LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,P,CONV,2,0.07,170000,12/8/05,2/1/06,34000,331,308,312,No PMI Insurance,Chesapeake,VA,23324,489,,,,,,0,,,,,,,,,90 DPD,0,5/18/10,,130000,8/30/10,24744.61,0.02,11/15/10,487,N,Y,173331.51,12/31/10,Y,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.083,55000,2/19/04,4/1/04,46750,360,278,0,No PMI Insurance,Wichita,KS,67214,567,0.053,0.143,0.083,,0.01,0,6,6WSLB,3/1/06,0.01,6,0,,6,CURRENT,0,,,47000,5/15/04,43861.66,0.083,12/8/10,679,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08975,84000,10/31/05,12/1/05,67200,360,298,360,No PMI Insurance,White Hall,AR,71602,669,,,,,,0,,,,,,,,,CURRENT,0,,,,,63258.72,0.08975,12/4/10,724,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07,420000,1/9/07,3/1/07,357000,360,319,360,No PMI Insurance,Tacoma,WA,98422,612,,,,,,,,,,,,,,,90 DPD,0,,,277000,12/16/10,343859.4,0.07,10/4/10,557,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.068,410000,1/12/07,3/1/07,243000,360,313,600,No PMI Insurance,Rialto,CA,92377,593,,,,,,,,,,,,,,,CURRENT,0,,,410000,1/10/07,240484.55,0.068,12/31/10,519,N,Y,,,N,,,5000
,,PD,S,SUBPRIME,,CONV,1,0.0887,153500,5/25/06,7/1/06,142300,360,305,360,No PMI Insurance,Houston,TX,77084,654,0.0687,0.1487,0.0887,,0.01,,6,6W1BD,6/1/09,0.01,6,0,,6,CURRENT,0,,,153500,5/10/06,136960.83,0.0887,12/14/10,722,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.05,80000,4/14/04,6/1/04,59000,180,173,180,No PMI Insurance,Deland,FL,32724,,,,,,,,,,,,,,,,FC,0,,3/19/10,22000,10/7/10,52985.44,0.05,,494,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,C,CONV,1,0.062,86000,1/20/04,3/1/04,58500,240,157,0,No PMI Insurance,Belleview,FL,34420,640,,,,,,0,,,,,,,,,CURRENT,0,,,,,45771.84,0.062,12/10/10,643,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07,210000,12/15/06,2/1/07,180000,360,314,326,No PMI Insurance,Veneta,OR,97487,719,,,,,,,,,,,,,,,60 DPD,9480.03,2/9/10,,136000,2/17/10,176204.49,0.02375,12/21/10,601,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0875,450000,8/18/06,10/1/06,327750,360,308,360,No PMI Insurance,Flossmoor,IL,60422,,0.0575,0.1575,0.0875,,0.015,,6,6W1BD,9/1/09,0.015,6,0,,6,CURRENT,0,,,349900,4/23/09,314765.94,0.0875,12/2/10,596,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.079,251000,12/11/06,2/1/07,225000,360,311,313,No PMI Insurance,Farmington,MN,55024,599,,,,,,,,,,,,,,,CURRENT,0,12/2/10,,149000,9/1/10,250602.83,0.02275,12/2/10,539,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0933,85000,4/27/06,6/1/06,68000,360,304,360,No PMI Insurance,Kilgore,TX,75662,626,0.0575,0.1533,0.0933,,0.01,,6,6W1BD,5/1/08,0.01,6,0,,6,CURRENT,0,,,85000,4/2/06,65500.7,0.0933,12/17/10,522,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.07,505000,11/15/04,6/1/06,132000,350,295,350,No PMI Insurance,Warrington,PA,18976,625,,,,,,0,,,,,,,,,30 DPD,0,4/13/06,,445000,3/5/06,93219.81,0.07,11/6/10,603,N,Y,283181,10/18/04,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07575,294000,1/21/04,3/1/04,264600,360,277,360,No PMI Insurance,Lawrenceville,GA,30043,603,,,,,,,,,,,,,,,CURRENT,0,,,,,243368.48,0.07575,12/15/10,685,N,N,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,1,0.0955,60000,12/22/06,2/1/07,51000,362,314,375,No PMI Insurance,Houston,TX,77039,483,,,,,,,,,,,,,,,CURRENT,0,11/19/10,,20000,10/27/10,51310.86,0.0955,12/1/10,536,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.066,240000,11/25/06,1/1/07,197800,363,314,480,No PMI Insurance,Orlando,FL,32839,717,,,,,,,,,,,,,,,CURRENT,15300,7/12/10,,78000,6/9/10,176422.37,0.02,12/1/10,631,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.105,72000,7/14/06,9/1/06,64800,365,312,480,No PMI Insurance,South Pittsburg,TN,37380,591,,,,,,,,,,,,,,,CURRENT,3800,3/15/10,,78674,8/24/09,58817.91,0.02,12/30/10,556,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0655,285000,11/6/06,1/1/07,256500,360,311,360,No PMI Insurance,Jacksonville,FL,32218,749,,,,,,,,,,,,,,,CURRENT,0,,,,,243937.55,0.0655,12/16/10,735,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0735,155000,12/23/06,2/1/07,116250,360,328,360,No PMI Insurance,Palmyra Boro,NJ,8065,479,0.0605,0.1435,0.0735,,0.015,,6,6W1BD,1/1/10,0.015,6,0,,6,FC,0,,2/8/10,105000,9/22/10,113104.41,0.0735,10/30/09,438,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.1,71000,3/22/06,5/1/06,67450,360,303,360,No PMI Insurance,Huntsville,AL,35810,700,0.0725,0.16,0,,0.01,,6,6W1BD,4/1/08,0.01,6,0,,6,CURRENT,0,,,75000,10/16/08,65056.9,0.0775,12/11/10,676,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.105,75000,4/22/99,6/1/99,75429,360,219,360,No PMI Insurance,Florence,MS,39073,706,,,,,,,,,,,,,,,CURRENT,0,,,,,1531.06,0.105,12/29/10,735,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.102,81000,9/8/06,11/1/06,72900,360,309,360,No PMI Insurance,Johnson City,TN,37601,549,,,,,,,,,,,,,,,CURRENT,0,,,,,70942.42,0.102,12/9/10,632,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,,CONV,1,0.08,197000,12/13/06,2/1/07,126500,360,311,360,No PMI Insurance,Chesapeake,VA,23320,506,,,,,,,,,,,,,,,CURRENT,0,,,164600,8/7/09,121710.59,0.08,12/31/10,601,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.073,166000,10/31/05,12/1/05,132000,360,298,0,No PMI Insurance,Mcdonough,GA,30253,616,,,,,,0,,,,,,,,,CURRENT,0,,,152000,1/19/06,124427.28,0.073,12/22/10,639,N,Y,,,N,32066.95,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.064,92000,4/18/06,6/1/06,67500,360,316,360,No PMI Insurance,Hewitt,TX,76643,537,,,,,,,,,,,,,,,REO,0,,4/6/10,70000,9/25/10,64501.85,0.064,2/10/10,573,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0722,124000,8/29/03,10/1/03,122000,302,273,302,No PMI Insurance,Orlando,FL,32824,623,0.07,0.135,0.075,,0.01,0,6,6W1BD,9/1/10,0.01,6,0,,6,30 DPD,0,8/26/08,,110000,6/17/08,114290.92,0.07625,12/3/10,603,N,N,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07,125000,5/17/06,7/1/06,100000,360,305,360,No PMI Insurance,Redford Township,MI,48239,769,,,,,,,,,,,,,,,CURRENT,0,,,43831,3/8/10,94814.93,0.07,12/9/10,695,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07215,105000,3/18/04,5/1/04,89250,360,280,0,No PMI Insurance,Mountville,PA,17554,608,,,,,,0,,,,,,,,,30 DPD,0,,,,,79737.64,0.07215,12/21/10,689,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.072,465000,1/23/07,3/1/07,370000,360,322,360,No PMI Insurance,Northport,NY,11768,631,0.06,0.132,0.072,,0.01,,6,6WSLB,2/1/10,0.01,6,0,,6,90 DPD,0,,,450000,7/9/10,370000,0.072,12/7/10,500,Y,Y,,,N,,,1500
,,SF,P,SUBPRIME,P,CONV,1,0.0605,327000,8/17/04,10/1/04,261600,366,291,480,No PMI Insurance,Laurel,MD,20708,531,,,,,,,,,,,,,,,30 DPD,27900,8/23/10,,240000,7/29/10,312844.1,0.02,12/9/10,484,N,N,,,N,,,5000
,,2F,P,SUBPRIME,C,CONV,1,0.065,432000,7/14/05,9/1/05,345600,360,294,480,No PMI Insurance,Newark,NJ,7108,669,,,,,,0,,,,,,,,,CURRENT,0,,,342571,5/19/10,333846.45,0.065,12/15/10,679,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0609,195000,5/19/05,7/1/05,156000,360,324,0,No PMI Insurance,Homestead,FL,33032,683,0.0584,0.1309,0.0609,,0.015,24,6,6W1BD,6/1/07,0.015,6,0,,6,FC,0,,1/6/09,35000,12/21/10,156000,0.1059,7/18/08,630,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0674,162000,5/24/05,7/1/05,105000,362,294,480,No PMI Insurance,Orlando,FL,32822,632,,,,,,0,,,,,,,,,CURRENT,9600,8/3/10,,81500,5/5/10,93294.66,0.02,12/24/10,590,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,PMI,1,0.098,131000,10/12/01,12/1/01,111350,360,255,0,Mgic-Premiums Paid By Trustee,Irwin,PA,15642,493,0.065,0.158,0.098,,0.01,0,6,6WSLB,11/1/04,0.01,6,0,,6,90 DPD,0,,,163521,9/21/10,103725.62,0.098,11/16/10,541,N,N,,,N,,,5000
,,SF,I,SUBPRIME,R,CONV,1,0.081,57000,7/9/04,9/1/04,48450,360,283,360,No PMI Insurance,Baton Rouge,LA,70802,,0.0625,0.141,0.081,,0.01,,6,6W1BD,8/1/06,0.01,6,0,,6,CURRENT,0,,,,,45536.65,0.081,12/1/10,667,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.102,525000,9/29/05,11/1/05,100500,180,118,360,No PMI Insurance,Albuquerque,NM,87110,626,,,,,,0,,,,,,,,,30 DPD,0,,,475000,7/19/10,97112.87,0.102,12/6/10,494,N,Y,377453.81,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08,256000,4/23/04,6/1/04,230000,321,283,321,No PMI Insurance,Oakdale,MN,55128,,,,,,,,,,,,,,,,30 DPD,0,10/16/07,,250500,8/7/07,223653.84,0.08,12/7/10,552,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0763,390000,8/15/06,10/1/06,290000,360,332,360,No PMI Insurance,Hialeah,FL,33015,663,0.06625,0.1363,0,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,FC,0,,12/3/08,190000,9/15/10,289994.98,0.0975,5/19/10,603,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.06625,206000,8/28/06,10/1/06,164000,360,308,360,No PMI Insurance,Everett,WA,98201,626,0.0225,0.12625,0.0225,,0.02,,6,6W1BD,9/1/11,0.02,6,0,,6,CURRENT,0,,,206000,8/19/06,163999.99,0.06625,12/12/10,681,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0955,74000,8/9/06,10/1/06,55500,360,308,480,No PMI Insurance,Columbia,TN,38401,716,0.067,0.1655,0.0955,,0.015,,6,6W1BD,9/1/08,0.015,6,0,,6,CURRENT,0,,,,,54843.07,0.0955,12/5/10,654,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0725,240000,6/7/06,8/1/06,114945,360,306,360,No PMI Insurance,Glen Burnie,MD,21060,683,,,,,,,,,,,,,,,CURRENT,0,,,,,109205.38,0.0725,12/6/10,681,N,Y,,,N,,,5000
,,PD,I,ALT A,,CONV,1,0.06875,315000,12/7/06,2/1/07,252000,360,340,360,No PMI Insurance,Deerfield Beach,FL,33442,712,0.0275,0.12875,0.06875,,0.02,,6,6W1BD,1/1/12,0.02,6,0,,6,REO,0,,12/3/08,148000,6/30/10,252000,0.06875,9/24/08,566,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0577,445000,11/27/06,1/1/07,400500,339,333,339,No PMI Insurance,Homer Glen,IL,60491,571,,,,,,,,,,,,,,,FC,0,12/16/08,10/22/09,292000,9/16/10,295989.97,0.0577,5/30/09,456,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.0863,91000,3/31/04,5/1/04,72800,360,279,0,No PMI Insurance,La Porte,TX,77571,495,0.0625,0.1463,0.0863,,0.01,0,6,6W1BD,4/1/06,0.01,6,0,,6,CURRENT,0,,,82250,5/11/09,68740.24,0.0863,12/27/10,602,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06625,215000,4/13/06,6/1/06,172000,360,305,360,No PMI Insurance,Warwick,RI,2889,618,0.0225,0.12625,0.0225,,0.02,,12,WS1YL,5/1/11,0.02,12,0,,12,30 DPD,0,,,215000,3/28/06,172000,0.06625,12/10/10,640,N,Y,,,N,,,2500
,,SF,P,SUBPRIME,C,CONV,1,0.0945,69500,2/4/04,4/1/04,55600,360,277,0,No PMI Insurance,Alvin,TX,77511,548,0.045,0.1545,0.0945,,0.01,0,6,6WSLB,3/1/06,0.01,6,0,,6,CURRENT,0,,,79391,7/27/09,52246.76,0.0945,12/31/10,622,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0975,24000,9/19/97,11/1/97,24000,180,22,180,No PMI Insurance,Milton,FL,32570,572,0.045,0.1575,0.0975,,0.02,,12,W1YTB,10/1/98,0.02,12,0,,12,30 DPD,0,,,,,5210.62,0.0975,11/29/10,478,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08625,105000,11/23/05,1/1/06,94500,360,299,0,No PMI Insurance,Goldsboro,NC,27534,578,,,,,,0,,,,,,,,,CURRENT,0,,,94870,4/29/09,90332.42,0.08625,12/16/10,570,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.07,305000,1/26/07,3/1/07,214475,360,315,360,No PMI Insurance,Stockton,CA,95207,710,0.0225,0.12,0.0225,,0.01,,6,6WSLB,2/1/12,0.01,6,0.075,,6,60 DPD,0,,,116948,6/12/09,240592.88,0.07,12/18/10,581,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0835,45000,2/27/04,2/23/04,40000,360,278,0,No PMI Insurance,Grand Island,NE,68801,621,,,,,,0,,,,,,,,,CURRENT,0,,,,,37287.16,0.0835,12/10/10,441,N,Y,,,N,,,5000
,,2F,I,SUBPRIME,,CONV,1,0.113,80000,8/26/06,10/1/06,60000,360,318,480,No PMI Insurance,Pittsburgh,PA,15223,635,0.063,0.183,0.113,,0.015,,6,6W1BD,9/1/08,0.015,6,0,,6,90 DPD,0,,,55000,6/14/10,59688.1,0.113,3/4/10,561,N,Y,,,N,,,0
,,2F,P,SUBPRIME,P,CONV,1,0.08,370000,5/23/06,7/1/06,296000,360,351,360,No PMI Insurance,Des Plaines,IL,60016,577,0.06429,0.0865,0,,0.015,,12,6WSLB,2/1/14,0.015,12,0,,12,FC,0,1/6/09,2/3/10,170000,12/13/10,296612.78,0.08,8/12/09,588,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,R,CONV,1,0.0635,223500,10/21/05,12/1/05,178800,332,301,332,No PMI Insurance,Providence,RI,2909,499,,,,,,,,,,,,,,,REPERF,0,3/25/08,,140000,10/14/10,186600.42,0.0635,12/11/10,670,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0855,144500,11/17/03,1/1/04,129150,360,277,0,No PMI Insurance,Carrollton,TX,75007,591,,,,,,0,,,,,,,,,60 DPD,0,,,,,120306.69,0.0855,11/24/10,532,N,N,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.07875,115000,12/8/98,2/1/99,113300,360,216,360,No PMI Insurance,Cleveland,OH,44130,,,,,,,,,,,,,,,,CURRENT,0,,,75000,12/6/10,94665.52,0.07875,12/15/10,,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,,CONV,1,0.091,112000,2/6/06,4/1/06,89460,360,302,360,No PMI Insurance,Columbia,TN,38401,644,,,,,,,,,,,,,,,CURRENT,0,,,112000,1/24/06,86060.01,0.091,12/15/10,614,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0525,160000,7/16/04,9/1/04,127200,480,420,480,No PMI Insurance,Lake In The Hills,IL,60156,,0.0275,0.1125,0,,0.02,,12,W1YTB,8/1/07,0.02,12,0,,12,FC,0,,2/9/10,115900,10/26/10,122314.17,0.0525,,523,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,R,CONV,1,0.073,350000,1/10/07,3/1/07,289000,361,314,480,No PMI Insurance,Hialeah,FL,33018,598,,,,,,,,,,,,,,,CURRENT,122200,9/30/09,,160000,9/16/09,164996.55,0.02,12/13/10,592,N,Y,,,N,,,5000
,,24,P,SUBPRIME,P,CONV,2,0.085,160000,4/23/04,6/1/04,31000,180,100,360,No PMI Insurance,Grand Isle,VT,5458,607,,,,,,0,,,,,,,,,CURRENT,0,,,160000,10/30/06,29001.24,0.085,12/1/10,682,N,Y,124056.76,6/2/08,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0745,220000,10/20/04,12/6/04,206000,360,285,360,No PMI Insurance,Willard,UT,84340,732,,,,,,,,,,,,,,,CURRENT,0,,,220000,8/31/04,190440.78,0.0745,12/31/10,720,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0799,148000,8/24/04,10/1/04,135800,360,284,360,No PMI Insurance,Willowick,OH,44095,684,,,,,,,,,,,,,,,CURRENT,0,,,148000,8/12/04,126664.76,0.0799,12/6/10,722,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07,210000,12/20/06,2/1/07,189000,340,339,340,No PMI Insurance,Palm Bay,FL,32907,544,,,,,,,,,,,,,,,FC,0,9/24/08,2/3/09,80000,9/24/10,141274.79,0.07,,513,N,Y,,,N,,,5000
,,SF,S,SUBPRIME,R,CONV,1,0.04875,350000,12/6/04,11/1/05,276900,360,301,360,No PMI Insurance,Palm Bay,FL,32908,,0.0325,0.10875,0.04875,,0.02,,12,W1YTB,1/1/08,0.02,12,0,,12,90 DPD,0,,,115000,10/11/10,255885,0.04875,12/18/10,579,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,,CONV,1,0.096,125000,12/2/06,2/1/07,112500,360,312,360,No PMI Insurance,Portsmouth,VA,23707,688,0.0641,0.166,0.096,,0.015,,6,6W1BD,1/1/09,0.015,6,0,,6,CURRENT,0,,,,,109373.45,0.096,12/14/10,640,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0669,408000,12/1/06,2/1/07,367200,360,341,600,No PMI Insurance,Cherry Valley Area,CA,92223,566,,,,,,,,,,,,,,,REO,0,,11/20/08,125000,12/16/10,365773.7,0.0669,12/3/09,486,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07375,230000,9/25/06,11/1/06,166000,365,314,395,No PMI Insurance,Kissimmee,FL,34759,689,,,,,,,,,,,,,,,CURRENT,0,12/21/10,,80000,7/27/10,164059.93,0.02,11/1/10,533,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,2,0.06,147000,12/30/03,2/1/04,15900,180,96,0,No PMI Insurance,Saint Paul,MN,55108,716,,,,,,0,,,,,,,,,CURRENT,0,,,,,6863.34,0.06,12/4/10,783,N,Y,103927,4/5/10,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0699,325000,11/2/05,1/1/06,205000,374,313,480,No PMI Insurance,San Bernardino,CA,92404,671,,,,,,,,,,,,,,,CURRENT,24000,10/29/09,,150000,2/9/09,175329.93,0.02,12/9/10,508,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07125,281000,4/3/06,5/1/06,224000,360,325,360,No PMI Insurance,Kent,WA,98030,615,0.0225,0.13125,0.0225,,0.02,,12,WS1YL,4/1/11,0.02,12,0,,12,FC,0,,6/16/09,185000,11/5/10,224000,0.07125,2/24/09,470,N,Y,,,N,,,5000
,,2F,I,SUBPRIME,,CONV,1,0.095,70000,12/26/06,2/1/07,56000,360,317,360,No PMI Insurance,Detroit,MI,48215,643,,,,,,,,,,,,,,,90 DPD,0,,,2000,12/14/10,54633.86,0.095,9/2/10,590,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.06875,552500,4/13/06,6/1/06,414375,360,322,360,No PMI Insurance,Van Nuys Area,CA,91401,761,0.0225,0.12875,0.0225,,0.02,,12,WS1YL,5/1/11,0.02,12,0,,12,FC,0,,10/3/09,310000,11/1/10,414375,0.06875,6/27/09,568,N,Y,,,N,,,2500
,,SF,P,ALT A,,CONV,1,0.015,350000,2/22/06,4/1/06,245000,360,302,360,No PMI Insurance,Saint George,UT,84790,744,0.0295,0.0995,0.0295,,0,,1,1TBCA,4/1/06,0,12,0.075,60,1,CURRENT,0,,,350000,1/4/06,255279.34,0.0325,12/6/10,588,Y,Y,,,N,,,5000
,,SF,I,SUBPRIME,R,CONV,1,0.075,260000,8/31/04,10/1/04,234000,324,290,324,No PMI Insurance,Saugerties,NY,12477,591,,,,,,,,,,,,,,,REPERF,0,9/10/07,,200000,7/28/10,224873.98,0.075,12/16/10,550,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,220000,7/7/05,9/1/05,160000,322,298,322,No PMI Insurance,Corinth,TX,76210,592,,,,,,0,,,,,,,,,30 DPD,0,11/18/08,,222500,9/12/06,155465.08,0.07,12/24/10,566,N,Y,,,N,38436.69,12/31/10,5000
,,PD,P,SUBPRIME,P,CONV,2,0.0823,153000,8/17/05,10/1/05,30600,360,300,360,No PMI Insurance,Bartlett,TN,38134,552,,,,,,,,,,,,,,,90 DPD,0,,,,,29153.68,0.0823,8/30/10,500,N,Y,122623.1,6/2/08,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.06175,225000,7/29/05,9/1/05,96000,360,295,480,No PMI Insurance,Riverside,CA,92507,642,0.0575,0.12675,0.06175,,0.01,0,6,6W1BD,8/1/08,0.01,6,0,,6,CURRENT,0,,,,,91367.59,0.065,12/17/10,555,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0765,190000,5/13/04,7/1/04,171000,360,299,360,No PMI Insurance,Orlando,FL,32810,590,,,,,,0,,,,,,,,,FC,0,,10/3/09,152000,12/28/10,162033.78,0.0765,6/17/09,505,N,Y,,,N,,,5000
,,MA,I,SUBPRIME,R,CONV,1,0.0875,82700,11/27/02,1/1/03,62025,360,263,0,No PMI Insurance,La Grande,OR,97850,621,0.0625,0.1575,0.0875,,0.015,0,6,6W1BD,12/1/04,0.015,6,0,,6,CURRENT,0,,,,,57738.17,0.0875,12/5/10,721,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0675,152200,11/30/06,1/1/07,112000,360,310,360,No PMI Insurance,Aztec,NM,87410,603,,,,,,,,,,,,,,,CURRENT,0,,,158600,5/28/09,106577.02,0.0675,12/30/10,634,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,R,CONV,1,0.0655,640000,1/8/07,3/1/07,236000,360,313,360,No PMI Insurance,Mahwah,NJ,7430,566,,,,,,,,,,,,,,,CURRENT,0,,,640000,12/21/06,224985.94,0.0655,12/9/10,604,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.075,106000,8/17/06,10/1/06,72150,360,312,360,No PMI Insurance,Spring,TX,77386,658,0.0225,0.125,0,,0.01,,6,6W1BD,9/1/11,0.01,6,0,,6,90 DPD,0,,,105000,9/15/10,71759.06,0.075,12/16/10,578,N,Y,,,N,25874.07,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.0735,213000,8/22/06,10/1/06,191700,480,429,436,No PMI Insurance,Columbia Falls,MT,59912,509,,,,,,,,,,,,,,,30 DPD,994.31,7/7/10,,170000,6/16/10,197604.34,0.06225,11/2/10,479,N,Y,,,N,,,5000
,,24,I,SUBPRIME,P,PMI,1,0.1,29000,4/28/00,6/1/00,26000,360,232,0,Mortgage Guaranty Co,Erie,PA,16503,489,,,,,,0,,,,,,,,,CURRENT,0,,,30000,8/6/04,23377.19,0.1,12/16/10,619,N,Y,,,N,,,2500
,,SF,P,SUBPRIME,,CONV,1,0.07375,406000,7/3/06,8/1/06,284200,480,426,480,No PMI Insurance,Union,NJ,7083,521,0.055,0.13375,0.07375,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,CURRENT,0,,,406000,6/2/06,278406.3,0.07375,12/10/10,576,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.06937,319000,10/3/06,11/1/06,230600,364,311,480,No PMI Insurance,Upper Marlboro,MD,20772,687,,,,,,,,,,,,,,,CURRENT,56700,12/13/10,,175000,7/28/10,193815.88,0.02,12/21/10,547,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,R,CONV,1,0.0723,179000,8/27/04,10/1/04,143200,360,285,360,No PMI Insurance,Coppell,TX,75019,586,0.055,0.1323,0.0723,,0.01,,6,6W1BD,9/1/06,0.01,6,0,,6,30 DPD,0,,,174345,11/20/08,134515.14,0.0723,11/17/10,537,Y,Y,,,N,,,5000
,,CO,P,SUBPRIME,,CONV,1,0.0835,235000,12/15/06,2/1/07,188000,360,314,480,No PMI Insurance,Miami,FL,33193,583,,,,,,,,,,,,,,,60 DPD,0,,,,,185439.95,0.0835,10/24/10,586,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0818,500000,4/10/06,6/1/06,175000,360,307,480,No PMI Insurance,Sterling,VA,20164,499,0.0635,0.1418,0.0818,,0.01,,6,6W1BD,5/1/08,0.01,6,0,,6,REPERF,0,,,275000,5/27/10,172315.95,0.0818,12/31/10,509,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,2,0.145,99000,6/16/00,8/1/00,23000,180,54,180,No PMI Insurance,Chatsworth,GA,30705,740,,,,,,,,,,,,,,,CURRENT,0,,,120219,9/16/06,12407,0.145,12/8/10,519,N,Y,80459.52,11/29/06,N,,,5000
