LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,C,CONV,1,0.08605,315000,9/11/06,11/1/06,283500,364,313,480,No PMI Insurance,Randallstown,MD,21133,,,,,,,,,,,,,,,,CURRENT,64300,7/7/10,,220000,2/18/10,233256.46,0.02,12/6/10,489,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.115,445000,4/26/06,6/1/06,173000,360,304,315,No PMI Insurance,Cortlandt Manor,NY,10567,546,,,,,,,,,,,,,,,CURRENT,32725.15,3/3/10,,310000,1/26/10,219020.82,0.035,12/17/10,660,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0775,180000,9/15/05,11/1/05,180000,360,297,480,No PMI Insurance,Overland Park,KS,66212,632,,,,,,,,,,,,,,,CURRENT,0,,,,,174432.92,0.0775,12/12/10,525,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,R,CONV,1,0.0675,206000,8/16/05,10/1/05,164800,331,297,331,No PMI Insurance,Washington,DC,20011,650,,,,,,0,,,,,,,,,30 DPD,0,4/23/08,,212000,12/29/07,154291.1,0.0675,12/29/10,730,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.1073,169500,12/14/05,2/1/08,148500,324,322,336,No PMI Insurance,Columbia,SC,29212,529,,,,,,,,,,,,,,,90 DPD,0,,,170000,11/4/10,145520.34,0.1073,6/30/09,501,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1225,157000,10/13/04,12/1/04,7850,120,45,0,No PMI Insurance,Powder Springs,GA,30127,480,,,,,,0,,,,,,,,,CURRENT,0,,,114475,10/13/09,4135.37,0.1225,12/31/10,639,N,Y,135594.68,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.09225,150000,11/11/05,1/1/06,30000,180,119,360,No PMI Insurance,Denver,CO,80219,701,,,,,,0,,,,,,,,,CURRENT,0,,,145000,12/13/05,28813.75,0.09225,12/8/10,661,N,Y,113490.31,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0885,105000,4/4/06,6/1/06,52500,360,305,360,No PMI Insurance,Mentor-On-The-Lake,OH,44060,512,,,,,,,,,,,,,,,30 DPD,0,,,100611,5/18/10,50474.8,0.0885,12/1/10,514,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.065,205000,7/11/05,9/1/05,174250,360,295,360,No PMI Insurance,Chicago,IL,60651,622,0.0402,0.125,0.065,,0.01,,6,6WSLB,8/1/07,0.01,6,0,,6,CURRENT,0,,,113783,11/29/10,163301.02,0.065,12/24/10,645,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0824,47000,3/11/04,5/1/04,37600,360,278,0,No PMI Insurance,Turon,KS,67583,579,0.0625,0.1424,0.0824,,0.01,0,6,6W1BD,4/1/06,0.01,6,0,,6,CURRENT,0,,,34000,2/14/07,35471.1,0.0824,12/10/10,652,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.076,175000,8/19/05,10/1/05,157500,363,299,345,No PMI Insurance,East Stroudsburg,PA,18301,566,,,,,,,,,,,,,,,CURRENT,0,4/27/10,,130000,2/23/10,154632.2,0.0675,12/16/10,574,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.0685,615000,12/30/03,2/1/04,370000,360,276,0,No PMI Insurance,Miami,FL,33143,571,,,,,,0,,,,,,,,,CURRENT,0,,,,,336952.28,0.0685,12/15/10,542,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,174900,11/1/05,12/1/05,166155,352,321,352,No PMI Insurance,Clarksville,TN,37042,535,,,,,,0,,,,,,,,,90 DPD,0,7/24/06,,185000,11/19/10,167430.96,0.08,6/8/10,563,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.09,52000,10/10/01,11/10/01,42016,180,69,180,No PMI Insurance,Philadelphia,PA,19144,638,,,,,,,,,,,,,,,CURRENT,0,,,,,21767.26,0.09,12/13/10,635,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.06825,260000,7/3/06,9/1/06,137000,360,307,480,No PMI Insurance,Miami,FL,33169,616,,,,,,,,,,,,,,,CURRENT,20400,1/21/10,,122704,9/16/09,111021.2,0.02,12/16/10,562,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0745,400000,6/23/06,8/1/06,290000,360,338,360,No PMI Insurance,Miami,FL,33175,663,0.0645,0.1345,0.0745,,0.01,,6,6WSLB,7/1/08,0.01,6,0,,6,REO,0,,8/19/08,200000,12/9/09,285139.86,0.0745,,543,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0863,85000,11/22/06,1/1/07,68000,360,311,360,No PMI Insurance,Depauw,IN,47115,605,0.065,0.1463,0.0863,,0.015,,6,6W1BD,12/1/08,0.015,6,0,,6,CURRENT,0,,,,,63804.95,0.0863,12/7/10,645,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0521,326000,9/27/06,11/1/06,259000,333,322,513,No PMI Insurance,Little Rock,AR,72211,675,,,,,,,,,,,,,,,FC,0,1/13/09,3/9/10,275000,11/16/10,271378.49,0.0521,12/11/09,617,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0695,560000,9/1/05,5/1/08,448000,324,306,329,No PMI Insurance,Brunswick,MD,21716,658,0.05674,0.1295,0.0695,,0.015,,6,6WSLB,4/1/10,0.015,6,0,,6,90 DPD,0,,,315000,12/17/10,434718.62,0.0695,8/9/10,557,Y,Y,,,N,,,5000
,,24,P,SUBPRIME,C,CONV,1,0.07,560000,12/1/04,1/1/05,225000,360,287,0,No PMI Insurance,Inglewood,CA,90302,682,,,,,,0,,,,,,,,,CURRENT,0,,,534900,12/10/04,208519.93,0.07,12/22/10,694,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0799,235000,10/24/06,12/1/06,218452,360,310,360,No PMI Insurance,Puyallup,WA,98373,652,,,,,,,,,,,,,,,CURRENT,0,,,,,218452,0.0799,12/16/10,756,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0799,575000,10/6/06,12/1/06,415000,360,310,360,No PMI Insurance,Carson,CA,90746,588,,,,,,,,,,,,,,,CURRENT,0,,,,,414982.87,0.0799,12/23/10,592,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07,75000,7/14/04,9/1/04,50000,329,283,329,No PMI Insurance,Terre Haute,IN,47804,575,,,,,,0,,,,,,,,,CURRENT,0,3/27/07,,44000,3/30/07,47779.35,0.07,12/4/10,609,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.0713,345000,12/17/03,2/1/04,310000,333,280,286,No PMI Insurance,Alpharetta,GA,30005,569,,,,,,60,,,,,,,,,CURRENT,96000,8/16/10,,310650,6/9/10,232611.39,0.03,12/23/10,577,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1145,71900,6/26/06,8/1/06,61115,360,306,360,No PMI Insurance,Princeton,IA,52768,617,0.06,0.1745,0.1145,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,CURRENT,0,,,,,59258.43,0.1145,12/28/10,571,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07125,420000,11/22/05,1/1/06,282240,360,300,360,No PMI Insurance,Medford,NJ,8055,531,0.05,0.13125,0.07125,,0.01,,6,6W1BD,12/1/08,0.01,6,0,,6,30 DPD,0,,,365000,5/31/06,281976.63,0.07125,11/30/10,582,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.06375,586000,1/18/07,3/1/07,150000,360,312,480,No PMI Insurance,Los Angeles,CA,90007,778,0.0275,0.12375,0,,0.02,,6,6W1BD,2/1/12,0.02,6,0,,6,CURRENT,0,,,,,146381.27,0.06375,12/29/10,607,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.08125,144325,6/6/06,8/1/06,115460,360,316,480,No PMI Insurance,Galveston,TX,77554,655,,,,,,,,,,,,,,,90 DPD,0,,,75000,11/29/10,113818.3,0.08125,8/31/10,431,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.0699,103000,6/24/05,8/1/05,82400,360,294,360,No PMI Insurance,Amherst,NY,14221,697,,,,,,,,,,,,,,,CURRENT,0,,,,,76654.82,0.0699,12/4/10,730,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0899,95000,10/31/06,12/1/06,95000,360,310,360,No PMI Insurance,Greenville,NC,27858,677,,,,,,,,,,,,,,,CURRENT,0,,,,,91930.38,0.0899,12/6/10,783,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0879,160000,8/22/06,10/1/06,135000,360,310,360,No PMI Insurance,Etowah,NC,28729,570,,,,,,,,,,,,,,,60 DPD,0,,,140000,2/17/10,130479.28,0.0879,12/15/10,496,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0719,170000,8/12/05,10/1/05,144500,363,300,332,No PMI Insurance,Philadelphia,PA,19149,536,,,,,,,,,,,,,,,30 DPD,0,6/2/10,,134507,5/14/10,140450.24,0.0719,12/31/10,592,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0779,184000,7/7/06,9/1/06,184000,360,309,360,No PMI Insurance,Greensboro,NC,27406,635,,,,,,,,,,,,,,,60 DPD,0,,,161862,11/19/10,180704.51,0.0779,12/27/10,562,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,303000,7/17/06,9/1/08,240000,336,307,456,No PMI Insurance,Bristol,CT,6010,582,0.07,0.14,0.08,,0.01,,6,6WSLB,8/1/10,0.01,6,0,,6,CURRENT,0,,,308094,5/29/09,235444.1,0.08,12/17/10,625,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.0688,180000,8/3/05,10/1/05,162000,328,294,328,No PMI Insurance,Newark,NJ,7104,734,0.06372,0.1325,0.0725,,0.015,0,6,6WSLB,3/1/10,0.015,6,0,,6,CURRENT,0,8/20/08,,130000,9/29/09,157444.59,0.0725,12/3/10,660,N,Y,,,N,5575.91,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.1013,33000,9/16/05,6/1/08,29700,324,297,329,No PMI Insurance,Foxburg,PA,16036,597,,,,,,,,,,,,,,,CURRENT,0,,,,,28577.68,0.1013,12/6/10,519,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,P,CONV,1,0.065,280000,6/28/05,8/1/05,266000,360,330,360,No PMI Insurance,Providence,RI,2909,650,0.065,0.125,0.065,,0.015,,6,6W1BD,7/1/07,0.015,6,0,,6,REO,0,,6/27/08,115000,4/15/10,259059.78,0.095,10/5/09,485,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0775,135000,9/26/05,11/1/05,135000,360,297,360,No PMI Insurance,Wooster,OH,44691,643,0.065,0.1375,0.0775,,0.015,,6,6W1BD,10/1/07,0.015,6,0,,6,CURRENT,0,,,,,128508.89,0.0775,12/6/10,668,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08255,233000,9/23/05,11/1/08,188000,326,298,480,No PMI Insurance,(Menasha) Neenah,WI,54956,607,,,,,,,,,,,,,,,30 DPD,0,11/2/10,,190000,4/14/10,204102.62,0.08255,11/2/10,499,N,Y,,,N,37925.88,12/31/10,5000
,,2F,I,SUBPRIME,C,CONV,1,0.0745,377000,6/7/05,8/1/05,213966,360,294,360,No PMI Insurance,Brockton,MA,2302,595,,,,,,,,,,,,,,,CURRENT,0,,,,,200741.44,0.0745,12/13/10,675,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0799,139000,3/21/05,5/1/05,139000,360,298,360,No PMI Insurance,Cary,NC,27513,645,,,,,,,,,,,,,,,90 DPD,0,,,172000,8/5/10,131947.05,0.0799,12/1/10,550,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,239000,11/26/03,1/1/04,188000,360,284,0,No PMI Insurance,Cedar Park,TX,78613,453,,,,,,0,,,,,,,,,90 DPD,0,,,186000,7/29/10,174452.47,0.075,6/1/10,468,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0624,322000,5/26/04,7/1/04,162000,360,282,360,No PMI Insurance,St Simons Island,GA,31522,609,,,,,,,,,,,,,,,30 DPD,0,,,,,147448.62,0.0624,12/13/10,531,N,Y,,,N,,,5000
,,SF,,SUBPRIME,C,CONV,1,0.0845,102000,8/15/03,10/1/03,81600,360,271,0,No PMI Insurance,Waterbury,CT,6706,505,,,,,,0,,,,,,,,,CURRENT,0,,,100000,4/12/10,75517.48,0.0845,12/16/10,656,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0863,90000,6/17/05,8/1/05,84000,360,305,360,No PMI Insurance,Rio,WI,53960,648,0.065,0.1463,0.0863,,0.015,,6,6W1BD,7/1/07,0.015,6,0,,6,FC,0,,10/5/10,80000,5/20/10,80161.97,0.0863,1/2/10,656,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0945,80000,12/15/06,2/1/07,68000,360,313,360,No PMI Insurance,Pensacola,FL,32505,511,0.063,0.1645,0.0945,,0.015,,6,6W1BD,1/1/09,0.015,6,0,,6,30 DPD,0,,,,,65961.6,0.0945,12/23/10,497,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,,CONV,1,0.0925,700000,11/28/06,1/1/07,560000,360,339,360,No PMI Insurance,Brooklyn,NY,11233,589,,,,,,,,,,,,,,,FC,0,,12/3/08,520000,6/7/10,553641.39,0.0925,9/11/08,576,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,149000,6/30/06,8/1/06,116950,343,335,343,No PMI Insurance,Grand Prairie,TX,75052,470,,,,,,,,,,,,,,,90 DPD,0,3/12/08,,125000,9/20/10,122573.21,0.08,6/26/10,463,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0765,139000,5/4/06,7/1/06,111200,360,308,360,No PMI Insurance,Florissant,MO,63033,648,0.0575,0.1465,0.0765,,0.01,,6,6WSLB,6/1/09,0.01,6,0,,6,90 DPD,0,,,102974,3/17/10,111030.4,0.0765,11/30/10,560,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07,67900,10/24/06,12/1/06,61110,340,337,340,No PMI Insurance,Charleston,IL,61920,575,,,,,,,,,,,,,,,90 DPD,0,11/10/08,,72000,10/15/10,45406.87,0.07,12/2/08,567,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0876,68000,7/2/04,8/1/04,68000,360,283,360,No PMI Insurance,Gaffney,SC,29340,621,,,,,,,,,,,,,,,30 DPD,0,,,,,63993.39,0.0876,11/30/10,478,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0825,118000,1/13/05,3/1/08,118000,328,292,480,No PMI Insurance,Nashville,TN,37207,660,,,,,,,,,,,,,,,CURRENT,1500,6/23/10,,91000,2/10/10,123350.19,0.02,12/30/10,505,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0482,406000,10/31/06,12/1/06,324000,452,442,452,No PMI Insurance,Upland,CA,91786,612,,,,,,,,,,,,,,,FC,0,2/12/09,12/11/10,145000,6/15/10,238817.28,0.0482,8/30/10,501,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.073,330000,8/19/05,10/1/05,264000,360,296,301,No PMI Insurance,Lanham,MD,20706,581,,,,,,,,,,,,,,,CURRENT,0,8/13/10,,175000,6/11/10,307576.1,0.0275,12/2/10,534,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.06725,290000,11/21/05,1/1/06,232000,336,299,340,No PMI Insurance,Colton,CA,92324,721,,,,,,60,,,,,,,,,CURRENT,0,3/15/10,,65000,3/26/10,240258.97,0.02,12/29/10,613,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0686,450000,2/6/07,4/1/07,413100,480,434,442,No PMI Insurance,Gainesville,VA,20155,622,,,,,,,,,,,,,,,CURRENT,0,5/17/10,,344000,11/20/09,420776.82,0.0436,12/20/10,588,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0785,197000,10/11/05,12/1/05,155920,360,298,0,No PMI Insurance,Elk River,MN,55330,618,0.0635,0.1485,0.0785,,0.015,60,6,6WSLB,11/1/08,0.015,6,0,,6,CURRENT,0,,,137954,4/9/09,155750.84,0.0785,12/11/10,703,N,Y,,,N,37496.55,12/31/10,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0898,276000,12/18/06,2/1/07,248400,480,450,480,No PMI Insurance,Stockbridge,MI,49285,577,0.065,0.1498,0.0898,,0.015,,6,6W1BD,1/1/09,0.015,6,0,,6,FC,0,,,158900,10/27/10,246691.13,0.09125,8/2/10,449,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0876,91000,12/8/06,2/1/07,72000,360,312,360,No PMI Insurance,Upper Darby,PA,19082,727,,,,,,,,,,,,,,,CURRENT,0,,,,,69692.03,0.0876,12/17/10,,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.065,150500,9/30/05,11/1/05,119920,360,298,360,No PMI Insurance,Abilene,TX,79603,482,0.058,0.125,0.065,,0.01,,6,6W1BD,10/1/07,0.01,6,0,,6,30 DPD,0,,,,,119920,0.065,12/23/10,510,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0725,260000,9/21/04,12/1/04,165000,360,288,360,No PMI Insurance,Newtown Square,PA,19073,572,,,,,,,,,,,,,,,60 DPD,0,,,256931,5/14/10,148786.7,0.0725,11/1/10,628,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.066,190000,8/14/06,10/1/06,152000,335,315,335,No PMI Insurance,Covington,GA,30016,,,,,,,0,,,,,,,,,90 DPD,0,10/14/08,,75000,11/30/10,118020.35,0.066,11/12/10,467,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.0799,180000,3/25/05,5/1/05,180000,360,293,360,No PMI Insurance,East Point,GA,30344,702,,,,,,,,,,,,,,,60 DPD,0,,,35000,12/20/10,169951.17,0.0799,12/15/10,461,N,Y,,,N,,,5000
,,MA,P,SUBPRIME,CN,CONV,1,0.1084,75000,10/24/98,11/24/98,56250,240,86,0,No PMI Insurance,Roebuck,SC,29376,596,,,,,,0,,,,,,,,,CURRENT,0,,,35000,11/10/10,34369.29,0.1084,11/12/10,601,N,Y,,,N,,,5000
,,SF,,SUBPRIME,C,CONV,1,0.08625,132000,8/20/03,10/1/03,105600,360,274,0,No PMI Insurance,The Colony,TX,75056,532,,,,,,0,,,,,,,,,60 DPD,0,,,,,98258.91,0.08625,11/20/10,552,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.12175,136000,2/28/06,4/1/06,27200,360,302,360,No PMI Insurance,Columbus,OH,43219,655,,,,,,0,,,,,,,,,CURRENT,0,,,,,26625.52,0.12175,12/3/10,698,N,Y,104415.31,12/31/10,Y,,,5000
,,SF,P,FHA,R,FHA,1,0.06,850000,1/4/10,2/1/10,497303,360,348,360,FHA,East Palo Alto,CA,94303,,,,,,,,,,,,,,,,CURRENT,0,,,750000,1/29/10,491719.09,0.06,12/3/10,766,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0999,199500,6/9/06,8/1/06,199500,360,306,323,No PMI Insurance,Pickerington,OH,43147,559,,,,,,,,,,,,,,,CURRENT,0,11/11/09,,175000,11/12/09,199612.06,0.0499,11/27/10,616,N,Y,,,N,,,1500
,,SF,I,ALT A,C,CONV,1,0.075,645000,4/11/07,6/1/07,483750,360,336,360,No PMI Insurance,San Francisco,CA,94134,683,0.0225,0.135,0,,0.02,,6,6W1BD,5/1/14,0.02,6,0,,6,FC,0,,8/25/09,375000,10/5/10,483724.08,0.075,7/6/09,498,N,Y,,,N,,,5000
,,PD,I,ALT A,,CONV,1,0.07375,370000,1/31/07,3/1/07,247500,360,317,360,No PMI Insurance,Atlanta,GA,30331,642,0.0225,0.12375,0.02375,,0.01,,6,6W1BD,2/1/12,0.01,6,0,,6,90 DPD,0,,,185000,12/10/10,247487.77,0.07375,12/31/10,425,N,Y,,,N,,,5000
,,SF,I,ALT A,C,CONV,1,0.06875,429000,4/13/07,6/1/07,270000,360,316,360,No PMI Insurance,Ontario,CA,91762,748,0.0275,0.11875,0.0275,,0.01,,6,6W1BD,5/1/12,0.01,6,0,,6,CURRENT,0,,,169000,5/27/09,299895.38,0.06875,12/13/10,750,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,130000,6/29/05,8/1/05,104000,326,293,326,No PMI Insurance,Willow Spri,NC,27592,537,,,,,,,,,,,,,,,CURRENT,0,6/10/08,,120000,4/1/08,97912.93,0.07,12/20/10,512,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.062,330000,6/29/05,8/1/05,280500,360,294,360,No PMI Insurance,Overland Pa,KS,66210,642,0.0515,0.122,0.062,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,CURRENT,0,,,,,278399.02,0.062,12/15/10,710,N,Y,,,N,,,5000
,,2F,I,SUBPRIME,C,CONV,1,0.065,251000,2/27/04,4/1/04,140800,360,278,0,No PMI Insurance,Los Angeles,CA,90044,797,,,,,,0,,,,,,,,,CURRENT,0,,,,,127807.08,0.065,12/10/10,825,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0855,109009,12/17/04,2/1/05,94500,360,295,360,No PMI Insurance,Tampa,FL,33610,576,0.083,0.1555,0.0855,,0.01,,6,6W1BD,1/1/10,0.01,6,0,,6,90 DPD,0,,,40000,9/24/10,89944.19,0.08875,12/30/10,585,Y,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.075,106000,3/10/05,5/1/05,90100,360,291,360,No PMI Insurance,Ravenna,OH,44266,631,,,,,,,,,,,,,,,CURRENT,0,,,,,84414.42,0.075,12/7/10,515,N,Y,,,N,,,5000
,,24,P,PRIME,R,CONV,1,0.0575,385000,3/31/04,6/1/04,323150,360,280,360,No PMI Insurance,Chicago,IL,60625,,,,,,,,,,,,,,,,CURRENT,0,,,,,289661,0.0575,12/20/10,518,N,N,,,N,,,2500
,,SF,P,SUBPRIME,C,CONV,1,0.07,142000,10/14/04,12/1/04,120700,317,290,317,No PMI Insurance,Lansing,MI,48906,575,,,,,,0,,,,,,,,,FC,0,7/16/08,12/11/10,117000,9/21/10,115422.37,0.07,10/22/10,515,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08475,180000,10/18/05,12/1/05,140000,333,300,333,No PMI Insurance,Smyrna,TN,37167,581,0.07475,0.14475,0,,0.01,0,6,6W1BD,11/1/09,0.01,6,0,,6,60 DPD,0,4/10/08,,179776,9/18/09,133228.86,0.07875,12/5/10,572,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,P,CONV,1,0.075,64000,12/16/04,2/1/05,51200,334,293,334,No PMI Insurance,Milwaukee,WI,53210,514,,,,,,0,,,,,,,,,60 DPD,0,6/6/07,,40000,9/3/10,50129.31,0.075,12/15/10,551,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0855,154500,8/22/05,5/1/08,123600,324,324,329,No PMI Insurance,Winterport,ME,4496,676,,,,,,,,,,,,,,,FC,0,,1/21/09,87000,7/2/10,120092.08,0.0855,,630,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0543,154000,5/24/04,7/1/04,95000,360,281,360,No PMI Insurance,Chestnuthill (Effort),PA,18330,578,,,,,,,,,,,,,,,CURRENT,0,,,195000,3/22/10,85151.49,0.0543,12/10/10,647,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.084,206000,3/13/06,5/1/06,162400,337,318,337,No PMI Insurance,Goffstown,NH,3045,622,0.064,0.144,0.084,,0.01,0,6,6W1BD,4/1/10,0.01,6,0,,6,FC,0,6/9/08,11/30/10,130000,12/20/10,157636.31,0.084,9/7/10,641,N,Y,,,N,39883.14,12/31/10,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0712,270000,9/29/06,11/1/06,211650,343,311,480,No PMI Insurance,Aurora,CO,80018,611,,,,,,,,,,,,,,,30 DPD,50700,12/15/09,,275000,8/5/10,171445.66,0.02,12/30/10,456,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.0885,140000,5/24/06,7/1/06,126000,360,305,360,No PMI Insurance,Indianapolis,IN,46229,551,0.065,0.1485,0.0885,,0.015,,6,6W1BD,6/1/08,0.015,6,0,,6,CURRENT,0,,,,,121441.49,0.0885,12/16/10,534,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0925,105000,6/12/03,8/1/03,84000,360,271,0,No PMI Insurance,Winder,GA,30680,539,0.085,0.1625,0.0925,,0.01,0,6,6W1BD,7/1/06,0.01,6,0,,6,30 DPD,0,,,57000,10/27/10,79683.94,0.0925,12/30/10,561,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.079,108000,4/24/06,6/1/06,106045,480,424,480,No PMI Insurance,Park Rapids,MN,56470,646,0.065,0.139,0.079,,0.015,,6,6W1BD,5/1/11,0.015,6,0,,6,CURRENT,0,,,80000,7/28/10,103980.63,0.079,12/2/10,536,N,Y,,,N,,,5000
,,SF,,SUBPRIME,R,CONV,1,0.08,97000,8/6/03,9/1/03,72750,314,272,480,No PMI Insurance,Warrensville Hts.,OH,44122,472,,,,,,0,,,,,,,,,CURRENT,23300,9/17/10,,70000,7/15/10,58511.11,0.02,12/27/10,599,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0455,375000,10/4/06,12/1/06,270000,332,313,316,No PMI Insurance,Moreno Valley,CA,92553,609,,,,,,,,,,,,,,,90 DPD,0,8/3/10,,120000,5/19/10,243918.55,0.02175,10/30/10,518,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0725,320000,12/22/04,2/1/05,256000,360,288,360,No PMI Insurance,Wahiawa,HI,96786,666,0.0545,0.1425,0.0725,,0.01,,6,6WSLB,1/1/07,0.01,6,0,,6,CURRENT,0,,,360000,1/3/08,251834.68,0.0725,12/11/10,621,N,Y,,,N,61722.42,12/31/10,5000
