LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,MH,P,SUBPRIME,,CONV,1,0.06375,72000,8/31/90,10/1/90,52200,360,117,360,No PMI Insurance,Worley,ID,83876,592,0.0275,0.155,0.06375,,0.02,0,12,M1YTB,9/1/91,0.02,12,0,,12,30 DPD,0,,,,,26398.91,0.06375,12/7/10,596,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0763,88000,10/25/04,12/1/04,83500,360,286,303,No PMI Insurance,Orlando,FL,32811,652,,,,,,,,,,,,,,,CURRENT,0,10/30/09,,35000,4/28/09,76505.88,0.0213,12/9/10,655,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.113,81000,7/26/05,9/1/05,20000,360,295,360,No PMI Insurance,Easley,SC,29640,488,,,,,,,,,,,,,,,CURRENT,0,,,,,19347.22,0.113,12/15/10,548,N,Y,61090.19,9/20/06,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1115,205000,8/15/06,10/1/06,30000,180,128,360,No PMI Insurance,Morton,WA,98356,655,,,,,,,,,,,,,,,CURRENT,0,,,,,29328.02,0.1115,12/13/10,644,N,Y,175096.78,6/2/08,N,,,5000
,,CO,S,ALT A,,CONV,1,0.08625,315000,1/20/06,3/1/06,249200,360,301,360,No PMI Insurance,Ocean City,MD,21842,792,0.0325,0.14625,0.0325,,0.01,,6,6W1BD,2/1/11,0.01,6,0,,6,CURRENT,0,,,315000,12/14/05,249110.44,0.08625,12/11/10,815,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06375,475000,2/17/06,4/1/06,235000,360,301,360,No PMI Insurance,Long Beach,NY,11561,791,,,,,,,,,,,,,,,CURRENT,0,,,475000,2/18/06,220259.93,0.06375,12/28/10,811,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.09875,240000,2/3/06,3/1/06,47750,360,301,360,No PMI Insurance,Ft. Worth,TX,76248,642,,,,,,0,,,,,,,,,CURRENT,0,,,,,46145.47,0.09875,12/4/10,679,N,Y,181303.51,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08425,121000,1/4/06,2/1/06,95200,360,320,360,No PMI Insurance,Cincinnati,OH,45251,613,0.07425,0.14425,0.08425,,0.01,0,6,6W1BD,1/1/10,0.01,6,0,,6,FC,0,1/2/08,3/4/09,90250,10/5/10,92582.66,0.08425,11/15/10,573,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0775,39000,9/18/92,11/1/92,39000,360,141,360,No PMI Insurance,Tampa,FL,33602,749,,,,,,,,,,,,,,,CURRENT,0,,,,,22247.24,0.0775,12/8/10,712,N,Y,,,N,,,5000
,,MA,P,SUBPRIME,C,CONV,1,0.0855,72000,2/25/04,4/1/04,56800,180,99,0,No PMI Insurance,Eutawville,SC,29048,598,,,,,,0,,,,,,,,,30 DPD,0,,,65000,9/20/10,39675.78,0.0855,12/27/10,466,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.085,82000,3/20/06,5/1/06,50000,360,303,360,No PMI Insurance,Columbus,OH,43203,591,,,,,,,,,,,,,,,CURRENT,0,,,,,47926.51,0.085,12/11/10,690,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1145,183000,9/22/06,11/1/06,36600,180,129,137,No PMI Insurance,Romeoville,IL,60446,584,,,,,,,,,,,,,,,CURRENT,0,5/13/10,,120000,3/26/10,38118.44,0.02,12/10/10,592,N,Y,142918.2,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07,85000,7/10/02,9/1/02,75600,337,293,337,No PMI Insurance,La Place,LA,70068,483,,,,,,0,,,,,,,,,REPERF,0,1/29/07,,118000,9/14/10,74624.66,0.07,12/28/10,519,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.0578,650000,9/12/06,11/1/06,65000,153,129,333,No PMI Insurance,North Holly,CA,91605,748,,,,,,,,,,,,,,,CURRENT,0,12/19/08,,340000,12/19/08,46898.97,0.0578,12/6/10,614,N,Y,322413.25,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1125,220000,9/26/06,11/1/06,32850,180,129,360,No PMI Insurance,Phoenix,AZ,85029,681,,,,,,,,,,,,,,,CURRENT,0,,,83915,3/23/10,32133.51,0.1125,12/1/10,654,N,Y,182075.37,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.07675,465000,10/12/06,12/1/06,348000,360,325,360,No PMI Insurance,Waimanalo,HI,96795,657,0.0615,0.14675,0.07675,,0.015,,6,6W1BD,11/1/08,0.015,6,0,,6,FC,0,,9/3/09,325000,9/27/10,347992.32,0.08175,5/14/10,525,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0575,400000,2/23/04,4/1/04,320000,360,277,0,No PMI Insurance,Grass Valley,CA,95945,690,,,,,,0,,,,,,,,,CURRENT,0,,,399000,6/8/09,273938.28,0.0575,12/29/10,705,N,N,,,N,,,2500
,,CMX,I,SUBPRIME,C,CONV,1,0.07,540000,10/31/06,12/1/06,404000,326,324,326,No PMI Insurance,Bellingham,MA,2019,561,0.065,0.136,0.076,,0.015,,6,6W1BD,11/1/11,0.015,6,0,,6,FC,0,10/2/09,1/21/10,325000,8/10/10,446608.12,0.07,10/14/09,479,N,Y,,,N,,,1859
,,PD,P,SUBPRIME,R,CONV,1,0.0699,155000,11/4/02,12/1/02,139500,360,264,0,No PMI Insurance,Apopka,FL,32703,694,,,,,,0,,,,,,,,,60 DPD,0,,,290000,4/7/10,124900.57,0.0699,10/25/10,667,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.09787,106000,1/21/05,3/1/05,94500,360,289,360,No PMI Insurance,Moline,IL,61265,641,0.0625,0.15787,0.09787,,0.01,,6,6W1BD,2/1/07,0.01,6,0,,6,CURRENT,0,,,,,90641.11,0.09787,11/26/10,651,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.0849,346000,5/19/04,7/1/04,68200,180,101,0,No PMI Insurance,Cedar Park,TX,78613,729,,,,,,0,,,,,,,,,CURRENT,0,,,,,48650.03,0.0849,12/4/10,687,N,N,252198.59,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0865,115000,9/28/06,11/1/06,97750,360,310,360,No PMI Insurance,Keller,TX,76248,684,,,,,,,,,,,,,,,30 DPD,0,,,109000,2/5/10,94270.11,0.0865,12/29/10,480,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0935,97500,12/22/05,2/1/06,87750,360,301,360,No PMI Insurance,Edinburg,TX,78541,613,,,,,,0,,,,,,,,,30 DPD,0,,,68043,12/9/09,84471.5,0.0935,11/15/10,411,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.11544,64000,10/28/97,12/1/97,44374.3,180,22,0,No PMI Insurance,Orlando,FL,32811,567,,,,,,0,,,,,,,,,CURRENT,0,,,,,12569.52,0.11544,12/13/10,587,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1125,150000,9/22/06,11/1/06,22500,180,129,360,No PMI Insurance,Southfield,MI,48076,630,,,,,,,,,,,,,,,CURRENT,0,,,,,22017.9,0.1125,12/2/10,693,N,Y,127500,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.084,150000,8/18/06,10/1/06,120000,360,306,360,No PMI Insurance,Idaho Falls,ID,83401,650,,,,,,,,,,,,,,,CURRENT,0,,,,,115084.43,0.084,11/15/10,661,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06875,470000,11/3/06,1/1/07,356000,363,313,480,No PMI Insurance,Sarasota,FL,34240,724,,,,,,,,,,,,,,,CURRENT,116200,9/30/10,,300000,5/10/10,254529.27,0.02,12/18/10,625,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0925,161000,5/30/02,8/1/02,129116.42,309,259,309,No PMI Insurance,Olathe,KS,66062,593,,,,,,0,,,,,,,,,30 DPD,0,11/20/06,,165000,6/28/06,122504.4,0.0925,11/30/10,556,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0775,190000,3/24/05,5/1/05,171000,360,291,360,No PMI Insurance,Glencoe,KY,41046,605,,,,,,,,,,,,,,,CURRENT,0,,,,,160735.94,0.0775,12/15/10,664,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0905,58500,4/6/04,5/1/04,46400,360,278,0,No PMI Insurance,Irving,TX,75061,511,,,,,,0,,,,,,,,,CURRENT,0,,,,,41628.58,0.0905,12/31/10,543,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.099,78000,11/1/86,1/1/87,61173.8,360,71,360,No PMI Insurance,Baton Rouge,LA,70807,757,,,,,,0,,,,,,,,,CURRENT,0,,,,,28605.71,0.099,12/6/10,786,N,Y,,,N,,,6000
,,SF,P,SUBPRIME,P,CONV,1,0.08455,123000,11/8/06,1/1/07,97600,360,312,360,No PMI Insurance,Laredo,TX,78046,,,,,,,,,,,,,,,,30 DPD,0,,,,,94288.67,0.08455,12/16/10,464,N,Y,,,N,23728.47,12/31/10,5000
,,CO,I,ALT A,,CONV,1,0.08125,265000,9/27/06,11/1/06,212000,360,309,360,No PMI Insurance,Silver Spring,MD,20906,768,0.0275,0.13125,0,,0.01,,6,6WSLB,10/1/11,0.01,6,0,,6,CURRENT,0,,,265000,9/12/06,236195.9,0.08125,12/10/10,805,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0575,357000,8/31/04,10/1/04,285600,360,284,360,No PMI Insurance,Rockledge,FL,32955,723,0.055,0.1075,0.0575,,0.01,,6,6W1BD,9/1/09,0.01,6,0,,6,CURRENT,0,,,259591,8/7/09,259081.96,0.06125,12/4/10,759,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.085,30000,10/7/96,12/1/96,23500,409,241,360,No PMI Insurance,Pine Bluff,AR,71601,519,,,,,,,,,,,,,,,60 DPD,0,,,32500,12/2/05,21354.29,0.085,12/18/10,464,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0825,101000,8/29/06,10/1/06,79680,360,316,360,No PMI Insurance,Jacksonville,FL,32209,507,0.06,0.1525,0.0825,,0.015,,6,6W1BD,9/1/08,0.015,6,0,,6,90 DPD,0,,,17000,9/16/10,77167.92,0.0825,3/29/10,422,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0675,242000,9/14/06,11/1/06,188000,365,313,392,No PMI Insurance,Las Vegas,NV,89122,635,,,,,,,,,,,,,,,CURRENT,0,11/20/09,,85000,7/13/09,184904.44,0.02,12/31/10,690,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,R,CONV,1,0.046,590000,8/30/06,10/1/06,442500,331,310,451,No PMI Insurance,Bronx,NY,10467,548,,,,,,,,,,,,,,,60 DPD,0,2/10/09,,562500,11/4/08,446431.21,0.046,12/10/10,522,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.09,410000,1/2/06,3/1/06,266500,360,340,360,No PMI Insurance,South Gate,CA,90280,442,0.045,0.15,0.09,,0.01,,6,6W1BD,2/1/08,0.01,6,0,,6,FC,0,,7/30/08,197000,10/12/10,263465.55,0.09,5/28/08,493,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.079,288000,9/15/06,11/1/06,244800,360,309,318,No PMI Insurance,Albuquerque,NM,87110,644,,,,,,,,,,,,,,,CURRENT,0,4/5/10,,214359,5/14/10,253000.14,0.07275,12/2/10,544,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0745,200000,10/31/06,1/1/07,155000,360,311,360,No PMI Insurance,Saint Petersburg,FL,33710,676,,,,,,,,,,,,,,,CURRENT,0,,,,,148522.75,0.0745,12/11/10,697,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07625,142000,7/7/06,9/1/06,113440,360,307,360,No PMI Insurance,Antioch,TN,37013,592,,,,,,,,,,,,,,,CURRENT,0,,,,,108398.67,0.07625,11/26/10,668,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0725,720000,11/10/06,1/1/07,576000,360,343,360,No PMI Insurance,Anaheim,CA,92806,578,0.0225,0.1325,0,,0.02,,6,6W1BD,12/1/16,0.02,6,0,,6,90 DPD,0,,,450000,10/20/10,576000,0.0725,8/15/08,541,Y,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.06125,465000,6/14/06,8/1/06,320000,180,126,180,No PMI Insurance,Pittsburg,CA,94565,753,,,,,,,,,,,,,,,CURRENT,0,,,465000,5/27/06,320000,0.06125,12/3/10,624,Y,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06875,287000,6/5/06,7/1/06,228500,360,305,360,No PMI Insurance,Bend,OR,97702,780,,,,,,,,,,,,,,,CURRENT,0,,,157518,6/18/10,215527.02,0.06875,12/15/10,590,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0675,689000,9/18/06,11/1/06,400000,360,308,360,No PMI Insurance,Shelton,WA,98584,777,0.0225,0.1175,0.0225,,0.02,,12,WS1YL,10/1/11,0.02,12,0,,12,CURRENT,0,,,689000,9/6/06,399865.76,0.0675,12/26/10,733,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0863,102000,7/31/06,9/1/06,94000,360,307,480,No PMI Insurance,Roberts,IL,60962,610,0.0763,0.1463,0.0863,,0.01,,6,6W1BD,8/1/09,0.01,6,0,,6,CURRENT,0,,,102000,6/24/06,92497.93,0.0863,11/23/10,579,Y,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.0725,275000,9/8/06,11/1/06,163000,360,309,360,No PMI Insurance,Traverse City,MI,49684,660,,,,,,,,,,,,,,,CURRENT,0,,,275000,8/18/06,155603.16,0.0725,12/11/10,714,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,2,0.10875,211000,10/31/03,12/1/03,21000,180,93,360,No PMI Insurance,Silver Spring,MD,20902,773,,,,,,0,,,,,,,,,CURRENT,0,,,,,19981.52,0.10875,12/30/10,819,N,Y,190057.41,6/17/05,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0425,240000,11/29/06,1/1/07,192000,360,319,360,No PMI Insurance,Gilbert,AZ,85296,654,0.0225,0.0925,0.0225,,0.02,,12,WS1YL,12/1/11,0.02,12,0,,12,FC,0,,9/3/10,130000,9/22/10,191883.67,0.0425,4/16/10,660,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06938,167000,9/15/06,11/1/06,133600,360,308,360,No PMI Insurance,Richmond,VA,23228,736,,,,,,,,,,,,,,,CURRENT,0,,,167000,8/29/06,127015.49,0.06938,12/30/10,720,N,Y,,,N,32074.7,12/31/10,5000
,,SF,P,ALT A,,CONV,1,0.0575,560000,8/12/05,10/1/05,426000,360,322,360,No PMI Insurance,Oxnard,CA,93033,743,,,,,,,,,,,,,,,FC,0,,2/21/09,245000,10/18/10,407939.54,0.0575,12/31/08,597,N,Y,,,N,,,5000
,,2F,P,ALT A,,CONV,1,0.0725,587000,7/26/05,9/1/05,469600,360,319,360,No PMI Insurance,Woodhaven,NY,11421,596,,,,,,,,,,,,,,,FC,0,,5/6/09,405000,12/27/10,469234.45,0.0725,12/29/08,579,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.05875,950000,8/10/05,10/1/05,560000,360,296,360,No PMI Insurance,Hollister,CA,95023,729,,,,,,,,,,,,,,,CURRENT,0,,,406790,6/3/09,560000,0.05875,11/29/10,721,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.074,125000,12/14/06,2/1/07,100000,341,313,461,No PMI Insurance,Ocala,FL,34472,582,,,,,,,,,,,,,,,30 DPD,0,8/25/08,,85000,7/24/08,98834.27,0.074,11/30/10,549,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.06375,184000,2/24/06,4/1/06,147200,360,302,360,No PMI Insurance,Westland,MI,48186,542,0.0225,0.11375,0,,0.01,,6,6W1BD,3/1/11,0.01,6,0,,6,CURRENT,0,,,184000,1/29/06,146746.27,0.06375,12/7/10,711,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,317000,3/31/04,5/1/04,252000,318,314,318,No PMI Insurance,Acworth,GA,30101,531,,,,,,24,,,,,,,,,FC,0,9/26/07,6/20/09,220000,11/18/10,289759.58,0.07,7/11/08,533,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.11,125000,12/22/05,2/1/06,25000,180,120,360,No PMI Insurance,El Paso,TX,79938,649,,,,,,0,,,,,,,,,CURRENT,0,,,156704,11/30/10,23378.32,0.06,12/2/10,532,Y,Y,93193.27,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.081,155000,8/30/06,10/1/06,121311,360,308,360,No PMI Insurance,Waxahachie,TX,75165,688,,,,,,,,,,,,,,,CURRENT,0,,,,,116283.32,0.081,12/20/10,602,N,Y,,,N,29245.04,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.06175,540000,10/4/06,12/1/06,459000,363,313,480,No PMI Insurance,Norwalk,CA,90650,558,,,,,,,,,,,,,,,CURRENT,171300,12/15/10,,289000,12/2/10,344683.41,0.02,12/3/10,521,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0836,360000,9/11/06,11/1/06,284000,360,346,480,No PMI Insurance,Miami,FL,33161,,0.06,0.1436,0.0836,,0.01,,6,6WSLB,10/1/08,0.01,6,0,,6,90 DPD,0,,,103000,7/13/10,283006.69,0.0836,,505,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,R,CONV,1,0.08875,68000,4/24/98,6/1/98,40800,360,213,0,No PMI Insurance,Warren,MI,48084,590,,,,,,0,,,,,,,,,90 DPD,0,,,20850,12/1/10,31975.94,0.08875,8/27/10,572,N,Y,,,N,,,2500
,,SF,P,SUBPRIME,,CONV,1,0.0795,420000,11/14/06,1/1/07,348000,360,316,480,No PMI Insurance,Marshfield,MA,2020,555,0.063,0.1495,0.0795,,0.015,,6,6W1BD,12/1/09,0.015,6,0,,6,90 DPD,0,,,271000,11/9/10,342987.32,0.0795,10/25/10,534,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0708,181000,5/16/06,7/1/06,162900,334,305,314,No PMI Insurance,Maywood,IL,60153,535,,,,,,,,,,,,,,,CURRENT,0,4/21/10,,127720,9/11/09,170401.27,0.05455,12/27/10,595,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.10625,140000,6/27/02,8/1/02,98000,360,259,0,No PMI Insurance,Cincinnati,OH,45219,507,0.06375,0.16625,0.10625,,0.01,0,6,6W1BD,7/1/05,0.01,6,0,,6,30 DPD,0,,,90000,1/5/10,92140.85,0.10625,12/19/10,539,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,,CONV,1,0.084,146000,1/26/06,3/1/06,70000,360,301,360,No PMI Insurance,Fort Myers,FL,33919,644,0.0815,0.144,0.084,,0.01,,6,6W1BD,2/1/09,0.01,6,0,,6,CURRENT,0,,,48000,8/16/10,66951.21,0.08875,12/14/10,706,N,N,,,N,,,VARIOUS
,,PD,P,SUBPRIME,P,CONV,1,0.0785,163000,5/26/06,7/1/06,130400,360,305,360,No PMI Insurance,Missouri City,TX,77459,678,,,,,,,,,,,,,,,CURRENT,0,,,,,124580.12,0.0785,12/18/10,662,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,1,0.069,225000,1/17/07,3/1/07,196250,360,313,360,No PMI Insurance,Aston,PA,19014,622,,,,,,,,,,,,,,,CURRENT,0,,,174074,4/24/09,187638.52,0.069,12/30/10,613,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0951,63000,7/25/02,9/1/02,59850,360,259,0,No PMI Insurance,Miami,FL,33125,651,0.0663,0.1551,0.0951,,0.01,0,6,6W1BD,8/1/05,0.01,6,0,,6,CURRENT,0,,,,,55837.76,0.0951,12/16/10,709,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.075,400000,11/30/06,1/1/07,320000,360,334,480,No PMI Insurance,Freeport,NY,11520,605,,,,,,,,,,,,,,,FC,0,,7/21/09,180000,9/23/10,317145.97,0.075,3/9/10,520,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.11275,107000,11/16/05,1/1/06,20380,180,119,360,No PMI Insurance,Wenatchee,WA,98801,639,,,,,,0,,,,,,,,,CURRENT,0,,,,,19831.01,0.11275,12/1/10,610,N,Y,75352.53,12/31/10,Y,,,5000
,,PD,P,SUBPRIME,,CONV,2,0.0999,100000,6/9/06,8/1/06,20000,180,124,360,No PMI Insurance,San Antonio,TX,78217,638,,,,,,,,,,,,,,,CURRENT,0,,,100000,5/18/06,19372.83,0.0999,12/31/10,672,N,Y,77308.3,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.075,400000,1/17/06,3/1/06,317400,360,328,360,No PMI Insurance,Chicago,IL,60634,739,0.0579,0.145,0.075,,0.01,0,6,6W1BD,2/1/09,0.01,6,0,,6,FC,0,,1/6/09,175000,10/1/10,309369.85,0.075,12/2/08,433,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.092,53000,11/28/05,1/1/06,42400,360,299,360,No PMI Insurance,Mineral Wells,TX,76067,602,0.07,0.152,0.092,,0.01,0,6,6W1BD,12/1/09,0.01,6,0,,6,CURRENT,0,12/10/07,,35000,11/28/06,40711.87,0.092,12/8/10,511,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0675,350000,3/24/06,5/1/06,205000,360,303,360,No PMI Insurance,Sterling,VA,20164,802,0.0225,0.1275,0.0225,,0.02,,6,6W1BD,4/1/11,0.02,6,0,,6,CURRENT,0,,,350000,4/7/06,204999.34,0.0675,12/2/10,783,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.103,76000,3/2/98,4/2/98,68400,360,207,360,No PMI Insurance,Ashland,OH,44805,618,0.0625,0.163,0,,0.01,0,6,6W1BD,3/2/00,0.01,6,0,,6,CURRENT,0,,,84066,3/4/10,60437.46,0.06875,12/3/10,571,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0736,185000,8/31/06,10/1/06,138750,360,308,360,No PMI Insurance,Houston,TX,77070,620,0.055,0.1336,0.0736,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,CURRENT,0,,,177839,2/19/10,132465.2,0.0736,12/10/10,616,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.07665,315000,8/22/06,10/1/06,313500,360,308,360,No PMI Insurance,Hillsborough,NJ,8844,795,0.0329,0.13665,0.0329,,0.01,,6,6W1BD,9/1/11,0.01,6,0,,6,CURRENT,0,,,257649,1/27/10,298425.58,0.07665,12/1/10,654,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,2,0.085,225000,3/16/04,5/1/04,32250,180,99,107,No PMI Insurance,Tucson,AZ,85749,681,,,,,,0,,,,,,,,,CURRENT,0,5/21/10,,209150,3/25/10,25142.04,0.02,12/28/10,459,N,Y,192839.14,6/2/08,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.075,160000,9/8/06,10/8/06,155000,340,314,316,No PMI Insurance,Isanti,MN,55040,484,,,,,,,,,,,,,,,30 DPD,0,11/5/10,,85000,9/28/10,183006.94,0.04,11/5/10,519,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0474,228000,6/15/05,8/1/05,203100,318,294,558,No PMI Insurance,Kissimmee,FL,34746,706,,,,,,0,,,,,,,,,CURRENT,0,2/17/09,,170000,9/17/08,203956.42,0.0474,12/16/10,526,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0725,214000,5/30/07,8/1/07,171142,360,318,360,No PMI Insurance,Abingdon,MD,21009,679,,,,,,,,,,,,,,,CURRENT,0,,,214000,5/12/07,171070.72,0.0725,12/20/10,628,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.1025,78500,12/18/06,2/1/07,78500,360,311,322,No PMI Insurance,Denmark,SC,29042,646,,,,,,,,,,,,,,,CURRENT,752.79,5/13/10,,29000,1/27/10,78860.48,0.075,10/12/10,552,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,240000,8/8/05,10/1/05,191200,329,296,303,No PMI Insurance,Richton Par,IL,60471,594,,,,,,,,,,,,,,,CURRENT,0,6/9/10,,142813,11/10/10,204806.54,0.06375,12/17/10,534,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.136,55000,8/10/98,9/14/98,41250,360,211,0,No PMI Insurance,Conway,AR,72032,495,,,,,,0,,,,,,,,,CURRENT,0,,,70000,9/10/09,37195.18,0.136,12/29/10,577,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0725,208000,8/8/05,10/1/05,121030,323,304,323,No PMI Insurance,Buckeye,AZ,85326,708,,,,,,,,,,,,,,,90 DPD,0,1/21/09,,63000,12/6/10,123645.78,0.0725,8/31/10,720,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0733,170000,1/30/04,3/1/04,136000,360,277,0,No PMI Insurance,Cortland,IL,60112,596,0.0499,0.1333,0.0733,,0.01,0,6,6WSLB,2/1/06,0.01,6,0,,6,CURRENT,0,,,160000,9/29/09,125697.54,0.0733,12/19/10,652,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0578,135000,12/22/05,2/1/06,104960,324,300,324,No PMI Insurance,Platte City,MO,64079,608,,,,,,0,,,,,,,,,CURRENT,0,1/30/09,,138500,10/10/08,107238.69,0.0578,12/13/10,596,N,Y,,,N,26390.36,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.0795,300000,8/21/06,10/1/06,280250,360,323,480,No PMI Insurance,North Miami Beach,FL,33162,658,0.0595,0.1395,0.0795,,0.01,,6,6W1BD,9/1/09,0.01,6,0,,6,90 DPD,0,,,84000,12/10/10,276513.34,0.0795,7/30/10,582,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.089,120000,9/6/06,11/1/06,112575,360,309,360,No PMI Insurance,Harvey,IL,60426,709,0.0605,0.159,0.089,,0.01,,6,6W1BD,10/1/08,0.01,6,0,,6,CURRENT,0,,,118500,8/25/06,108809.84,0.089,12/10/10,647,N,Y,,,N,,,5000
