LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,C,CONV,1,0.082,215000,10/25/06,12/1/06,189000,360,316,360,No PMI Insurance,Orland Park,IL,60462,675,,,,,,,,,,,,,,,90 DPD,0,,,165000,12/21/10,189000,0.082,6/15/10,619,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0452,115000,9/26/05,11/1/05,92000,321,299,321,No PMI Insurance,Taylor,MI,48180,616,,,,,,,,,,,,,,,CURRENT,0,2/12/09,,26000,1/20/09,65169.87,0.0452,12/28/10,593,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0745,78000,10/17/05,12/1/05,55825,360,298,360,No PMI Insurance,Moore,OK,73160,711,,,,,,0,,,,,,,,,CURRENT,0,,,,,52733.03,0.0745,12/4/10,756,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.095,283000,10/16/06,12/1/06,254600,360,328,540,No PMI Insurance,Littleton,CO,80129,578,,,,,,,,,,,,,,,FC,0,,12/22/09,249000,8/23/10,253342.12,0.095,4/28/10,531,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.055,595000,8/23/04,10/1/04,400000,360,284,360,No PMI Insurance,Burbank,CA,91504,760,,,,,,,,,,,,,,,CURRENT,0,,,644151,11/10/09,360918.63,0.055,12/6/10,671,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0791,175000,11/15/05,1/1/06,157500,361,300,317,No PMI Insurance,Lithonia,GA,30058,570,,,,,,0,,,,,,,,,CURRENT,0,6/23/10,,75000,3/24/10,154145.2,0.02,12/10/10,608,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0699,229000,12/29/04,2/1/05,169600,360,295,360,No PMI Insurance,Redford,MI,48240,658,0.0589,0.1399,0,,0.01,,6,6W1BD,1/1/07,0.01,6,0,,6,REPERF,0,,,100000,11/23/10,158160,0.06,12/15/10,550,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0913,75000,9/19/06,11/1/06,75000,360,308,315,No PMI Insurance,Wichita,KS,67204,604,,,,,,,,,,,,,,,CURRENT,0,8/19/10,,59900,3/31/10,79111.23,0.02255,12/31/10,507,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07875,260000,9/20/06,11/1/06,176000,360,309,316,No PMI Insurance,Lancaster,CA,93535,566,,,,,,,,,,,,,,,CURRENT,0,7/13/10,,55000,3/31/10,176068.16,0.03125,12/18/10,475,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08,148000,5/18/04,7/1/04,111000,322,284,287,No PMI Insurance,Odessa,MO,64076,535,,,,,,,,,,,,,,,60 DPD,0,8/5/10,,115000,3/15/10,137284.45,0.08,11/19/10,508,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0595,179000,10/29/04,12/1/04,143111,360,295,0,No PMI Insurance,Honolullu,HI,96815,655,0.069,0.1295,0.0595,,0.015,0,6,6WSLB,11/1/09,0.015,6,0,,6,FC,0,,8/4/10,115000,12/16/10,132487.83,0.07625,3/1/10,483,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.08999,90000,6/14/02,8/1/02,72000,360,258,0,No PMI Insurance,Garland,TX,75040,492,,,,,,0,,,,,,,,,CURRENT,0,,,,,65989,0.08999,12/2/10,523,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.031,306000,9/25/06,11/1/06,244800,318,309,318,No PMI Insurance,Battle Ground,WA,98604,617,,,,,,,,,,,,,,,CURRENT,0,3/31/10,,195689,1/28/10,246893.88,0.031,12/20/10,602,Y,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06875,149000,8/30/06,10/1/06,114000,360,307,360,No PMI Insurance,El Dorado,KS,67042,705,,,,,,,,,,,,,,,CURRENT,0,,,,,106036.91,0.06875,12/22/10,805,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.07375,330000,5/8/06,7/1/06,264000,360,305,360,No PMI Insurance,Virginia Beach,VA,23456,713,0.04375,0.13375,0.07375,,0.01,,6,6WSLB,6/1/11,0.01,6,0,,6,CURRENT,0,,,,,263918.84,0.07375,12/30/10,681,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.09,108000,2/16/06,4/1/06,75600,360,302,360,No PMI Insurance,Cleveland,OH,44102,652,,,,,,0,,,,,,,,,CURRENT,0,,,45000,4/8/09,72675.08,0.09,12/2/10,668,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0808,100000,7/11/06,9/1/06,70000,480,429,480,No PMI Insurance,Bowling Green,FL,33834,505,0.0595,0.1408,0.0808,,0.01,,6,6W1BD,8/1/08,0.01,6,0,,6,60 DPD,0,,,50000,6/17/09,68870.72,0.0808,12/2/10,554,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0835,145900,7/25/03,9/1/03,121400,360,278,360,No PMI Insurance,Rolling Prairie,IN,46371,531,0.065,0.1435,0.0835,,0.01,,6,6WSLB,8/1/05,0.01,6,0,,6,REPERF,0,,,106000,11/18/10,115001.41,0.0835,11/9/10,536,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0599,275000,4/17/04,6/1/04,160000,360,282,0,No PMI Insurance,Riverhead,NY,11901,658,,,,,,0,,,,,,,,,60 DPD,0,,,350000,6/9/09,145058.6,0.0599,11/19/10,551,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,123000,11/1/05,12/1/05,116660,336,299,310,No PMI Insurance,Clayton,NC,27520,628,,,,,,0,,,,,,,,,CURRENT,0,3/15/10,,117900,3/17/10,114973.55,0.04,12/7/10,515,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,PMI,1,0.0825,65000,2/16/07,4/1/07,65000,360,337,360,PMI Mortgage Ins Co,Wink,TX,79789,,,,,,,,,,,,,,,,FC,0,,12/15/09,25000,6/30/10,64019.03,0.0825,1/20/09,467,N,N,,,N,,,2500
,,SF,P,SUBPRIME,P,CONV,1,0.0875,106200,8/19/05,10/1/05,89550,360,298,0,No PMI Insurance,Vicksburg,MS,39183,556,0.08375,0.1525,0.0875,,0.01,0,6,6W1BD,9/1/07,0.01,6,0,,6,60 DPD,0,,,,,86255.58,0.09,12/3/10,537,N,Y,,,N,,,5000
,,3F,P,SUBPRIME,P,CONV,1,0.0735,540000,9/29/05,11/1/05,432000,324,314,444,No PMI Insurance,Jamaica,NY,11435,567,,,,,,0,,,,,,,,,FC,0,9/19/08,11/5/09,350000,9/21/10,448258.74,0.0735,8/26/09,530,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.065,204000,8/25/03,10/1/03,163200,360,281,0,No PMI Insurance,Loveland,CO,80537,567,0.0499,0.125,0.065,,0.01,0,6,6WSLB,9/1/05,0.01,6,0,,6,90 DPD,0,,,162507,5/18/09,151340.7,0.065,4/26/10,553,Y,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0452,137000,10/6/06,12/1/06,121860,338,334,338,No PMI Insurance,Kansas City,KS,66106,565,,,,,,,,,,,,,,,REO,0,2/19/09,9/19/09,75000,12/16/10,137591.24,0.0452,7/17/09,558,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,2,0.1199,74000,10/17/03,12/1/03,14750,180,94,360,No PMI Insurance,Houston,TX,77089,667,,,,,,0,,,,,,,,,CURRENT,0,,,,,14038.21,0.1199,12/14/10,743,N,Y,55697,4/5/10,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0593,96000,5/21/04,7/1/04,74813,360,280,360,No PMI Insurance,Yuma,AZ,85364,696,,,,,,,,,,,,,,,CURRENT,0,,,,,66096.74,0.0593,12/7/10,783,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0746,185000,5/26/04,7/1/04,185000,360,281,360,No PMI Insurance,Charlotte,NC,28216,631,,,,,,,,,,,,,,,CURRENT,0,,,,,171154.61,0.0746,12/10/10,691,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0899,121500,10/12/06,12/1/06,115400,360,310,360,No PMI Insurance,Des Moines,IA,50315,625,,,,,,,,,,,,,,,CURRENT,0,,,,,111677.31,0.0899,12/16/10,634,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0649,340000,8/25/05,10/1/05,272000,363,298,312,No PMI Insurance,Olney,MD,20832,635,,,,,,,,,,,,,,,CURRENT,0,11/24/10,,240000,10/28/10,268298.25,0.02,12/1/10,470,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0691,159900,11/18/05,1/1/06,127920,360,299,480,No PMI Insurance,Owasso,OK,74055,649,0.055,0.1191,0.0691,,0.01,0,6,6W1BD,12/1/10,0.01,6,0,,6,CURRENT,0,,,147000,12/22/05,124309.53,0.0691,12/9/10,695,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0725,136000,12/9/05,2/1/06,115000,360,300,360,No PMI Insurance,Lakeland,FL,33813,681,0.055,0.1425,0,,0.01,0,6,6W1BD,1/1/10,0.01,6,0,,6,CURRENT,0,11/15/07,,106270,5/5/09,108128.75,0.0625,12/10/10,521,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.079,405000,6/30/06,4/1/08,324000,336,308,341,No PMI Insurance,Parker,CO,80134,584,,,,,,,,,,,,,,,30 DPD,0,,,329512,10/28/09,310599.4,0.079,12/31/10,520,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.061,320000,4/7/04,6/1/04,272000,360,286,0,No PMI Insurance,Yarmouth,MA,2675,638,0.0499,0.121,0.061,,0.01,0,6,6WSLB,5/1/06,0.01,6,0,,6,90 DPD,0,,,242000,10/1/10,251172.61,0.061,12/2/10,590,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0655,500000,8/10/05,10/1/05,400000,360,304,360,No PMI Insurance,Westerville,OH,43082,646,,,,,,,,,,,,,,,REPERF,0,,,350000,12/17/10,377100.53,0.0655,12/21/10,544,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0745,415000,8/3/05,10/1/05,305000,361,298,317,No PMI Insurance,Oakland,CA,94621,587,,,,,,,,,,,,,,,30 DPD,0,2/16/10,,100000,10/20/09,333293.5,0.02,12/20/10,473,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0785,550000,6/23/06,8/1/06,522500,360,319,360,No PMI Insurance,Waianae,HI,96792,625,,,,,,,,,,,,,,,FC,0,,12/14/10,370000,9/21/10,505567.65,0.0785,4/22/10,606,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.10505,341000,11/1/06,1/1/07,306900,360,325,360,No PMI Insurance,Baltimore,MD,21244,569,0.065,0.16505,0.10505,,0.015,,6,6W1BD,12/1/08,0.015,6,0,,6,90 DPD,0,,,230000,7/15/10,301097.21,0.10505,12/16/09,527,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0825,105000,6/9/06,8/1/06,105000,360,306,360,No PMI Insurance,Kansas City,KS,66104,623,0.065,0.1425,0.0825,,0.015,,6,6W1BD,7/1/08,0.015,6,0,,6,CURRENT,0,,,,,100784.11,0.0825,12/16/10,652,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0899,116500,8/31/05,2/1/08,110650,324,297,332,No PMI Insurance,Greenville,SC,29611,616,,,,,,,,,,,,,,,30 DPD,0,,,,,105442.55,0.0899,12/30/10,538,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.0945,270000,4/7/03,5/15/03,54000,180,88,0,No PMI Insurance,Piscataway,NJ,8854,581,,,,,,0,,,,,,,,,CURRENT,0,,,,,35831.98,0.0945,12/8/10,619,N,Y,217272.65,6/2/08,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0675,485000,8/3/05,10/1/05,388000,360,351,360,No PMI Insurance,Aventura,FL,33180,670,0.0555,0.1275,0.0675,,0.01,,6,6WSLB,9/1/07,0.01,6,0,,6,FC,0,,10/31/07,120000,7/24/10,385274.23,0.0675,,625,N,Y,,,N,96645.78,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.072,487000,8/31/05,11/1/05,487000,360,302,360,No PMI Insurance,Woodbridge,VA,22193,686,,,,,,,,,,,,,,,90 DPD,0,,,330000,12/31/10,486225.13,0.072,11/5/10,665,Y,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.085,210000,1/2/98,3/1/98,168000,360,210,0,No PMI Insurance,Sylmar,CA,91342,621,,,,,,0,,,,,,,,,90 DPD,0,,,379900,11/4/10,139166.73,0.085,8/31/10,693,N,N,,,N,,,2500
,,SF,P,SUBPRIME,C,CONV,1,0.0789,63000,10/1/04,12/1/04,50000,360,286,360,No PMI Insurance,Covington,TN,38019,672,,,,,,,,,,,,,,,CURRENT,0,,,,,46556.41,0.0789,12/6/10,584,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0798,230000,4/6/07,6/1/07,206000,360,333,360,No PMI Insurance,Canfield,OH,44406,599,,,,,,,,,,,,,,,90 DPD,0,,,200000,8/6/10,202075.17,0.0798,6/11/10,521,Y,Y,,,N,,,5000
,,2F,P,SUBPRIME,C,CONV,1,0.0595,453000,3/10/05,5/1/05,339750,360,293,360,No PMI Insurance,Folly Beach,SC,29439,703,0.057,0.1195,0.0595,,0.01,,6,6W1BD,4/1/10,0.01,6,0,,6,60 DPD,0,,,355000,9/1/10,313238.6,0.0625,12/30/10,534,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,2,0.1175,326000,8/22/06,10/1/06,65200,360,313,480,No PMI Insurance,Henderson,CO,80640,,,,,,,0,,,,,,,,,90 DPD,0,,,290000,4/28/10,64633.53,0.1175,9/4/10,464,N,Y,274224.86,12/31/10,Y,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.084,219000,12/23/03,2/1/04,177000,327,276,327,No PMI Insurance,Cordova,TN,38016,638,,,,,,0,,,,,,,,,CURRENT,0,10/23/06,,186000,10/25/06,174345.74,0.084,12/15/10,687,N,Y,,,N,,,5000
,,SF,P,FHA,R,FHAUN,1,0.06,137000,5/29/03,7/1/03,119750,360,271,0,No PMI Insurance,Bolingbrook,IL,60440,561,,,,,,0,,,,,,,,,60 DPD,0,,,95000,8/16/10,109651.9,0.06,12/22/10,506,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0655,146075,11/29/04,1/1/05,116800,360,286,0,No PMI Insurance,Aurora,IL,60505,672,0.05,0.1255,0.0655,,0.01,0,6,6WSLB,12/1/07,0.01,6,0,,6,CURRENT,0,,,76342,2/24/10,107825.94,0.0655,12/27/10,628,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,293000,1/7/05,3/1/05,263700,360,288,360,No PMI Insurance,Chesapeake,VA,23322,616,,,,,,,,,,,,,,,CURRENT,0,,,291804,4/9/09,241946.51,0.0699,12/2/10,725,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,1,0.0799,372000,4/27/05,6/15/05,316200,360,292,360,No PMI Insurance,Fredericksburg,VA,22407,708,,,,,,,,,,,,,,,CURRENT,0,,,372000,4/19/05,313821.75,0.0799,12/27/10,683,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0625,500000,6/28/05,8/1/05,320000,360,299,0,No PMI Insurance,Oakley,CA,94561,679,,,,,,0,,,,,,,,,FC,0,,11/3/10,180000,11/23/10,298678.82,0.0625,7/14/10,,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.05,200000,4/12/04,6/1/04,154100,180,100,0,No PMI Insurance,Austin,TX,78735,737,,,,,,0,,,,,,,,,CURRENT,0,,,,,100294.96,0.05,12/1/10,795,N,N,,,N,,,2500
,,SF,P,SUBPRIME,C,CONV,1,0.0625,1380000,3/17/04,5/1/04,801500,360,279,0,No PMI Insurance,Chanhassen,MN,55317,755,,,,,,0,,,,,,,,,CURRENT,0,,,1350000,10/14/09,726196.44,0.0625,11/26/10,694,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08,260000,1/10/07,3/1/07,228000,352,339,352,No PMI Insurance,Chicago,IL,60629,616,,,,,,,,,,,,,,,FC,0,11/30/07,5/6/08,108000,8/9/10,232839.45,0.08,11/8/10,500,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.0575,375000,5/10/05,7/1/05,318750,360,298,0,No PMI Insurance,Brooklyn,NY,11226,575,0.055,0.1225,0.0575,,0.01,60,6,6W1BD,6/1/10,0.01,6,0,,6,90 DPD,0,,,375000,10/7/10,318239.87,0.06,11/15/10,540,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0754,215000,12/9/05,2/1/06,202000,360,299,360,No PMI Insurance,Evergreen Park,IL,60805,733,,,,,,,,,,,,,,,CURRENT,0,,,,,186106.54,0.0754,12/27/10,721,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0675,137000,6/27/05,8/1/05,109000,360,309,360,No PMI Insurance,Ortonville,MI,48462,658,0.0625,0.1375,0.0675,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,FC,0,,6/8/10,55000,12/22/10,104098.41,0.07875,2/1/10,516,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,250000,8/30/05,10/15/05,250000,360,321,360,No PMI Insurance,Apopka,FL,32703,682,,,,,,,,,,,,,,,FC,0,,3/24/09,150000,10/27/10,240314.33,0.0699,1/30/09,619,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.0725,400000,11/28/05,2/1/06,320000,336,301,442,No PMI Insurance,Queen Creek,AZ,85242,644,,,,,,0,,,,,,,,,CURRENT,0,1/21/10,,146000,9/1/09,318266.07,0.02,12/30/10,511,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,327000,10/10/06,12/1/06,240000,360,310,327,No PMI Insurance,Yulee,FL,32097,571,,,,,,,,,,,,,,,CURRENT,0,3/26/10,,200000,3/31/10,239044.87,0.05,12/31/10,546,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.087,104500,12/23/05,2/1/06,99000,360,307,360,No PMI Insurance,Evansville,IN,47712,597,0.072,0.147,0.087,,0.01,0,6,6W1BD,1/1/08,0.01,6,0,,6,90 DPD,0,,,76900,12/14/10,95770.48,0.087,11/30/10,546,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.087,495000,1/6/06,3/1/06,396000,480,424,480,No PMI Insurance,Valley Springs,CA,95252,662,,,,,,,,,,,,,,,REPERF,0,,,210000,9/22/10,389779.43,0.087,12/20/10,541,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0908,160000,10/9/06,12/1/06,152000,360,310,360,No PMI Insurance,Port Wentworth,GA,31407,591,,,,,,,,,,,,,,,CURRENT,0,,,90000,10/11/10,147178.07,0.0908,12/15/10,484,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0665,125000,9/21/04,11/1/04,118000,360,285,360,No PMI Insurance,York,PA,17406,659,,,,,,,,,,,,,,,CURRENT,0,,,,,107030.28,0.0665,12/6/10,625,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1275,180000,6/2/03,7/10/03,24000,180,89,0,No PMI Insurance,Plainfield,IL,60544,617,,,,,,0,,,,,,,,,CURRENT,0,,,150000,3/20/09,17259.32,0.1275,12/10/10,537,N,Y,156344.86,6/17/05,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.0785,110000,8/13/05,10/1/05,110000,360,295,360,No PMI Insurance,Uncasville,CT,6382,640,,,,,,,,,,,,,,,CURRENT,0,,,82000,12/11/09,102204.12,0.0785,12/14/10,443,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0919,170000,9/1/05,11/1/05,136000,323,307,310,No PMI Insurance,Deltona,FL,32738,632,,,,,,,,,,,,,,,FC,0,2/27/10,6/3/10,65000,11/11/10,144747.46,0.07565,2/27/10,516,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06375,178000,11/17/06,1/1/07,136400,360,311,360,No PMI Insurance,Bloomington,MN,55438,764,0.0225,0.12375,0,,0.02,,12,WS1YL,12/1/11,0.02,12,0,,12,CURRENT,0,,,178000,11/2/06,129513.32,0.06375,12/13/10,717,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.10175,94000,10/15/99,12/1/99,70500,360,226,233,No PMI Insurance,Conyers,GA,30207,562,,,,,,,,,,,,,,,CURRENT,0,6/25/10,,40000,6/29/10,74075.16,0.0475,12/2/10,558,N,Y,,,N,,,5000
,,CO,I,ALT A,,CONV,1,0.0675,472900,6/22/06,8/1/06,317000,360,306,360,No PMI Insurance,San Diego,CA,92130,729,0.0225,0.1275,0.0225,,0.02,,6,6W1BD,7/1/11,0.02,6,0,,6,CURRENT,0,,,472900,6/23/06,315822.97,0.0675,12/11/10,785,N,Y,,,N,,,2500
,,2F,I,ALT A,P,CONV,1,0.07125,117000,5/30/06,7/1/06,80850,360,307,360,No PMI Insurance,Cartersville,GA,30121,660,,,,,,,,,,,,,,,60 DPD,0,,,44000,11/10/10,80825.22,0.07125,12/23/10,579,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0625,450000,5/9/06,7/1/06,256500,360,305,360,No PMI Insurance,Pegram,TN,37143,781,,,,,,,,,,,,,,,CURRENT,0,,,450000,5/10/06,252766.58,0.0625,12/10/10,732,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,,CONV,1,0.06925,245000,6/15/06,8/1/06,155000,360,306,309,No PMI Insurance,Portsmouth,VA,23703,612,,,,,,,,,,,,,,,CURRENT,0,10/28/10,,200000,7/12/10,155819.97,0.05875,12/1/10,566,N,Y,,,N,,,5000
,,4F,I,SUBPRIME,P,CONV,1,0.08,310000,10/2/06,11/1/06,263500,352,332,352,No PMI Insurance,Irvington,NJ,7111,636,,,,,,,,,,,,,,,90 DPD,0,12/11/07,,130000,9/29/10,267676.4,0.08,3/31/10,502,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,295000,10/31/06,12/1/06,152000,360,310,600,No PMI Insurance,Lancaster,CA,93535,529,0.055,0.135,0.075,,0.01,,6,6W1BD,11/1/08,0.01,6,0,,6,CURRENT,0,,,86708,7/29/09,150812.54,0.075,12/23/10,527,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.07475,155000,12/27/04,2/1/05,115000,360,290,0,No PMI Insurance,Racine,WI,53405,607,0.06,0.13475,0.07475,,0.01,0,6,6WSLB,1/1/08,0.01,6,0,,6,60 DPD,0,,,110000,10/8/10,108133.77,0.07475,11/15/10,572,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,C,CONV,1,0.0589,460000,7/28/05,10/1/05,322000,360,297,360,No PMI Insurance,Brooklyn,NY,11203,570,,,,,,,,,,,,,,,30 DPD,0,,,,,298344.37,0.0589,12/13/10,536,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0775,325000,10/11/06,12/1/06,256000,360,310,540,No PMI Insurance,District Heights,MD,20747,582,0.06125,0.1375,0.0775,,0.01,,12,6W1BD,11/1/09,0.01,12,0,,12,CURRENT,0,,,208316,4/23/09,252941.04,0.0775,12/16/10,491,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0474,262000,10/6/06,12/1/06,209600,336,312,461,No PMI Insurance,Fresno,CA,93705,694,0.099,0.159,0.0474,,0.01,,6,6W1BD,11/1/13,0.01,6,0,,6,60 DPD,0,2/5/09,,127880,8/23/10,205192.55,0.0474,12/21/10,570,N,Y,,,N,38329.39,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0899,92200,10/24/05,12/1/05,80000,180,118,180,No PMI Insurance,Winnie,TX,77665,594,,,,,,,,,,,,,,,CURRENT,0,,,92600,1/9/09,63708.18,0.0899,12/16/10,440,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,191000,10/18/05,12/1/05,140000,341,335,341,No PMI Insurance,Middletown,OH,45042,559,,,,,,60,,,,,,,,,FC,0,12/5/07,9/4/08,140000,8/17/10,143624.52,0.07,5/16/08,609,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.075,75000,1/3/03,3/1/03,60000,360,265,0,No PMI Insurance,Towanda,PA,18848,668,,,,,,0,,,,,,,,,CURRENT,0,,,,,54224.99,0.075,12/3/10,658,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.073,116000,9/10/04,11/1/04,104400,360,285,360,No PMI Insurance,Grove City,PA,16127,632,,,,,,,,,,,,,,,CURRENT,0,,,,,96842.04,0.073,12/20/10,643,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.104,60000,7/6/05,9/1/05,48000,360,295,360,No PMI Insurance,Saint Louis,MO,63120,508,,,,,,,,,,,,,,,CURRENT,0,,,9500,10/4/10,46313.13,0.104,11/15/10,583,Y,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06625,740000,4/27/06,6/1/06,500000,360,303,360,No PMI Insurance,South San Francisco,CA,94080,765,,,,,,,,,,,,,,,CURRENT,0,,,740000,4/7/06,477859.31,0.06625,12/30/10,789,N,Y,,,N,,,5000
,,PD,I,ALT A,,CONV,1,0.07375,148900,7/25/06,9/1/06,119120,360,307,360,No PMI Insurance,Nampa,ID,83651,780,0.0225,0.13375,0.0225,,0.02,,6,6W1BD,8/1/11,0.02,6,0,,6,CURRENT,0,,,101540,8/14/09,113494.16,0.07375,12/13/10,790,N,Y,,,N,,,2500
,,SF,P,SUBPRIME,P,CONV,2,0.08,165000,8/16/05,10/1/05,31790,360,296,360,No PMI Insurance,Benton,AR,72015,688,,,,,,,,,,,,,,,CURRENT,0,,,,,30126.28,0.08,12/13/10,569,N,Y,133452.68,6/2/08,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0799,96000,5/25/06,7/1/06,76800,360,304,360,No PMI Insurance,Pittsburgh,PA,15235,657,,,,,,,,,,,,,,,CURRENT,0,,,96000,5/26/06,71613.21,0.0799,12/23/10,661,N,Y,,,N,,,5000
