LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,PRIME,C,CONV,1,0.0625,1125000,3/2/07,4/1/07,750000,360,314,360,No PMI Insurance,Scotts Valley,CA,95066,774,,,,,,,,,,,,,,,CURRENT,0,,,1125000,12/22/06,714008.23,0.0625,12/16/10,760,N,Y,,,N,,,5000
,,PD,P,ALT A,P,CONV,1,0.06875,825000,9/13/06,11/1/06,640000,360,330,360,No PMI Insurance,Santa Ana,CA,92704,683,0.0275,0.11875,0,,0.01,,6,6WSLB,10/1/11,0.01,6,0,,6,FC,0,,7/7/09,480000,9/22/10,663263.41,0.06875,3/4/09,459,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.107,45000,4/25/05,6/1/05,34000,360,293,360,No PMI Insurance,Oil City,PA,16301,562,0.0525,0.167,0.107,,0.01,,6,6WSLB,5/1/07,0.01,6,0,,6,30 DPD,0,,,,,32843.83,0.107,11/23/10,514,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0512,305000,3/15/06,5/1/06,244000,319,303,319,No PMI Insurance,Bolingbrook,IL,60490,634,,,,,,,,,,,,,,,CURRENT,0,11/27/09,,250000,9/17/09,219862.09,0.0512,12/15/10,606,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.068,305000,11/29/05,1/1/06,193500,360,298,0,No PMI Insurance,Lutz,FL,33549,598,,,,,,0,,,,,,,,,CURRENT,0,,,,,180576.23,0.068,12/31/10,641,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.09375,192100,6/6/03,8/1/03,38500,180,89,0,No PMI Insurance,Coldspring,TX,77331,708,,,,,,0,,,,,,,,,CURRENT,0,,,170000,12/24/03,23470.87,0.09375,12/29/10,803,N,Y,148000,6/2/08,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0954,96000,9/21/06,10/21/06,94681,360,317,360,No PMI Insurance,Natchez,MS,39120,518,0.08,0.1554,0.0954,,0.01,,6,6W1BD,9/21/09,0.01,6,0,,6,90 DPD,0,,,93000,11/16/10,92388.7,0.0954,8/9/10,466,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0675,305000,9/20/06,11/1/06,215000,360,309,360,No PMI Insurance,Chicago,IL,60641,757,0.0225,0.1275,0.0225,,0.02,,12,WS1YL,10/1/11,0.02,12,0,,12,CURRENT,0,,,181182,11/18/10,215000,0.0675,12/17/10,778,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.089,125000,12/1/05,2/1/06,112500,360,342,0,No PMI Insurance,West Salem,OH,44287,618,0.079,0.149,0.089,,0.01,0,6,6W1BD,1/1/08,0.01,6,0,,6,REO,0,,10/3/07,60000,12/17/10,111367.63,0.089,6/29/07,571,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.109,51000,9/13/06,11/1/06,40000,360,310,360,No PMI Insurance,Clarendon,PA,16313,539,0.0645,0.179,0.109,,0.01,,6,6W1BD,10/1/08,0.01,6,0,,6,30 DPD,0,,,51000,8/10/06,39105.36,0.109,11/5/10,513,N,Y,,,N,,,5000
,,SF,S,ALT A,,CONV,1,0.06375,335000,9/19/06,11/1/06,264680,360,309,360,No PMI Insurance,Las Vegas,NV,89178,705,0.0225,0.11375,0.0225,,0.02,,12,WS1YL,10/1/11,0.02,12,0,,12,CURRENT,0,,,335000,9/20/06,264680,0.06375,12/3/10,632,N,Y,,,N,,,5000
,,PD,P,ALT A,,PMI,1,0.06625,218900,9/20/06,11/1/06,197010,360,309,360,General Electric Ins,Cumming,GA,30040,844,,,,,,,,,,,,,,,CURRENT,0,,,218900,9/9/06,196954.02,0.06625,11/24/10,815,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.06999,185000,10/13/05,12/1/05,145600,360,298,360,No PMI Insurance,Houston,TX,77080,564,,,,,,,,,,,,,,,CURRENT,0,,,185000,10/8/05,136885.12,0.06999,12/13/10,528,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,2,0.11875,148000,12/18/06,2/1/07,26000,180,132,360,No PMI Insurance,Tucson,AZ,85757,550,,,,,,,,,,,,,,,CURRENT,0,,,148000,12/12/06,25539.2,0.11875,12/3/10,553,N,N,86195.9,12/31/10,Y,,,VARIOUS
,,SF,P,SUBPRIME,R,CONV,1,0.066,262000,11/22/05,1/1/06,81000,360,299,360,No PMI Insurance,Livingston,CA,95334,644,0.04369,0.136,0.066,,0.01,0,6,6W1BD,12/1/07,0.01,6,0,,6,CURRENT,0,,,,,76283.71,0.066,12/6/10,462,N,Y,,,N,,,5000
,,SF,P,FHA,R,FHA,1,0.0625,360000,9/12/05,10/1/05,284200,360,296,360,FHA,Jersey City,NJ,7305,528,,,,,,,,,,,,,,,CURRENT,0,,,360000,8/18/05,263935.19,0.0625,12/16/10,469,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0725,222500,9/8/06,11/1/06,175100,360,310,360,No PMI Insurance,Kissimmee,FL,34744,,0.0225,0.1325,0.0225,,0.02,,12,WS1YL,10/1/11,0.02,12,0,,12,30 DPD,0,,,127000,6/19/09,175047.1,0.0725,12/18/10,514,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08,260000,9/20/06,11/1/06,180000,360,322,480,No PMI Insurance,Odenton,MD,21113,496,0.06,0.14,0.08,,0.01,,6,6W1BD,10/1/09,0.01,6,0,,6,90 DPD,0,,,175000,11/2/10,177837.12,0.08,7/21/10,514,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0895,83000,11/2/05,12/1/05,74700,360,298,360,No PMI Insurance,Charlotte,NC,28208,493,,,,,,,,,,,,,,,CURRENT,0,,,,,71529.83,0.0895,12/31/10,598,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.079,91000,10/20/05,12/1/05,68250,360,316,360,No PMI Insurance,Linn Valley,KS,66040,594,0.0625,0.139,0.079,,0.01,,6,6W1BD,11/1/09,0.01,6,0,,6,REO,0,11/1/07,10/17/09,41500,12/3/10,65935.7,0.079,6/4/09,446,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0735,140000,8/30/04,10/1/04,111920,360,284,360,No PMI Insurance,Newport,PA,17074,640,,,,,,,,,,,,,,,CURRENT,0,,,,,103803.04,0.0735,11/30/10,650,N,Y,,,N,,,5000
,,CO,P,ALT A,,CONV,1,0.0625,375000,12/13/06,2/1/07,300000,360,325,360,No PMI Insurance,Inglewood,CA,90301,674,0.0225,0.1225,0,,0.02,,6,6W1BD,1/1/12,0.02,6,0,,6,90 DPD,0,,,139000,12/7/10,300000,0.0625,11/10/09,622,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0699,73500,12/15/04,2/1/05,56000,360,290,360,No PMI Insurance,York,PA,17403,647,0.0674,0.1299,0.0699,,0.01,,6,6W1BD,1/1/08,0.01,6,0,,6,60 DPD,0,,,,,52472.56,0.075,10/29/10,517,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,137000,8/24/04,10/1/04,65000,360,284,360,No PMI Insurance,Louisville,KY,40219,598,,,,,,,,,,,,,,,CURRENT,0,,,132000,5/17/10,59814.09,0.0699,12/29/10,551,N,Y,,,N,,,5000
,,MA,P,SUBPRIME,C,CONV,1,0.075,76500,12/7/02,2/1/03,62514.48,360,266,360,No PMI Insurance,Gray Court,SC,29645,500,,,,,,0,,,,,,,,,60 DPD,0,3/8/03,,30000,8/9/10,56687.02,0.075,12/11/10,510,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,2,0.1015,580000,11/22/06,1/1/07,107700,360,310,313,No PMI Insurance,Rosedale,MD,21237,675,,,,,,,,,,,,,,,CURRENT,0,11/30/10,,395000,11/5/10,109252.53,0.02,12/26/10,589,N,Y,430665.37,12/31/10,Y,,,5000
,,SF,I,ALT A,,CONV,1,0.07875,98000,5/23/06,7/1/06,77908,360,317,360,No PMI Insurance,Nampa,ID,83651,649,0.0225,0.13875,0.0225,,0.02,,6,6W1BD,6/1/11,0.02,6,0,,6,90 DPD,0,,,55000,12/17/10,77871.01,0.07875,12/7/09,592,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.06875,320000,6/26/06,8/1/06,244000,360,338,360,No PMI Insurance,Reno,NV,89506,586,0.0275,0.12875,0.06875,,0.02,,6,6W1BD,7/1/11,0.02,6,0,,6,REM,0,,9/20/08,155000,2/2/09,244000,0.06875,,512,N,Y,,,N,,,3330
,,CO,P,SUBPRIME,P,CONV,1,0.08125,86000,7/29/05,9/1/05,68800,360,295,360,No PMI Insurance,Aurora,CO,80014,585,0.07125,0.14125,0.08125,,0.01,60,6,6WSLB,8/1/07,0.01,6,0,,6,CURRENT,0,,,75000,11/7/05,68332.65,0.08125,12/9/10,712,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06375,1020000,12/8/05,2/1/06,620000,360,300,360,No PMI Insurance,Oakland,CA,94619,773,0.0225,0.12375,0.0225,,0.02,,6,6W1BD,1/1/16,0.02,6,0,,6,CURRENT,0,,,1020000,11/30/05,616665.12,0.06375,12/6/10,751,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0625,520000,12/22/05,2/1/06,415200,360,317,360,No PMI Insurance,Costa Mesa,CA,92627,709,0.0225,0.1225,0.0225,,0.02,,6,6W1BD,1/1/13,0.02,6,0,,6,FC,0,,11/3/09,340000,10/13/10,406280.9,0.0625,7/13/09,618,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.08,181000,2/3/06,3/1/06,144000,360,302,360,No PMI Insurance,Ballground,GA,30107,612,0.0275,0.14,0.08,,0.02,,6,6W1BD,2/1/11,0.02,6,0,,6,30 DPD,0,,,154945,8/6/09,143620,0.08,12/28/10,456,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.07,160000,4/29/03,6/1/03,31000,307,271,307,No PMI Insurance,Charlotte,NC,28270,635,,,,,,0,,,,,,,,,CURRENT,0,6/11/08,,170000,8/1/08,19571.69,0.07,12/31/10,560,N,Y,116084.05,6/10/08,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0685,320000,12/2/04,2/1/05,194600,360,289,360,No PMI Insurance,Saint Petersburg,FL,33704,661,,,,,,,,,,,,,,,30 DPD,0,,,320000,11/4/04,180510.74,0.0685,11/20/10,555,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0925,87000,1/25/07,3/1/07,87000,360,313,360,No PMI Insurance,East Palestine,OH,44413,607,,,,,,,,,,,,,,,CURRENT,0,,,87000,1/4/07,84252.96,0.0925,11/26/10,656,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,R,CONV,1,0.0955,60000,12/19/05,2/1/06,59423,360,300,308,No PMI Insurance,Columbus,OH,43224,632,,,,,,0,,,,,,,,,CURRENT,309.68,7/19/10,,35000,1/27/10,62989.49,0.02425,12/31/10,530,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.08,560000,1/5/06,3/1/06,400000,338,305,338,No PMI Insurance,El Sobrante,CA,94803,487,,,,,,0,,,,,,,,,30 DPD,0,2/7/08,,460000,11/19/07,398049.26,0.08,12/31/10,613,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.066,252000,1/8/04,3/1/04,226800,310,279,310,No PMI Insurance,Picayune,MS,39466,560,,,,,,0,,,,,,,,,CURRENT,0,6/27/08,,200000,4/28/08,176000.85,0.066,12/17/10,613,N,N,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.1125,45000,2/18/98,3/23/98,40500,180,26,360,No PMI Insurance,Eastman,GA,31023,518,,,,,,0,,,,,,,,,CURRENT,0,,,35000,2/10/09,36685.3,0.1125,12/29/10,480,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,207000,10/1/04,11/1/04,162800,327,287,327,No PMI Insurance,Arvada,CO,80005,,,,,,,,,,,,,,,,CURRENT,0,10/30/07,,187222,4/30/09,153919.52,0.07,12/9/10,648,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.09,105000,12/27/99,1/31/00,105000,360,234,360,No PMI Insurance,La Follette,TN,37766,555,0.0315,0.15,0.07,,0.02,,12,W1YTB,12/31/04,0.02,12,0,,12,90 DPD,0,,,63000,7/27/10,94777.22,0.07,12/2/10,529,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0575,109500,3/23/04,5/1/04,86640,360,280,360,No PMI Insurance,Rockmart,GA,30153,593,0.0499,0.1175,0.0575,,0.01,,6,6WSLB,4/1/06,0.01,6,0,,6,30 DPD,0,,,76496,4/30/09,79452.73,0.0575,12/30/10,682,N,N,,,N,18467.8,12/31/10,5000
,,4F,I,ALT A,P,CONV,1,0.06999,222000,8/16/06,10/1/06,143000,360,308,360,No PMI Insurance,Del Rio,TX,78840,654,,,,,,,,,,,,,,,CURRENT,0,,,222000,8/1/06,133946.26,0.06999,12/14/10,655,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,R,CONV,1,0.06,165000,8/26/06,10/1/06,132000,342,331,342,No PMI Insurance,Dallas,TX,75249,499,,,,,,,,,,,,,,,FC,0,8/25/08,10/12/09,133000,8/25/10,136131.12,0.06,3/30/09,514,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.06375,225000,10/30/06,12/1/06,180000,360,321,360,No PMI Insurance,Canton,MI,48187,463,0.0225,0.11375,0,,0.01,,6,6W2LB,11/1/11,0.01,6,0,,6,90 DPD,0,,,152000,9/15/10,172928.29,0.06375,6/14/10,638,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,PMI,1,0.0925,106000,2/11/02,4/1/02,93000,360,253,360,RMIC Ins Company,Rex,GA,30273,521,0.03625,0.1525,0,,0.01,,6,6W1BD,3/1/04,0.01,6,0,,6,CURRENT,0,,,29000,4/28/10,81531.81,0.0425,12/15/10,570,N,Y,,,N,,,5000
,,SF,P,PRIME,R,CONV,1,0.06,2160000,3/5/07,4/1/07,1187750,360,313,360,No PMI Insurance,Campbell,CA,95008,723,,,,,,,,,,,,,,,CURRENT,0,,,1100946,3/2/10,1126765.78,0.06,12/8/10,642,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.06375,1180000,9/14/05,11/1/05,885000,360,296,360,No PMI Insurance,Fallbrook,CA,92028,815,,,,,,,,,,,,,,,CURRENT,0,,,655000,11/10/10,817296.09,0.06375,12/4/10,669,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.077,200000,12/21/06,2/1/07,174500,480,432,480,No PMI Insurance,Chester,VA,23836,605,,,,,,,,,,,,,,,CURRENT,0,,,,,171521.3,0.077,12/7/10,553,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.083,71500,4/7/03,6/1/03,64350,360,267,360,No PMI Insurance,Owensboro,KY,42301,594,0.0525,0.153,0.083,,0.015,0,6,6W1BD,5/1/05,0.015,6,0,,6,CURRENT,0,,,43000,7/8/09,59727.43,0.083,12/6/10,600,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.07125,293000,1/18/07,3/1/07,234032,360,330,360,No PMI Insurance,Plant City,FL,33567,721,,,,,,,,,,,,,,,90 DPD,0,,,200000,8/10/10,228045.61,0.07125,8/6/10,508,Y,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.06625,234000,2/3/06,3/1/06,152100,360,302,360,No PMI Insurance,Opa Locka,FL,33056,715,0.0275,0.12625,0.0275,,0.01,,6,6W1BD,2/1/11,0.01,6,0,,6,30 DPD,0,,,234000,11/12/05,143139.55,0.06625,11/15/10,544,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0455,200000,8/8/06,10/1/06,153000,450,428,450,No PMI Insurance,Morrison,CO,80465,597,,,,,,,,,,,,,,,CURRENT,0,3/3/09,,196250,1/22/09,152858.56,0.0455,12/17/10,609,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.07438,190000,1/13/06,3/1/06,152000,360,305,540,No PMI Insurance,Seattle,WA,98118,664,0.06438,0.13438,0,,0.01,0,12,6W1BD,2/1/14,0.01,12,0,,12,FC,0,1/16/09,12/28/10,205000,12/9/10,149663.81,0.07438,8/4/10,687,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.077,165000,1/20/05,3/1/05,136264,360,295,360,No PMI Insurance,Fort Worth,TX,76248,698,0.035,0.137,0.077,,0.01,,6,6WSLB,2/1/08,0.01,6,0,,6,FC,0,,10/5/10,140000,10/18/10,127133.75,0.077,6/15/10,620,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0599,167000,6/10/05,8/1/05,156750,360,294,360,No PMI Insurance,Chicago,IL,60643,667,,,,,,,,,,,,,,,CURRENT,0,,,,,144780.04,0.0599,12/7/10,677,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,2,0.09875,240737,1/13/06,3/1/06,48147,180,121,360,No PMI Insurance,Cedar Park,TX,78613,678,,,,,,0,,,,,,,,,CURRENT,0,,,,,45129.82,0.09875,12/4/10,724,N,Y,186397,4/5/10,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07,555000,8/1/06,10/1/06,499500,335,322,335,No PMI Insurance,Norwalk,CA,90650,750,,,,,,,,,,,,,,,90 DPD,0,10/29/08,,325000,7/8/10,370113.85,0.07,11/27/10,546,N,Y,,,N,42759.02,12/31/10,5000
,,SF,P,SUBPRIME,P,CONV,1,0.073,475000,3/10/06,5/1/06,403750,360,305,360,No PMI Insurance,Oakley,CA,94561,663,0.058,0.133,0.073,,0.01,,6,6W1BD,4/1/09,0.01,6,0,,6,60 DPD,0,,,175000,3/8/10,403451.77,0.073,12/29/10,564,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0659,155000,1/25/05,3/1/05,137000,360,288,360,No PMI Insurance,Olympia,WA,98513,587,,,,,,,,,,,,,,,CURRENT,0,,,,,122947.67,0.0659,12/31/10,635,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.10125,230669,5/31/05,7/1/05,46134,90,23,180,No PMI Insurance,Atlanta,GA,30331,571,,,,,,0,,,,,,,,,CURRENT,0,,,240000,3/30/06,44072.74,0.10125,12/31/10,550,N,Y,184507,4/5/10,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0895,105000,4/5/06,6/1/06,87500,480,424,427,No PMI Insurance,Savannah,MO,64485,552,,,,,,,,,,,,,,,CURRENT,0,10/27/10,,40000,7/20/10,89361.83,0.0445,10/28/10,504,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.08925,163700,11/22/06,1/1/07,130960,360,350,360,No PMI Insurance,North Bergen,NJ,7047,521,0.0605,0.15925,0.08925,,0.015,,6,6W1BD,12/1/09,0.015,6,0,,6,FC,0,,5/20/08,82000,12/31/10,130210.5,0.08925,,612,N,Y,,,N,,,5000
,,VA,P,SUBPRIME,P,CONV,1,0.12,14164,9/16/98,10/15/98,14164,180,33,0,No PMI Insurance,Humble,TX,77396,516,,,,,,0,,,,,,,,,CURRENT,0,,,24500,2/19/10,2814.47,0.12,11/30/10,464,N,N,,,N,,,VARIOUS
,,PD,P,PRIME,,CONV,1,0.05875,245000,3/7/06,5/1/06,195225,360,304,360,No PMI Insurance,Las Vegas,NV,89113,707,0.0225,0.10875,0,,0.01,,6,6W1BD,4/1/11,0.01,6,0,,6,30 DPD,0,,,116353,7/21/09,195136.37,0.05875,12/24/10,622,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.1084,131000,3/15/06,5/1/06,117900,360,301,480,No PMI Insurance,Baton Rouge,LA,70818,609,0.0575,0.1684,0.1084,,0.01,,6,6W1BD,4/1/08,0.01,6,0,,6,CURRENT,0,,,131000,3/2/06,116656.97,0.1084,12/23/10,564,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,,CONV,1,0.04829,187500,3/17/06,5/1/06,150000,325,307,325,No PMI Insurance,Miami,FL,33126,545,,,,,,,,,,,,,,,90 DPD,0,3/20/09,,72000,9/8/10,148695.11,0.04829,11/8/10,512,Y,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.0625,152000,2/27/06,4/1/06,117520,360,302,360,No PMI Insurance,Houston,TX,77087,722,,,,,,,,,,,,,,,CURRENT,0,,,152000,2/28/06,116797.27,0.0625,12/5/10,750,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.0775,225000,3/7/06,5/1/06,180000,360,303,360,No PMI Insurance,Baltimore,MD,21207,644,0.0225,0.1275,0,,0.01,,6,6W1BD,4/1/11,0.01,6,0,,6,CURRENT,0,,,225000,3/8/06,171460.53,0.0775,12/15/10,663,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0775,156000,8/25/06,10/1/06,108000,360,353,360,No PMI Insurance,Riverdale,GA,30274,568,0.0275,0.1375,0.0775,,0.02,,6,6W1BD,9/1/11,0.02,6,0,,6,90 DPD,0,,,24000,8/25/10,107535.17,0.0775,,545,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0718,124000,8/24/04,10/1/04,99200,360,284,360,No PMI Insurance,Hickory,NC,28601,586,0.055,0.1318,0.0718,,0.01,,6,6W1BD,9/1/06,0.01,6,0,,6,CURRENT,0,,,,,93014.78,0.0718,12/7/10,647,N,Y,,,N,,,5000
,,SF,P,ALT A,C,CONV,1,0.06875,550000,9/11/06,11/1/06,440000,363,312,373,No PMI Insurance,Moorpark,CA,93021,735,,,,,,,,,,,,,,,CURRENT,0,6/23/10,,345000,12/17/09,445932.4,0.02,12/8/10,622,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0675,265500,6/28/05,7/27/05,225600,485,420,438,No PMI Insurance,Derry,NH,3038,493,,,,,,,,,,,,,,,60 DPD,0,8/26/10,,250000,4/6/10,280098.21,0.02,10/7/10,447,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.066,680000,5/26/05,7/1/05,595000,360,311,360,No PMI Insurance,Bountiful,UT,84010,602,0.0625,0.126,0.066,,0.01,,6,6W1BD,6/1/07,0.01,6,0,,6,FC,0,,10/20/09,500000,8/2/10,594721.58,0.08375,9/14/10,489,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0918,77000,6/30/04,8/1/04,71250,360,281,360,No PMI Insurance,Hurst,TX,76053,592,0.055,0.1518,0.0918,,0.01,,6,6W1BD,7/1/06,0.01,6,0,,6,CURRENT,0,,,,,67469.87,0.0918,12/20/10,650,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0875,112000,4/13/06,6/1/06,89320,360,305,360,No PMI Insurance,Duncanville,TX,75116,634,,,,,,,,,,,,,,,30 DPD,0,,,,,85933.64,0.0875,12/13/10,597,N,Y,,,N,21059.49,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07,395000,2/28/06,4/1/06,316000,462,423,480,No PMI Insurance,Peekskill,NY,10566,482,,,,,,0,,,,,,,,,30 DPD,9322.74,10/22/10,,220000,7/28/10,335325.27,0.07,12/16/10,540,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08,152000,4/12/06,6/1/06,129200,334,305,334,No PMI Insurance,Medical Lak,WA,99022,584,0.0595,0.14,0.08,,0.01,,6,6W1BD,5/1/10,0.01,6,0,,6,30 DPD,0,8/20/08,,172679,6/26/09,129198.5,0.08,12/29/10,528,Y,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.08,103000,12/29/05,2/1/06,82400,339,305,313,No PMI Insurance,Houston,TX,77066,527,,,,,,0,,,,,,,,,30 DPD,0,4/28/10,,74900,3/1/10,94136.6,0.08,12/30/10,513,N,Y,,,N,14773.16,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0799,515000,4/13/06,6/1/06,437750,362,305,479,No PMI Insurance,Peoria,AZ,85381,534,,,,,,,,,,,,,,,CURRENT,0,11/26/10,,198032,6/12/09,476802.62,0.02,11/26/10,466,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08025,225000,12/22/06,2/1/07,180000,360,333,600,No PMI Insurance,Phoenix,AZ,85021,592,0.06025,0.14025,0.08025,,0.01,,6,6W1BD,1/1/14,0.01,6,0,,6,FC,0,9/29/08,7/24/10,72500,9/21/10,179102.91,0.08025,3/16/09,579,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0799,133000,8/31/04,10/1/04,106400,360,284,360,No PMI Insurance,George West,TX,78022,601,0.055,0.1399,0.0799,,0.01,,6,6W1BD,9/1/06,0.01,6,0,,6,CURRENT,0,,,135000,5/21/09,99534.22,0.0799,12/21/10,555,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,PMI,1,0.0775,139000,6/9/04,8/1/04,139000,360,282,0,Pmi Mortgage Ins Comp-Premiums Paid by Trustee,Westlake,OH,44145,550,,,,,,0,,,,,,,,,CURRENT,0,,,,,129253.68,0.0775,12/15/10,674,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0625,685000,6/9/05,8/1/05,548000,326,325,326,No PMI Insurance,Fort Collin,CO,80521,490,,,,,,,,,,,,,,,FC,0,8/12/08,11/16/10,455000,5/27/10,577337,0.0625,2/24/10,508,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,PMI,1,0.065,160000,6/11/04,8/1/04,125800,360,286,0,Mgic-Premiums Paid By Trustee,Ringgold,GA,30736,649,0.0625,0.125,0.065,,0.01,0,6,6W1BD,7/1/07,0.01,6,0,,6,REPERF,0,,,130000,10/11/10,117301.1,0.07,12/27/10,589,N,N,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0975,60500,1/17/03,3/1/03,54450,360,264,0,No PMI Insurance,Little Rock,AR,72204,629,,,,,,0,,,,,,,,,CURRENT,0,,,,,50577.74,0.0975,12/31/10,571,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.074,270000,8/24/06,10/1/06,234000,338,320,338,No PMI Insurance,Desert Hot,CA,92240,636,0.058,0.1399,0.0799,,0.01,,6,6W1BD,9/1/10,0.01,6,0,,6,90 DPD,0,8/21/08,,72000,12/28/10,233658.38,0.074,10/25/10,568,N,Y,,,N,,,5000
