LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,24,I,SUBPRIME,P,CONV,1,0.082,82000,12/21/04,2/1/05,64000,360,292,360,No PMI Insurance,Depew,NY,14043,648,0.06,0.142,0.082,,0.01,0,6,6WSLB,1/1/10,0.01,6,0,,6,90 DPD,0,11/19/07,,78000,12/9/10,60451,0.082,8/14/10,678,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1145,68000,5/19/98,6/26/98,51000,360,210,0,No PMI Insurance,Memphis,TN,38109,512,,,,,,0,,,,,,,,,30 DPD,0,,,,,45370.19,0.1145,12/6/10,543,N,Y,,,N,,,5000
,,4F,I,SUBPRIME,,CONV,2,0.1825,149000,10/20/06,12/1/06,43800,360,311,360,No PMI Insurance,Baton Rouge,LA,70820,677,,,,,,,,,,,,,,,30 DPD,0,,,149000,10/12/06,43537.85,0.1825,11/30/10,634,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0785,260000,6/6/06,9/1/08,227700,336,307,335,No PMI Insurance,North Las Vegas,NV,89031,634,0.0675,0.1385,0.0785,,0.01,,6,6WSLB,8/1/10,0.01,6,0,,6,30 DPD,0,,,98816,2/25/10,221913.53,0.0785,12/27/10,618,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.02775,230000,6/19/06,8/1/06,230000,311,306,311,No PMI Insurance,Solon,OH,44139,622,,,,,,,,,,,,,,,CURRENT,0,9/8/10,,160000,3/1/10,273331.76,0.02775,12/2/10,639,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.1125,52200,3/31/00,5/1/00,31320,240,111,240,No PMI Insurance,Salina,KS,67401,607,0.055,0.1725,0.1125,,0.01,0,6,6WSLB,4/1/02,0.01,6,0,,6,CURRENT,0,,,,,22713.75,0.1125,12/3/10,709,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0815,219000,8/18/06,10/1/06,162436,360,323,360,No PMI Insurance,Sacramento,CA,95835,652,0.0605,0.1415,0.0815,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,90 DPD,0,,,90000,9/8/10,162426,0.0815,4/2/10,605,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.069,410000,12/19/03,2/1/04,369000,360,276,0,No PMI Insurance,Mamaroneck,NY,10543,657,0.0699,0.139,0.069,,0.015,0,6,6WSLB,1/1/06,0.015,6,0,,6,CURRENT,0,,,,,345696.63,0.07625,12/14/10,603,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.07,290000,11/28/06,1/1/07,232000,360,319,360,No PMI Insurance,Portland,OR,97203,706,0.0225,0.13,0.0225,,0.02,,12,WS1YL,12/1/11,0.02,12,0,,12,90 DPD,0,,,279300,10/14/10,230586.54,0.07,12/6/10,474,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0675,228700,11/24/06,1/1/07,182960,360,322,360,No PMI Insurance,Wilmington,DE,19804,496,0.0475,0.1275,0.0675,,0.01,,6,6W1BD,12/1/08,0.01,6,0,,6,90 DPD,0,,,175000,10/21/10,176725.66,0.0675,6/28/10,549,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,PMI,1,0.0725,89000,11/7/06,1/1/07,87000,360,313,360,United Guaranty Ins,Orion,IL,61273,,,,,,,,,,,,,,,,60 DPD,0,,,,,83413.68,0.0725,12/17/10,538,N,N,,,N,,,2500
,,SF,P,SUBPRIME,,CONV,1,0.0646,461000,10/3/06,11/15/06,260000,360,308,321,No PMI Insurance,Bay Point,CA,94565,636,,,,,,,,,,,,,,,CURRENT,0,2/16/10,,130000,2/18/10,248975.07,0.0396,12/16/10,508,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,PMI,1,0.07625,82000,7/8/02,9/1/02,79500,360,259,360,United Guaranty Ins,Houston,TX,77060,,0.005,0.07625,0.07125,,0,,12,PAYHS,8/1/04,0,12,0,48,12,CURRENT,0,,,,,67209.11,0.07125,12/28/10,628,N,N,,,N,,,2500
,,SF,P,SUBPRIME,C,CONV,1,0.0775,116000,6/22/05,8/1/05,30000,360,294,360,No PMI Insurance,Milwaukee,WI,53218,731,,,,,,,,,,,,,,,CURRENT,0,,,,,27994.52,0.0775,12/6/10,804,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0665,212000,10/25/05,12/1/05,169600,360,300,360,No PMI Insurance,Aurora,CO,80015,528,0.0565,0.1265,0,,0.01,0,6,6W1BD,11/1/09,0.01,6,0,,6,60 DPD,0,11/13/07,,166000,7/21/10,159153.74,0.06125,12/29/10,540,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0825,280000,6/14/05,8/1/05,224000,360,302,360,No PMI Insurance,Easthampton Twp,NJ,8060,662,,,,,,,,,,,,,,,FC,0,,9/3/10,210000,12/20/10,214073.46,0.0825,5/20/10,593,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.0725,128000,10/18/05,12/1/05,102400,360,296,360,No PMI Insurance,Everett,WA,98203,651,,,,,,0,,,,,,,,,CURRENT,0,,,128000,4/5/06,95045.45,0.0725,12/17/10,656,N,Y,,,N,,,5000
,,SF,,SUBPRIME,P,CONV,1,0.07,168000,8/20/03,10/1/03,122775,303,283,303,No PMI Insurance,Cordova,TN,38018,606,,,,,,0,,,,,,,,,90 DPD,0,7/14/08,,159900,11/29/10,120102.93,0.07,12/14/10,560,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0849,132000,5/25/99,7/1/99,112200,180,43,360,No PMI Insurance,Indianapolis,IN,46218,478,,,,,,0,,,,,,,,,60 DPD,0,,,24900,12/17/10,100771.2,0.0849,12/6/10,645,Y,N,,,N,,,VARIOUS
,,SF,P,ALT A,,CONV,1,0.06,280000,12/6/06,2/1/07,196000,360,312,360,No PMI Insurance,West Haven,CT,6516,712,,,,,,,,,,,,,,,CURRENT,0,,,201433,4/9/09,185538.91,0.06,12/15/10,734,N,Y,,,N,,,5000
,,CO,S,ALT A,R,CONV,1,0.055,675000,11/7/05,1/1/06,310000,360,299,360,No PMI Insurance,Manhattan Borough City Of,NY,10024,770,0.0225,0.105,0,,0.01,,6,6W1BD,12/1/10,0.01,6,0,,6,CURRENT,0,,,655000,11/23/09,289789.49,0.0275,11/8/10,798,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.073,169000,4/21/04,6/1/04,142750,360,281,360,No PMI Insurance,Rainier,WA,98576,483,,,,,,0,,,,,,,,,30 DPD,0,,,209965,7/22/09,131700.87,0.073,12/15/10,454,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0548,77000,2/27/04,4/1/04,73055,295,292,295,No PMI Insurance,Darby,PA,19023,474,,,,,,0,,,,,,,,,FC,0,10/30/09,5/21/07,75000,11/19/10,87389.96,0.0548,10/30/09,511,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.076,235000,5/9/06,7/1/06,60000,360,306,360,No PMI Insurance,Grass Lake,MI,49240,646,0.05125,0.136,0.076,,0.01,,6,6WSLB,6/1/08,0.01,6,0,,6,30 DPD,0,,,,,57376.27,0.076,12/10/10,503,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0715,105900,12/27/05,2/1/06,84720,360,299,360,No PMI Insurance,Houston,TX,77074,716,,,,,,0,,,,,,,,,CURRENT,0,,,,,79875.16,0.0715,12/29/10,697,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1,157500,2/17/06,4/1/06,133800,360,302,360,No PMI Insurance,Kennesaw,GA,30144,626,0.08,0.16,0.1,,0.01,0,6,6W1BD,3/1/09,0.01,6,0,,6,CURRENT,0,,,,,129503.35,0.1,12/16/10,651,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.08625,167000,4/22/02,6/1/02,125250,360,257,0,No PMI Insurance,Federal Way,WA,98003,548,0.06125,0.14625,0.08625,,0.01,0,6,6W1BD,5/1/04,0.01,6,0,,6,30 DPD,0,,,220232,6/17/09,115771.96,0.08625,12/31/10,536,N,Y,,,N,,,5000
,,2F,S,SUBPRIME,C,CONV,1,0.0899,385000,7/11/06,9/1/06,308000,360,332,360,No PMI Insurance,Roselle,NJ,7203,690,0.0775,0.1499,0.0899,,0.01,,6,6WSLB,8/1/08,0.01,6,0,,6,FC,0,,5/29/09,170000,9/10/10,303116.61,0.11,11/17/08,713,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,,CONV,1,0.08125,185000,8/18/06,10/1/06,129500,360,316,360,No PMI Insurance,Chicago,IL,60644,660,0.05615,0.14125,0.08125,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,90 DPD,0,,,35000,8/16/10,129456.16,0.08125,12/31/10,615,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.02,395000,8/26/06,10/1/06,316000,316,309,442,No PMI Insurance,Melrose Park,IL,60160,602,,,,,,,,,,,,,,,CURRENT,0,10/11/10,,200000,8/18/10,351920.77,0.02,12/30/10,655,N,Y,,,N,,,5000
,,SF,I,ALT A,C,CONV,1,0.06625,152000,2/10/03,4/1/03,121500,360,290,360,No PMI Insurance,Carrollton,TX,75007,489,,,,,,,,,,,,,,,FC,0,,5/4/10,165000,7/13/10,112175.04,0.06625,9/5/09,455,N,N,,,N,,,2500
,,SF,P,SUBPRIME,C,CONV,1,0.0734,325000,12/27/05,2/1/06,260000,364,303,480,No PMI Insurance,Victorville,CA,92392,683,,,,,,,,,,,,,,,CURRENT,174900,3/15/10,,97900,1/25/10,80841.29,0.02,12/8/10,629,N,Y,,,N,,,5000
,,SF,P,FHA,R,FHA,1,0.05,155000,6/30/10,9/1/10,154921,360,355,360,FHA,Homewood,IL,60430,,,,,,,,,,,,,,,,CURRENT,0,,,142000,8/16/10,154171.75,0.05,12/6/10,643,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07875,132000,9/11/06,11/1/06,132000,360,321,360,No PMI Insurance,Cincinnati,OH,45240,,0.06875,0.13875,0.07875,,0.01,0,6,6W1BD,10/1/08,0.01,6,0,,6,FC,0,,1/5/10,96000,11/19/10,128437.02,0.08,8/31/10,496,N,Y,,,N,,,1500
,,PD,P,SUBPRIME,P,CONV,1,0.0447,352000,9/14/06,11/1/06,281600,332,309,452,No PMI Insurance,Renton,WA,98055,705,,,,,,,,,,,,,,,CURRENT,0,1/29/09,,330000,12/3/08,280890.51,0.0447,12/13/10,645,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.045,365000,6/14/06,8/1/06,292000,329,306,569,No PMI Insurance,Mesa,AZ,85212,700,0.0534,0.1234,0.0634,,0.01,,6,6WSLB,7/1/14,0.01,6,0,,6,CURRENT,0,2/25/09,,175000,11/24/08,291405.63,0.045,12/10/10,685,N,Y,,,N,,,5000
,,PD,I,ALT A,,CONV,1,0.08,195000,6/16/06,8/1/06,145400,360,305,360,No PMI Insurance,Albuquerque,NM,87121,722,,,,,,,,,,,,,,,CURRENT,0,,,,,144445.05,0.08,12/28/10,659,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.075,171250,2/3/06,3/1/06,137000,329,303,329,No PMI Insurance,Jacksonville,FL,32244,543,,,,,,,,,,,,,,,60 DPD,0,8/18/08,,109229,10/21/10,137415.1,0.075,12/20/10,530,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0825,310000,6/10/06,8/1/06,138000,360,316,480,No PMI Insurance,Stockton,CA,95205,540,0.06,0.1425,0.0825,,0.01,,6,6WSLB,7/1/11,0.01,6,0,,6,90 DPD,0,,,84000,10/1/10,136115.19,0.0825,3/3/10,580,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1059,133000,7/13/06,8/18/06,133000,360,307,480,No PMI Insurance,Grand Ledge,MI,48837,603,,,,,,,,,,,,,,,CURRENT,0,,,112000,10/12/09,131238.83,0.1059,12/6/10,625,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,2,0.07,175000,7/27/05,8/27/05,26300,360,330,360,No PMI Insurance,Norwich,CT,6360,630,,,,,,,,,,,,,,,CURRENT,0,6/18/08,,175000,7/23/05,17743.19,0.07,12/3/10,670,N,Y,149514.83,6/2/08,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08375,105000,6/29/06,8/1/06,84000,360,317,360,No PMI Insurance,Kendallville,IN,46755,635,0.0595,0.14375,0.08375,,0.01,,6,6W1BD,7/1/08,0.01,6,0,,6,90 DPD,0,,,64900,12/17/10,81504.38,0.08375,11/27/10,656,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.06875,383000,1/13/06,3/1/06,306400,360,301,360,No PMI Insurance,Arcata,CA,95521,809,,,,,,,,,,,,,,,CURRENT,0,,,383000,12/4/05,288346.36,0.06875,12/6/10,801,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.08997,75000,7/11/06,9/1/06,58000,360,308,360,No PMI Insurance,San Antonio,TX,78242,464,0.055,0.14997,0.08997,,0.01,,6,6W1BD,8/1/08,0.01,6,0,,6,30 DPD,0,,,70000,10/12/07,56037.99,0.08997,12/13/10,482,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0745,345000,9/20/06,11/1/06,271000,360,309,313,No PMI Insurance,Aurora,CO,80018,603,,,,,,,,,,,,,,,CURRENT,0,10/14/10,,257653,4/28/09,276132.63,0.05825,12/16/10,563,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.091,129000,9/20/06,11/1/06,101915,360,311,422,No PMI Insurance,Plains,GA,31780-500,619,,,,,,,,,,,,,,,60 DPD,0,10/23/09,,135000,8/10/10,106681.76,0.02,12/30/10,481,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0606,310000,7/5/06,8/1/06,217000,451,426,480,No PMI Insurance,Fort Lauderdale,FL,33334,509,,,,,,,,,,,,,,,CURRENT,9500,8/13/10,,80000,4/1/10,163823.38,0.02,12/14/10,488,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.074,300000,2/2/06,4/1/06,254999,334,329,334,No PMI Insurance,City Of Los,CA,90732,676,,,,,,,,,,,,,,,FC,0,7/22/08,5/7/10,139000,8/24/10,260419.5,0.074,12/29/10,481,N,Y,,,N,,,5000
,,SF,I,ALT A,,CONV,1,0.07375,150000,8/17/06,10/1/06,112500,360,308,360,No PMI Insurance,Tacoma,WA,98404,706,0.0225,0.13375,0.0225,,0.02,,6,6W1BD,9/1/11,0.02,6,0,,6,CURRENT,0,,,150000,8/23/06,112494.97,0.07375,12/16/10,663,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.09155,87000,9/13/06,11/1/06,60300,360,309,360,No PMI Insurance,Detroit,MI,48204,,,,,,,,,,,,,,,,CURRENT,0,,,34809,10/7/09,58367.84,0.09155,12/27/10,632,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1,73500,5/16/00,2/15/05,49245,300,236,300,No PMI Insurance,Scottdale,PA,15683,530,,,,,,0,,,,,,,,,90 DPD,0,,,84201,12/2/09,46186.78,0.1,6/7/10,510,Y,Y,24803.34,4/24/06,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0775,740000,10/9/06,12/1/06,311000,360,314,360,No PMI Insurance,Edisto Island,SC,29438,553,,,,,,,,,,,,,,,REPERF,0,,,330000,7/9/10,299470.79,0.0775,12/15/10,587,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0749,175500,5/4/06,7/1/08,140400,336,308,336,No PMI Insurance,Mableton,GA,30126,657,,,,,,,,,,,,,,,90 DPD,0,,,100000,12/15/10,134152.77,0.0749,12/2/10,445,N,Y,,,N,34127.22,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0883,125000,7/26/06,9/1/06,118750,360,308,360,No PMI Insurance,North Charleston,SC,29418,604,0.065,0.1483,0.0883,,0.015,,6,6W1BD,8/1/08,0.015,6,0,,6,30 DPD,0,,,51000,9/23/10,114620.65,0.0883,12/6/10,456,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.061,514000,9/1/05,11/1/08,411200,324,296,480,No PMI Insurance,Fairfield,CA,94533,634,,,,,,,,,,,,,,,CURRENT,69400,11/1/10,,175000,7/29/10,350485.05,0.02,12/31/10,556,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0452,135000,3/15/05,5/1/05,116660,320,302,320,No PMI Insurance,Streetsboro,OH,44241,607,,,,,,,,,,,,,,,90 DPD,0,2/4/09,,129900,11/30/10,114324.89,0.0452,12/11/10,590,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.055,140000,12/28/04,2/15/05,87720,240,168,240,No PMI Insurance,Twp Salisbury (Gap),PA,17527,702,,,,,,,,,,,,,,,CURRENT,0,,,,,70830.39,0.055,12/16/10,720,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.09375,72000,9/8/06,11/1/06,70200,360,308,540,No PMI Insurance,Paola,KS,66071,,0.08375,0.15375,0.09375,,0.01,0,12,6W1BD,10/1/09,0.01,12,0,,12,CURRENT,0,,,,,33695.96,0.09375,12/29/10,714,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.0531,155000,5/12/04,7/1/04,144500,360,282,360,No PMI Insurance,Albuquerque,NM,87112,659,,,,,,,,,,,,,,,30 DPD,0,,,,,129502.51,0.0531,12/8/10,518,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0765,90000,11/10/05,1/1/06,57000,360,299,360,No PMI Insurance,Mcpherson,KS,67460,553,,,,,,0,,,,,,,,,CURRENT,0,,,,,54010.77,0.0765,12/14/10,661,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0888,119000,3/1/04,4/5/04,98056,360,278,360,No PMI Insurance,Gladstone,MO,64118,543,,,,,,,,,,,,,,,CURRENT,0,,,,,91975.13,0.0888,12/6/10,678,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.083,141000,5/31/05,8/1/08,126900,324,313,323,No PMI Insurance,Maryville,TN,37803,574,0.0699,0.143,0.083,,0.015,,6,6WSLB,7/1/10,0.015,6,0,,6,REO,0,,8/18/09,115000,12/21/10,127533.05,0.083,5/29/09,518,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0705,280000,9/8/05,11/1/05,224000,360,336,360,No PMI Insurance,Greenacres,FL,33467,585,0.05774,0.1305,0.0705,,0.015,,6,6WSLB,10/1/07,0.015,6,0,,6,FC,0,,5/6/08,105000,12/31/10,219367.37,0.0705,,526,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08625,189000,8/23/06,10/1/06,149600,360,316,540,No PMI Insurance,Newfield,NJ,8344,,0.07625,0.14625,0.08625,,0.01,0,12,6W1BD,9/1/09,0.01,12,0,,12,90 DPD,0,,,155000,8/19/10,148374.52,0.08625,5/20/10,594,N,Y,,,N,,,1500
,,2F,P,SUBPRIME,C,CONV,1,0.0985,590000,5/12/06,7/1/06,380000,360,322,360,No PMI Insurance,Brooklyn,NY,11234,531,0.0699,0.1585,0.0985,,0.015,,6,6WSLB,6/1/08,0.015,6,0,,6,90 DPD,0,,,490000,9/16/10,372832.15,0.0985,8/10/10,559,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0835,325000,1/5/04,3/1/04,292000,360,346,360,No PMI Insurance,Salisbury,MA,1952,509,0.045,0.1435,0.0835,,0.01,0,6,6WSLB,2/1/06,0.01,6,0,,6,FC,0,,8/5/05,140000,12/3/10,289526.72,0.0835,9/30/06,567,N,N,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0679,178000,10/18/06,11/23/06,120000,364,312,480,No PMI Insurance,Miami,FL,33157,692,,,,,,,,,,,,,,,CURRENT,76500,12/14/10,,30000,6/29/10,43111.42,0.02,12/24/10,677,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.076,516000,9/15/06,11/1/06,381500,364,313,401,No PMI Insurance,South El Monte,CA,91733,,,,,,,,,,,,,,,,CURRENT,0,9/21/10,,265000,6/2/10,446628.63,0.02,12/13/10,557,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.0859,175000,10/18/06,12/1/06,110500,360,311,360,No PMI Insurance,Saint Louis,MO,63126,565,0.0659,0.1459,0.0859,,0.01,,6,6W1BD,11/1/08,0.01,6,0,,6,30 DPD,0,,,129000,5/5/10,106963.74,0.0859,12/10/10,512,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1015,445000,11/22/05,1/1/06,66750,180,122,360,No PMI Insurance,La Mesa,CA,91941,628,,,,,,0,,,,,,,,,90 DPD,0,,,450000,12/20/05,64665.88,0.1015,10/29/10,517,N,Y,347978.96,12/31/10,Y,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.0775,285000,7/15/05,9/1/05,270750,360,344,360,No PMI Insurance,North Aurora,IL,605428943,545,0.07125,0.1475,0.0775,,0.015,,6,6WSLB,8/1/08,0.015,6,0,,6,REO,0,,10/20/06,160000,8/27/10,267750.27,0.0775,11/15/07,603,N,N,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.066,205000,5/19/04,7/1/04,143500,360,281,0,No PMI Insurance,Los Angeles,CA,90059,538,,,,,,0,,,,,,,,,CURRENT,0,,,,,130294.5,0.066,12/10/10,659,N,N,,,N,,,5000
,,SF,P,SUBPRIME,R,PMI,1,0.0725,130000,3/14/03,5/1/03,118800,360,283,360,General Electric Ins,Blue Island,IL,60406,,,,,,,,,,,,,,,,FC,0,,2/3/10,122000,10/6/10,109843.9,0.0725,12/16/09,488,N,N,,,N,,,2500
,,SF,P,SUBPRIME,P,CONV,1,0.0658,150000,1/14/05,3/1/05,120000,360,290,295,No PMI Insurance,Miami,FL,33147,666,,,,,,,,,,,,,,,30 DPD,0,7/28/10,,38000,2/18/10,112382.16,0.0658,11/8/10,586,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,109000,5/24/04,7/1/04,92500,360,281,0,No PMI Insurance,Findlay,OH,45840,510,0.0674,0.1299,0.0699,,0.01,0,6,6W1BD,6/1/06,0.01,6,0,,6,CURRENT,0,,,72250,9/28/09,86881.84,0.0725,12/2/10,542,N,N,,,N,,,5000
,,TH,P,SUBPRIME,C,CONV,1,0.066,88000,5/21/04,7/1/04,79200,360,293,0,No PMI Insurance,Baltimore,MD,21215,645,0.0635,0.126,0.066,,0.01,0,6,6W1BD,6/1/06,0.01,6,0,,6,90 DPD,0,,,120000,9/14/10,75250.72,0.075,10/18/10,523,N,N,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.075,195000,5/17/06,7/1/06,165750,332,309,452,No PMI Insurance,College Park,GA,30349,629,0.05279,0.135,0.075,,0.015,,6,6WSLB,12/1/10,0.015,6,0,,6,90 DPD,0,1/12/09,,100000,11/30/10,164894.7,0.075,12/20/10,539,N,Y,,,N,28569.45,12/31/10,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0838,173000,10/26/06,12/1/06,138000,360,309,360,No PMI Insurance,Cypress,TX,77429,,0.06,0.1438,0.0838,,0.01,,6,6WSLB,11/1/08,0.01,6,0,,6,CURRENT,0,,,,,131875.99,0.0838,12/29/10,685,N,Y,,,N,33502.13,12/31/10,5000
,,SF,I,SUBPRIME,P,CONV,1,0.09,182000,2/6/03,4/1/03,143920,180,86,0,No PMI Insurance,Beachwood,NJ,8722,644,,,,,,0,,,,,,,,,CURRENT,0,,,,,93030.31,0.09,12/17/10,649,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.0655,940000,5/12/06,7/1/06,752000,360,305,360,No PMI Insurance,Moraga,CA,94556,688,,,,,,,,,,,,,,,CURRENT,0,,,,,697772.7,0.0655,12/1/10,744,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.077,80000,2/19/03,4/1/03,76000,360,271,0,No PMI Insurance,Oklahoma City,OK,73099,592,0.065,0.137,0.077,,0.01,0,6,6WSLB,3/1/05,0.01,6,0,,6,FC,0,,12/1/10,90000,11/5/10,71144.42,0.077,8/16/10,502,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0713,108000,4/9/05,6/1/05,100116,360,295,360,No PMI Insurance,Galesburg,MI,49053,577,,,,,,,,,,,,,,,REPERF,0,,,71000,10/29/10,95013.14,0.0863,12/30/10,480,N,Y,,,N,,,5000
,,SF,P,PRIME,C,CONV,1,0.0625,161000,3/14/07,5/1/07,100000,360,314,360,No PMI Insurance,Norwich,CT,6360,765,,,,,,,,,,,,,,,CURRENT,0,,,161000,12/14/06,94786.15,0.0625,12/13/10,796,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.0845,210000,10/14/03,12/1/03,176000,360,275,0,No PMI Insurance,Denver,CO,80239,578,0.0599,0.1445,0.0845,,0.01,0,6,6WSLB,11/1/05,0.01,6,0,,6,30 DPD,0,,,185000,5/1/08,165457.33,0.0845,11/30/10,523,N,N,,,N,,,5000
,,2F,P,ALT A,C,CONV,1,0.07,645000,8/21/06,10/1/06,516000,364,312,480,No PMI Insurance,Long Beach,CA,90804,682,,,,,,,,,,,,,,,CURRENT,243700,1/12/10,,240000,8/10/09,315067.22,0.02,12/10/10,717,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0795,172000,3/3/06,4/1/06,137600,360,303,360,No PMI Insurance,Brownsville,TX,78526,570,0.0625,0.1395,0.0795,,0.01,,6,6W1BD,3/1/08,0.01,6,0,,6,30 DPD,0,,,165000,8/6/10,131208.83,0.0795,12/1/10,509,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.065,151000,8/31/04,10/1/04,116000,360,284,360,No PMI Insurance,Norton,OH,44203,688,,,,,,,,,,,,,,,CURRENT,0,,,,,106181.17,0.065,12/3/10,512,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0788,210000,10/13/06,12/1/06,147000,360,352,360,No PMI Insurance,Opa Locka,FL,33054,593,,,,,,,,,,,,,,,FC,0,10/25/07,9/20/08,82000,11/17/10,154880.87,0.0788,7/31/08,536,N,Y,,,N,,,1500
