LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,P,CONV,1,0.0865,90000,8/27/04,10/1/04,81000,323,293,323,No PMI Insurance,Missouri City,TX,77489,,,,,,,,,,,,,,,,REPERF,0,12/12/07,,65000,8/19/10,80778.16,0.0865,12/28/10,475,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.089,106000,8/20/04,10/1/04,100000,360,284,360,No PMI Insurance,Conway,AR,72034,,0.0545,0.149,0.089,,0.01,,6,6W1BD,9/1/07,0.01,6,0,,6,CURRENT,0,,,,,94619.22,0.089,12/8/10,666,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.06367,321000,2/28/06,4/1/06,208650,360,325,480,No PMI Insurance,Portland,OR,97212,469,0.055,0.12367,0.06367,,0.01,,6,6W1BD,3/1/08,0.01,6,0,,6,FC,0,,6/4/08,270000,9/22/10,205498.94,0.08625,2/22/10,506,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07125,264000,4/26/06,6/1/06,211200,360,317,360,No PMI Insurance,Auburn,WA,98002,762,0.0275,0.13125,0.07125,,0.02,,6,6W1BD,5/1/11,0.02,6,0,,6,FC,0,,3/12/10,185000,11/17/10,211200,0.07125,11/7/09,595,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0725,190000,1/21/05,3/1/05,87500,180,109,180,No PMI Insurance,Denver,CO,80223,555,,,,,,,,,,,,,,,CURRENT,0,,,,,63887.07,0.0725,12/2/10,587,N,Y,,,N,,,5000
,,SF,S,SUBPRIME,P,CONV,1,0.0462,264000,4/28/05,6/1/05,211192,320,309,320,No PMI Insurance,Clermont,FL,34714,633,,,,,,,,,,,,,,,90 DPD,0,2/27/09,,186500,11/12/10,209792.45,0.0462,12/14/10,484,Y,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07875,199900,3/27/06,5/1/06,159920,360,323,360,No PMI Insurance,Phoenix,AZ,85041,660,0.06875,0.13875,0.07875,,0.01,,6,6W1BD,4/1/08,0.01,6,0,,6,90 DPD,0,,,44000,10/26/10,159804.99,0.09,4/30/09,421,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.087,123000,5/11/05,7/1/05,98400,360,295,307,No PMI Insurance,Chicago Heights,IL,60411,510,,,,,,,,,,,,,,,60 DPD,0,12/31/09,,45000,5/12/09,95768.54,0.08375,12/1/10,529,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0788,92500,3/9/06,5/1/06,74000,361,307,479,No PMI Insurance,North Ridgeville,OH,44039,584,,,,,,,,,,,,,,,REPERF,0,3/16/10,,95000,10/13/10,73232.68,0.02,12/7/10,505,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.1031,237500,5/15/06,7/1/06,109000,360,324,360,No PMI Insurance,New Hope,MN,55428,507,0.0635,0.1631,0.1031,,0.01,,6,6W1BD,6/1/08,0.01,6,0,,6,REO,0,,9/3/09,210000,1/22/10,107153.28,0.1031,7/15/09,519,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.01,560000,12/1/05,1/1/06,448000,380,319,480,No PMI Insurance,Hayward,CA,94541,672,,,,,,,,,,,,,,,CURRENT,72000,11/15/10,,260000,11/18/10,430726.39,0.02,12/7/10,659,N,Y,,,N,,,5000
,,PD,P,ALT A,,CONV,1,0.065,230000,3/1/06,4/1/06,181756,360,302,360,No PMI Insurance,Keller,TX,76248,807,,,,,,,,,,,,,,,CURRENT,0,,,230000,3/2/06,169204.57,0.065,12/6/10,742,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.085,450000,6/2/06,7/1/06,358400,363,307,480,No PMI Insurance,Bergenfield City,NJ,7621,625,,,,,,,,,,,,,,,CURRENT,35700,1/19/10,,318101,7/17/09,331533.3,0.02,12/13/10,507,N,Y,,,N,,,5000
,,PD,P,ALT A,P,CONV,1,0.07,230000,5/2/06,7/1/06,183200,360,322,360,No PMI Insurance,Maricopa,AZ,85239,686,0.0225,0.13,0.0225,,0.02,,6,6W1BD,6/1/11,0.02,6,0,,6,FC,0,,11/3/09,82000,11/30/10,181550.9,0.07,7/27/09,607,N,Y,,,N,,,2500
,,SF,P,SUBPRIME,C,CONV,1,0.0963,70000,10/26/05,12/1/05,59500,360,302,360,No PMI Insurance,Joplin,MO,64880,611,,,,,,0,,,,,,,,,90 DPD,0,,,28500,10/21/10,57452.41,0.0963,11/9/10,498,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.1089,65000,5/22/06,7/1/06,58500,360,305,319,No PMI Insurance,Natchez,MS,39120,650,,,,,,,,,,,,,,,CURRENT,0,6/10/10,,60000,5/4/10,59516.38,0.10015,12/3/10,565,N,Y,,,N,,,5000
,,SF,S,SUBPRIME,,CONV,1,0.0935,55000,10/19/05,12/1/05,47700,360,299,0,No PMI Insurance,Muldrow,OK,74948,555,0.0625,0.1535,0.0935,,0.01,0,6,6W1BD,11/1/07,0.01,6,0,,6,30 DPD,0,,,100898,3/23/10,45975.76,0.0935,12/14/10,479,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,143000,9/1/05,11/1/05,114400,360,327,360,No PMI Insurance,Mccleary,WA,98557,574,,,,,,24,,,,,,,,,30 DPD,0,2/27/08,,155000,3/18/10,116325.68,0.08,12/31/10,557,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0599,310000,6/15/05,8/1/05,248000,360,309,480,No PMI Insurance,Germantown,MD,20874,724,0.06575,0.1249,0.0599,,0.01,0,6,6W1BD,7/1/07,0.01,6,0,,6,90 DPD,0,,,170000,8/31/10,243147.26,0.08125,12/31/10,496,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.0785,68000,4/6/04,6/1/04,54400,360,325,360,No PMI Insurance,Jackson,MI,49203,524,0.0499,0.1385,0.0785,,0.01,,6,6WSLB,5/1/06,0.01,6,0,,6,REPERF,0,,,7000,12/29/10,53074.98,0.0985,12/8/10,513,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.102,64500,11/15/06,1/1/07,61275,360,330,360,No PMI Insurance,Hiawatha,KS,66434,618,,,,,,,,,,,,,,,90 DPD,0,,,49000,10/15/10,60424.91,0.102,6/11/09,536,N,N,,,N,,,VARIOUS
,,SF,I,SUBPRIME,C,CONV,1,0.1005,125000,11/30/06,1/1/07,106250,360,311,360,No PMI Insurance,Houston,TX,77031,579,,,,,,,,,,,,,,,CURRENT,0,,,,,103441.32,0.1005,12/12/10,718,N,Y,,,N,,,5000
,,TH,P,SUBPRIME,C,CONV,1,0.0975,212683,1/16/07,3/1/07,178654,360,331,360,No PMI Insurance,Norcross,GA,30093,631,0.0475,0.1575,0.0975,,0.01,,6,6WSLB,2/1/09,0.01,6,0,,6,FC,0,,10/17/09,117000,12/13/10,176045.07,0.0975,7/31/09,449,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,2,0.1025,215000,8/8/05,10/1/05,43000,240,180,240,No PMI Insurance,Irvington,NJ,7111,624,,,,,,,,,,,,,,,90 DPD,0,,,,,38812.47,0.1025,8/3/10,505,Y,Y,214965,1/7/11,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.095,380000,12/1/06,2/1/07,117000,180,132,180,No PMI Insurance,Los Angeles,CA,90002,622,,,,,,,,,,,,,,,CURRENT,0,,,149282,11/8/10,99998.51,0.095,12/20/10,610,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,C,CONV,1,0.0735,248000,10/22/04,12/1/04,235600,360,308,0,No PMI Insurance,Chicago,IL,60632,615,0.0525,0.1435,0.0735,,0.015,0,6,6W1BD,11/1/06,0.015,6,0,,6,FC,0,,2/3/09,57000,11/29/10,226798.92,0.0925,8/31/10,490,N,N,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.08975,88500,5/20/05,7/1/05,88500,331,298,336,No PMI Insurance,Lithonia,GA,30038,609,,,,,,0,,,,,,,,,CURRENT,0,11/16/10,,25000,11/18/10,93461.62,0.02,11/16/10,497,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0679,350000,10/4/05,11/1/05,175000,330,298,480,No PMI Insurance,Citrus Heights,CA,95621,584,,,,,,0,,,,,,,,,CURRENT,14200,11/2/09,,165000,10/6/09,158340.85,0.02,12/22/10,638,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0725,385000,2/7/07,4/1/07,297000,362,316,480,No PMI Insurance,Loxahatchee,FL,33470,614,,,,,,,,,,,,,,,CURRENT,83200,12/15/10,,165000,6/4/10,218650.52,0.02,12/14/10,571,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07,255000,12/19/06,2/1/07,229500,340,315,340,No PMI Insurance,Rio Rancho,NM,87124,561,,,,,,,,,,,,,,,30 DPD,0,11/12/08,,250000,8/7/08,230796.75,0.07,12/11/10,566,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.1093,62000,8/26/00,10/1/00,59500,180,56,360,No PMI Insurance,Walker,WV,26180,671,,,,,,0,,,,,,,,,CURRENT,0,,,45000,7/27/04,54615.35,0.1093,12/3/10,691,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0585,135000,12/28/01,2/2/02,50000,180,71,0,No PMI Insurance,Cincinnati,OH,45231,797,,,,,,0,,,,,,,,,CURRENT,0,,,,,25242.61,0.0585,12/31/10,831,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.073,115000,1/25/02,3/26/02,54000,240,134,0,No PMI Insurance,Rushville,IN,46173,668,,,,,,0,,,,,,,,,CURRENT,0,,,,,39874.9,0.073,12/15/10,531,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07775,155000,12/9/03,1/1/04,139500,301,275,281,No PMI Insurance,Jonesboro,GA,30238,,,,,,,,,,,,,,,,CURRENT,0,7/30/10,,30000,9/21/09,84579.49,0.0471,12/13/10,509,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1222,56000,7/11/00,8/16/00,25000,240,111,0,No PMI Insurance,Syracuse,NY,13211,650,,,,,,0,,,,,,,,,CURRENT,0,,,,,1916.83,0.1222,12/20/10,744,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0592,134000,6/13/06,8/1/06,127300,332,313,572,No PMI Insurance,Holiday,FL,34690,458,,,,,,,,,,,,,,,90 DPD,0,10/31/08,,45000,9/23/10,133953.13,0.0592,12/27/10,505,N,Y,,,N,,,5000
,,MH,P,SUBPRIME,C,CONV,1,0.1199,35000,11/24/00,12/29/00,18159,180,58,0,No PMI Insurance,Thomaston,GA,30286,664,,,,,,0,,,,,,,,,CURRENT,0,,,,,9674.82,0.1199,12/30/10,593,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1163,420000,5/31/06,7/1/06,105000,360,305,313,No PMI Insurance,Stockton,CA,95206,658,,,,,,,,,,,,,,,CURRENT,0,5/25/10,,118000,3/26/10,113151.29,0.02,12/16/10,592,N,Y,344012.9,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,48000,11/6/01,12/10/01,37000,306,269,306,No PMI Insurance,Rolfe,IA,50581,582,,,,,,0,,,,,,,,,CURRENT,0,1/10/08,,35000,10/31/07,31284.49,0.075,12/12/10,531,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,,CONV,1,0.07138,620000,11/10/06,1/1/07,496000,360,334,360,No PMI Insurance,Woodhaven,NY,11421,664,0.059,0.14138,0.07138,,0.015,,6,6W1BD,12/1/08,0.015,6,0,,6,FC,0,,10/6/09,375000,12/6/10,495999.97,0.09,8/18/09,556,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0699,200000,12/23/02,2/1/03,84500,360,263,0,No PMI Insurance,Aurora,CO,80013,808,,,,,,0,,,,,,,,,CURRENT,0,,,,,74109.72,0.0699,12/27/10,803,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0875,234000,1/16/03,3/1/03,198900,360,267,0,No PMI Insurance,Stockton,CA,95206,548,0.0635,0.1575,0.0875,,0.015,0,6,6W1BD,2/1/05,0.015,6,0,,6,60 DPD,0,,,110000,1/26/10,184953.68,0.0875,10/22/10,650,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.09875,165000,5/3/06,7/1/06,130000,360,306,313,No PMI Insurance,Smiths Station,AL,36877,528,,,,,,,,,,,,,,,30 DPD,0,5/24/10,,134000,3/22/10,142927.2,0.03375,11/4/10,485,N,Y,,,N,,,5000
,,SF,P,ALT A,,CONV,1,0.0675,238000,1/17/07,3/1/07,188000,360,318,360,No PMI Insurance,Gresham,OR,97080,664,0.0225,0.1175,0,,0.01,,6,6W2LB,2/1/12,0.01,6,0,,6,90 DPD,0,,,180000,10/6/10,187998.1,0.0675,10/26/10,433,N,Y,,,N,46442.83,12/31/10,5000
,,SF,P,ALT A,,CONV,1,0.0775,221000,11/8/06,1/1/07,176800,360,312,360,No PMI Insurance,Tacoma,WA,98408,604,0.0275,0.1375,0.0275,,0.01,,6,6W1BD,12/1/11,0.01,6,0,,6,30 DPD,0,,,221000,6/22/06,176266.27,0.0775,11/9/10,624,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0778,170000,5/30/06,7/1/06,127500,360,327,480,No PMI Insurance,Fort Walton Beach,FL,32548,611,0.055,0.1378,0.0778,,0.01,,6,6W1BD,6/1/08,0.01,6,0,,6,FC,0,,6/23/09,85000,12/31/10,126140.98,0.08625,5/4/09,525,N,Y,,,N,46469.36,12/31/10,5000
,,SF,P,SUBPRIME,,CONV,1,0.069,270000,5/3/06,7/1/06,216000,360,323,360,No PMI Insurance,Bend,OR,97702,546,,,,,,,,,,,,,,,FC,0,,5/19/09,106000,12/17/10,208795.78,0.069,6/1/10,506,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07125,62887,2/13/04,4/1/04,56125,310,280,310,No PMI Insurance,San Antonio,TX,78212,514,,,,,,0,,,,,,,,,60 DPD,0,6/24/08,,67000,2/10/10,53767.44,0.07125,12/30/10,446,N,Y,,,N,,,5000
,,2F,P,SUBPRIME,,CONV,1,0.1099,80000,12/22/99,2/1/00,60000,362,236,0,No PMI Insurance,Detroit,MI,48206,,,,,,,0,,,,,,,,,90 DPD,0,,,3000,9/15/10,51160.85,0.1099,11/24/09,,N,N,,,N,,,0
,,PD,P,SUBPRIME,P,CONV,1,0.08,178000,8/30/04,10/1/04,142300,312,284,312,No PMI Insurance,Greenville,SC,29605,709,,,,,,0,,,,,,,,,CURRENT,0,9/8/08,,191175,10/19/10,153968.53,0.08,12/16/10,556,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0845,121500,8/30/04,10/1/04,111150,360,285,0,No PMI Insurance,Lewisville,TX,75077,667,,,,,,0,,,,,,,,,30 DPD,0,,,,,101462.98,0.0845,11/16/10,675,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1155,285000,4/10/06,6/1/06,56000,360,305,312,No PMI Insurance,Las Vegas,NV,89142,639,,,,,,,,,,,,,,,30 DPD,0,5/25/10,,90000,3/31/10,66948.69,0.02,12/6/10,493,N,Y,218502,11/16/09,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0838,118000,9/30/05,11/1/05,94350,360,320,360,No PMI Insurance,Leesburg,FL,34748,618,0.0525,0.1438,0.0838,,0.01,,6,6WSLB,10/1/07,0.01,6,0,,6,FC,0,,5/5/09,45000,8/19/10,91939.9,0.08625,3/9/09,481,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.0685,235000,10/27/06,1/1/07,199750,360,311,360,No PMI Insurance,Pasadena,MD,21122,667,,,,,,,,,,,,,,,CURRENT,0,,,235000,9/27/06,188904.25,0.0685,12/9/10,711,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,1,0.0659,103000,11/7/06,1/1/07,50000,120,71,120,No PMI Insurance,Houston,TX,77085,672,,,,,,,,,,,,,,,CURRENT,0,,,103000,11/1/06,33748.41,0.0659,12/5/10,731,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.12875,179000,4/28/06,6/1/06,27600,180,128,360,No PMI Insurance,Springdale,AR,72764,738,,,,,,,,,,,,,,,90 DPD,0,,,138000,9/26/06,26665.18,0.12875,9/1/10,711,N,Y,157702.39,10/19/07,N,,,5000
,,SF,P,ALT A,,CONV,1,0.07125,450000,10/24/06,12/1/06,360000,360,317,360,No PMI Insurance,Riverside,CA,92505,586,0.0225,0.13125,0,,0.02,,6,6W1BD,11/1/16,0.02,6,0,,6,REPERF,0,,,185000,6/17/10,359831.73,0.07125,12/28/10,507,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0875,227000,2/28/06,4/1/06,181600,360,329,480,No PMI Insurance,Hampton,VA,23666,516,0.05375,0.1475,0.0875,,0.01,,6,6W1BD,3/1/08,0.01,6,0,,6,90 DPD,0,,,155000,8/13/10,179923.26,0.0875,1/17/09,542,N,Y,,,N,,,5000
,,SF,P,PRIME,,CONV,1,0.06625,555000,10/11/06,11/1/06,440000,360,309,480,No PMI Insurance,Lakewood,CA,90713,769,,,,,,,,,,,,,,,CURRENT,0,,,,,428952.15,0.06625,12/14/10,780,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,2,0.1075,240000,11/17/06,1/1/07,50025,180,131,360,No PMI Insurance,Margate,FL,33063,785,,,,,,,,,,,,,,,CURRENT,0,,,137707,10/28/09,48901.34,0.1075,12/8/10,711,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0855,142000,1/7/05,3/1/05,126000,360,289,360,No PMI Insurance,Mcminnville,TN,37110,643,0.045,0.1555,0.0855,,0.015,,6,6WSLB,2/1/07,0.015,6,0,,6,CURRENT,0,,,130000,10/16/06,119287.17,0.0855,12/16/10,513,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08775,448000,10/31/06,12/1/06,313575,360,310,314,No PMI Insurance,Vancouver,WA,98682,570,,,,,,,,,,,,,,,CURRENT,30887.64,9/8/10,,259000,4/9/10,317434.55,0.0315,12/13/10,588,N,Y,,,N,,,5000
,,2F,I,SUBPRIME,,CONV,2,0.16375,114000,11/15/06,1/1/07,20700,360,311,360,No PMI Insurance,Hopewell,VA,23860,695,,,,,,,,,,,,,,,CURRENT,0,,,114000,10/31/06,20554.84,0.16375,12/15/10,666,N,N,79740,12/31/10,Y,,,5000
,,SF,I,ALT A,,CONV,1,0.06875,490000,11/9/06,1/1/07,392000,360,310,360,No PMI Insurance,Tucson,AZ,85755,789,0.0225,0.12875,0,,0.02,,6,6W1BD,12/1/11,0.02,6,0,,6,CURRENT,0,,,490000,10/25/06,392000,0.06875,12/27/10,795,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.075,198000,6/22/02,8/1/02,178200,360,292,0,No PMI Insurance,Pittsburgh,PA,15215,605,,,,,,0,,,,,,,,,FC,0,,6/24/10,170000,10/26/10,167236.59,0.075,4/18/08,545,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.088,75000,11/2/06,1/1/07,65000,360,313,360,No PMI Insurance,Springfield,MO,65810,681,0.0605,0.158,0.088,,0.01,,6,6W1BD,12/1/08,0.01,6,0,,6,60 DPD,0,,,75000,8/24/06,62368.14,0.088,10/4/10,523,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,2,0.10235,273000,11/7/06,1/1/07,54600,180,131,360,No PMI Insurance,Coon Rapids,MN,55448,784,,,,,,,,,,,,,,,CURRENT,0,,,273000,10/31/06,53244.72,0.10235,12/16/10,803,N,N,209952.31,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0875,73000,6/21/02,8/1/02,54750,360,259,0,No PMI Insurance,Tulsa,OK,74112,531,,,,,,0,,,,,,,,,30 DPD,0,,,,,49934.32,0.0875,11/22/10,657,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1154,217000,8/1/01,10/1/01,50000,180,68,180,No PMI Insurance,Aurora,CO,80017,607,,,,,,,,,,,,,,,CURRENT,0,,,175000,9/16/06,42180.24,0.1154,12/8/10,664,N,Y,173087.84,11/29/06,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0725,300000,6/10/04,8/1/04,255000,324,287,324,No PMI Insurance,Puyallup,WA,98371,,,,,,,,,,,,,,,,60 DPD,0,10/5/07,,245000,12/8/10,244530.18,0.0725,12/22/10,546,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.07875,104000,2/2/06,3/1/06,83200,360,301,360,No PMI Insurance,Whiteland,IN,46184,692,0.06875,0.13875,0.07875,,0.01,0,6,6W1BD,2/1/10,0.01,6,0,,6,CURRENT,0,11/5/07,,87000,4/29/09,79174.36,0.07875,12/22/10,569,Y,Y,,,N,20372.62,12/31/10,5000
,,SF,S,SUBPRIME,P,CONV,1,0.08,66000,1/27/06,3/1/06,55250,334,303,309,No PMI Insurance,Irvine,PA,16329,609,,,,,,0,,,,,,,,,60 DPD,0,6/9/10,,60000,3/4/10,59318.51,0.08,12/15/10,521,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.066,430000,6/23/04,8/1/04,146000,360,282,0,No PMI Insurance,Santa Ana,CA,92707,717,,,,,,0,,,,,,,,,CURRENT,0,,,268094,7/31/09,133628.48,0.066,12/4/10,824,N,N,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,1,0.079,92000,9/15/04,11/1/04,72000,360,308,360,No PMI Insurance,Countryside,IL,60525,,0.06,0.139,0.079,,0.01,,6,6W1BD,10/1/06,0.01,6,0,,6,REO,0,,10/30/09,97000,8/13/10,71924.06,0.095,1/9/09,485,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1075,128000,9/7/04,11/1/04,25600,180,105,360,No PMI Insurance,Dallas,TX,75211,574,,,,,,0,,,,,,,,,CURRENT,0,,,85000,7/27/09,24575.05,0.1075,12/2/10,476,N,N,95848.36,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1163,150000,6/26/06,8/1/06,29600,360,307,480,No PMI Insurance,Sheffield Lake,OH,44054,615,,,,,,,,,,,,,,,30 DPD,0,,,110423,4/9/09,29409.82,0.11625,12/3/10,416,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.06975,415000,7/5/05,9/1/05,389405,360,300,0,No PMI Insurance,Annapolis,MD,21403,638,0.065,0.13475,0.06975,,0.01,0,6,6W1BD,8/1/07,0.01,6,0,,6,90 DPD,0,,,220000,8/6/10,371126.45,0.06975,11/1/10,637,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0905,82000,8/1/99,9/1/99,65600,300,163,0,No PMI Insurance,Dallas,TX,75249,647,,,,,,0,,,,,,,,,CURRENT,0,,,,,51656.83,0.0905,12/3/10,688,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.06701,130000,6/15/05,8/1/05,99482,360,297,0,No PMI Insurance,Sugarland,TX,77479,715,,,,,,0,,,,,,,,,REPERF,0,,,135000,10/22/10,93096.43,0.06701,12/22/10,514,N,Y,,,N,23960.72,12/31/10,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1225,56000,7/14/05,9/1/05,15000,180,119,360,No PMI Insurance,Indianola,MS,38751,548,,,,,,0,,,,,,,,,REPERF,0,,,25000,12/30/08,14663.79,0.1225,12/7/10,588,Y,Y,40847.07,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0944,89000,5/25/06,7/1/06,83900,360,305,360,No PMI Insurance,Beech Grove,IN,46107,645,0.06325,0.1544,0.0944,,0.01,,6,6W1BD,6/1/09,0.01,6,0,,6,CURRENT,0,,,74245,4/9/09,81101.34,0.0944,12/10/10,591,N,Y,,,N,,,5000
,,2F,I,SUBPRIME,C,CONV,1,0.0875,88000,5/29/03,7/1/03,70400,360,270,0,No PMI Insurance,East Cleveland,OH,44112,595,,,,,,0,,,,,,,,,30 DPD,0,,,66065,5/12/09,65307.77,0.0875,12/31/10,451,N,N,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.088,58000,9/16/04,11/1/04,49300,360,285,360,No PMI Insurance,Kentland,IN,47951,,0.0625,0.148,0.088,,0.01,,6,6W1BD,10/1/06,0.01,6,0,,6,CURRENT,0,,,,,46920.27,0.088,12/3/10,703,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,,CONV,1,0.0788,115000,4/3/06,5/1/06,92000,360,305,360,No PMI Insurance,Tomball,TX,77377,502,0.0575,0.1388,0.0788,,0.01,,6,6W1BD,4/1/08,0.01,6,0,,6,60 DPD,0,,,118369,12/29/09,88048.2,0.0788,12/3/10,493,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07375,175000,3/31/04,5/1/04,175000,360,293,360,No PMI Insurance,Atlanta,GA,30349,549,,,,,,0,,,,,,,,,REO,0,,2/3/10,50000,12/15/10,164091.15,0.07375,11/2/09,478,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,P,CONV,1,0.085,40000,5/11/05,7/1/05,31950,360,293,360,No PMI Insurance,Cleveland,OH,44120,630,0.0525,0.145,0.085,,0.01,,6,6WSLB,6/1/07,0.01,6,0,,6,CURRENT,0,,,,,30093.07,0.085,12/13/10,636,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.09,69000,12/27/05,2/1/06,41950,360,300,360,No PMI Insurance,San Antonio,TX,78228,562,,,,,,,,,,,,,,,CURRENT,0,,,67000,9/15/06,40144.98,0.09,12/17/10,644,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.097,152000,3/21/06,5/1/06,97500,360,303,360,No PMI Insurance,Tulsa,OK,74107,596,0.075,0.157,0,,0.01,,6,6W1BD,4/1/08,0.01,6,0,,6,CURRENT,0,,,152000,2/10/06,94070.86,0.08,12/9/10,544,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0699,102000,1/21/05,3/1/05,84150,360,289,360,No PMI Insurance,Lakeland,FL,33810,512,,,,,,,,,,,,,,,CURRENT,0,,,,,77837.14,0.0699,12/16/10,503,N,Y,,,N,,,5000
