bank_loan_id,property_type_code,occupancy_code,city,us_state,zipcode,fico,current_FICO_score,current_interest_rate,original_amount,original_term,original_appraisal_amount,remaining_term,amortized_term,current_principal_balance
1394157,CO,AB,Berkeley,CA,94709,607,599,0.10704177834899421,221250,240,239000,196,240,207006.342598
1394926,CO,AB,Calion,AR,71724,528,568,0.039383292297073935,80250,240,91000,156,240,58980.5428849
1396043,CO,AB,Joliet,IL,60432,553,599,0.0841014527847157,342250,300,391000,271,300,331469.067602
1396886,CO,AB,Philadelphia,PA,19183,645,687,0.06274252499562255,367000,180,408000,131,180,298357.001656
1397235,CO,AB,Franklin,MN,55333,508,536,0.1093451523885222,442250,300,471000,255,300,426549.693663
1397528,CO,AB,Elm Springs,AR,72728,727,715,0.08277374256124803,130750,300,161000,282,300,128240.840675
1398026,CO,AB,Portland,OR,97210,797,839,0.07525899157518147,250000,180,304000,169,180,241448.724789
1398948,CO,AB,Olmitz,KS,67564,770,809,0.05157784588775405,449250,300,559000,204,300,361921.852322
1399967,CO,AB,Charlottesville,VA,22907,764,762,0.1019771558498655,562750,240,601000,219,240,546221.075487
1400605,CO,AB,Crawford,NE,69339,488,513,0.056654990728308645,285000,300,324000,257,300,264416.098807
1400832,CO,AB,Light,AR,72439,727,723,0.09840125431528456,81000,300,88000,249,300,77047.7147529
1401919,CO,AB,Sunfield,MI,48890,775,801,0.06589923063527252,359250,300,459000,264,300,340477.010261
1402253,CO,AB,Crumrod,AR,72328,506,463,0.07818009887642931,71750,180,85000,112,180,53794.4787354
1403350,CO,AB,Moro,OR,97039,704,705,0.08557491468421716,292000,180,360000,174,180,287095.494134
1403754,CO,AB,South Lake Tahoe,CA,96157,789,793,0.07768152437666115,88000,180,104000,140,180,76192.1820292
1403920,CO,AB,Austin,TX,78714,617,655,0.06818472602897159,369000,180,452000,133,180,305490.910955
1404439,CO,AB,Decatur,AL,35602,577,560,0.05123024235982775,199750,180,229000,164,180,187528.674815
1405060,CO,AB,Belmont,OH,43718,489,528,0.09536615139431218,469500,240,570000,174,240,412829.31467
1405489,CO,AB,Stony Brook,NY,11794,622,616,0.0930238212896569,87500,180,94000,121,180,70749.5845355
1406247,CO,AB,Guymon,OK,73942,772,750,0.051526927377411415,421500,240,486000,174,240,344814.259918
1407130,CO,AB,Cochrane,WI,54622,631,674,0.09744217426214016,473000,180,616000,159,180,446367.668641
1408049,CO,AB,Rockwood,MI,48173,619,602,0.08867516938097289,157000,240,176000,158,240,130184.811542
1408271,CO,AB,Suffern,NY,10901,707,716,0.0940760345835811,94750,180,97000,157,180,88693.7094486
1409041,CO,AB,Leander,TX,78641,773,785,0.061040769638403644,462000,240,484000,154,240,355784.561774
1410003,CO,AB,Howard Lake,MN,55349,569,526,0.09937965438569354,205500,180,210000,137,180,179869.867019
1410207,CO,AB,Newtown,WV,25686,483,439,0.06877555872470216,288500,180,318000,163,180,272123.156156
1410656,CO,AB,Porter,OK,74454,511,500,0.04015534958588419,263750,300,285000,270,300,247625.570244
1411122,CO,AB,Rockford,IL,61108,495,493,0.04119926068273792,515750,300,557000,272,300,486827.117335
1411399,CO,AB,Quitman,MO,64478,600,589,0.07434126484865833,398000,240,516000,144,240,303351.430266
1411801,CO,AB,The Colony,TX,75056,483,468,0.04252546086086668,206750,300,213000,256,300,188326.470298
1412655,CO,AB,Sevierville,TN,37864,492,478,0.06723674099285099,201250,180,207000,172,180,195944.197192
1412819,CO,AB,Cuyahoga Falls,OH,44221,751,736,0.04141239809509854,328000,300,356000,287,300,319703.983289
1413426,CO,AB,Flint,MI,48504,715,689,0.06975900627070383,92500,300,110000,288,300,91079.6738921
1414168,CO,AB,Loami,IL,62661,729,713,0.05570173464064617,369750,240,477000,166,240,295620.735725
1415015,CO,AB,Southbridge,MA,01550,573,525,0.04139796633142069,516250,180,615000,157,180,466694.973535
1415675,CO,AB,Kurthwood,LA,71443,565,550,0.06160824621461286,414750,300,445000,220,300,357172.469155
1416716,CO,AB,Petrolia,TX,76377,489,514,0.0512076428512952,63500,240,70000,203,240,57407.8694259
1417799,CO,AB,Farmington,MI,48332,625,672,0.055061565240683966,286500,180,298000,135,180,235283.367498
1418868,CO,AB,Wattsville,AL,35182,555,511,0.11379178068957338,280000,300,368000,295,300,279152.743311
1419508,CO,AB,Rossville,KS,66533,711,685,0.08514030676145787,455500,240,566000,149,240,363215.022755
1419896,CO,AB,Fort Wayne,IN,46865,511,558,0.11197758807614318,418250,240,455000,225,240,410709.544127
1420577,CO,AB,New Smyrna Beach,FL,32170,532,521,0.08591133444642332,310750,240,345000,203,240,290077.479583
1421692,CO,AB,Elmore,OH,43416,704,685,0.10884254141258656,349250,180,415000,180,180,349250.0
1422166,CO,AB,Tallahassee,FL,32310,757,801,0.08265187515985258,139250,180,179000,179,180,138856.955067
1422756,CO,AB,Oklahoma City,OK,73113,797,792,0.0526709633212485,168750,240,185000,201,240,151858.950908
1423265,CO,AB,Vancouver,WA,98686,520,550,0.07792193128486638,421500,300,514000,295,300,419178.101898
1424217,CO,AB,Sherman Oaks,CA,91423,759,762,0.08951846691018611,331750,180,361000,140,180,290886.296074
1424943,CO,AB,Dallas,TX,75357,517,529,0.10379640543237202,446500,240,546000,178,240,400841.324919
1425366,CO,AB,Houston,TX,77266,575,525,0.08923219852078139,314500,180,334000,171,180,306740.004084
1426181,CO,AB,Beech Bluff,TN,38313,729,729,0.04971279152558742,80750,240,105000,196,240,71257.9954252
1426904,CO,AB,California,MD,20619,752,728,0.06707738268565278,514500,240,606000,226,240,499642.715732
1427412,CO,AB,Timber,OR,97144,581,549,0.04323766076324596,408750,300,477000,299,300,407991.511075
1428021,CO,AB,Boise,ID,83715,559,547,0.04019673776502697,303250,300,327000,285,300,294217.756868
1428385,CO,AB,Shreveport,LA,71105,584,562,0.0645229375395015,142750,240,157000,216,240,135272.026921
1429504,CO,AB,Wentworth,MO,64873,768,775,0.04143629227301657,132000,300,156000,218,300,108212.364628
1429855,CO,AB,Roberts,ID,83444,550,533,0.0801030965066002,328000,300,376000,263,300,313603.413206
1430797,CO,AB,Honolulu,HI,96828,576,534,0.08094170737280773,133750,240,169000,153,240,107307.249456
1431324,CO,AB,Takoma Park,MD,20913,672,633,0.1105066710874511,228500,180,262000,121,180,189532.995857
1431536,CO,AB,Olmito,TX,78575,567,570,0.04081908814976043,364500,180,478000,143,180,306593.777788
1431950,CO,AB,Tampa,FL,33605,645,637,0.07842108423504049,183000,240,188000,234,240,181067.687641
1432368,CO,AB,Westby,MT,59275,578,531,0.06924436444551897,518500,180,582000,110,180,376975.851374
1432927,CO,AB,Prescott,WI,54021,502,512,0.04272844133841791,355750,240,397000,230,240,346192.42006
1433619,CO,AB,Lake Wales,FL,33853,705,741,0.0701180354118573,415750,240,517000,163,240,338533.63937
1433944,CO,AB,North Platte,NE,69101,669,665,0.0427720414936881,110000,300,116000,198,300,84773.8611995
1435012,CO,AB,Kimberton,PA,19442,704,693,0.05420482659590631,418750,240,453000,166,240,333722.428484
1435775,CO,AB,The Colony,TX,75056,780,769,0.04064586380165854,73500,300,86000,208,300,58241.5144943
1436641,CO,AB,Branchport,NY,14418,677,643,0.07779398821685506,346750,300,401000,280,300,338708.40958
1437086,CO,AB,Wind Gap,PA,18091,563,535,0.04540529969913409,175250,240,191000,199,240,155356.947321
1437888,CO,AB,Westminster,CA,92684,777,746,0.07215982729181997,398750,180,457000,176,180,393766.925456
1438114,CO,AB,Huntington,WV,25727,674,698,0.07170624735093462,113250,240,151000,176,240,96709.1964019
1439212,CO,AB,Norphlet,AR,71759,723,757,0.06192130697375588,86000,180,108000,171,180,83327.1631838
1440260,CO,AB,Dallas,TX,75203,693,673,0.042802928659765746,215000,300,232000,290,300,210919.92823
1440725,CO,AB,Bates,AR,72924,779,813,0.07308808403666245,182500,180,194000,144,180,160015.779149
1441054,CO,AB,West Bend,WI,53095,772,796,0.11299455848120937,215250,300,243000,288,300,213611.476266
1441820,CO,AB,Waterford,MI,48327,604,573,0.10216715538662655,300750,180,389000,153,180,279260.412205
1442407,CO,AB,Germantown,TN,38183,647,626,0.06321099053880605,110250,180,115000,118,180,83289.1841758
1442819,CO,AB,Farmington,GA,30638,680,685,0.10899377067212102,477750,300,585000,294,300,475856.68701
1443804,CO,AB,Virginia Beach,VA,23463,497,486,0.09983629575140633,317250,240,395000,160,240,269933.631089
1444117,CO,AB,Eskridge,KS,66423,609,645,0.09829853240649813,520000,300,560000,182,300,440284.4361
1445106,CO,AB,Duluth,MN,55810,725,764,0.04564779222974117,410750,240,489000,151,240,299729.062861
1446231,CO,AB,Trenton,TN,38382,719,750,0.0826505562866196,367000,180,476000,161,180,346048.874388
1447170,CO,AB,Bigelow,AR,72016,558,568,0.06399796597745301,422250,240,503000,195,240,378064.168553
1448033,CO,AB,Rich Square,NC,27869,679,634,0.0418354052272698,223250,240,291000,182,240,184998.153531
1448874,CO,AB,Blackwell,MO,63626,584,554,0.08634600685301598,230500,300,238000,218,300,206206.533911
1449549,CO,AB,Jackson,MS,39286,692,684,0.0469378044088366,104750,180,109000,150,180,91979.8630029
1450134,CO,AB,Royersford,PA,19468,780,781,0.09327324166241391,433250,300,491000,256,300,414144.131497
1450902,CO,AB,Houston,TX,77064,593,563,0.04479102678799581,193500,300,226000,236,300,168179.843842
1451411,CO,AB,Kremmling,CO,80459,740,749,0.09326149719140366,446750,180,565000,138,180,390077.371109
1452199,CO,AB,Ireland,IN,47545,711,754,0.1001887499371164,227250,300,243000,183,300,193606.706912
1453225,CO,AB,Artois,CA,95913,541,527,0.11108072507395628,272750,240,305000,196,240,255974.640929
1453527,CO,AB,Fairbanks,AK,99712,632,675,0.04292304808814725,288000,240,372000,223,240,274708.012144
1453953,CO,AB,Branchville,IN,47514,699,664,0.05387671012047007,195750,180,237000,116,180,143323.092432
1454122,CO,AB,Westhampton,NY,11977,565,517,0.10795526563840184,194750,240,257000,164,240,169695.568324
1454597,CO,AB,Pittsburgh,PA,15224,722,711,0.09922628509698307,422250,300,431000,207,300,377372.499672
1455578,CO,AB,Aitkin,MN,56431,495,459,0.0398574549233255,130500,300,170000,274,300,123604.884341
1456192,CO,AB,Gilman,IA,50106,735,772,0.05942804939106586,288250,180,303000,150,180,256121.512666
1456719,CO,AB,Harlem,MT,59526,784,797,0.09072962008350186,402000,180,416000,108,180,301497.261347
1457340,CO,AB,Benson,AZ,85602,619,637,0.07352307585877557,385000,240,436000,205,240,357456.445931
1457853,CO,AB,Huger,SC,29450,641,622,0.0652104549405451,312250,300,375000,300,300,312250.0
1458906,CO,AB,Waite Park,MN,56387,594,591,0.0582442270024979,138250,180,155000,119,180,104089.66513
1459390,CO,AB,Hobbs,IN,46047,558,554,0.05019006480512038,544250,300,587000,247,300,490303.10368
1459776,CO,AB,Tiptonville,TN,38079,693,645,0.11165138273383081,143250,300,191000,182,300,124431.775975
1459973,CO,AB,Nelson,NE,68961,525,517,0.08762591873323156,255500,240,298000,196,240,235129.969194
1460388,CO,AB,Hudson,OH,44236,507,466,0.08977702829038428,193500,300,198000,226,300,176458.239581
1460980,CO,AB,Hollywood,FL,33027,517,473,0.09394535274320445,337250,240,367000,168,240,291049.883138
1461635,CO,AB,Woodville,TX,75979,586,608,0.07808245228202607,488000,180,500000,177,180,483668.833496
1462708,CO,AB,Littleton,NH,03561,605,585,0.05009364346904941,130250,180,147000,112,180,92053.446423
1463399,CO,AB,Sun City Center,FL,33571,493,474,0.046859289769161316,336500,300,402000,183,300,248906.441023
1463576,CO,AB,Mc Dermott,OH,45652,569,583,0.07225900540854598,228500,300,274000,200,300,191316.633727
1464654,CO,AB,Alhambra,CA,91841,559,514,0.0880765260445041,402250,300,507000,252,300,381026.059389
1465652,CO,AB,Gas,KS,66742,589,568,0.10936542593148184,198000,180,244000,163,180,189984.66802
1466601,CO,AB,Deep Run,NC,28525,524,563,0.043950932083807806,350500,180,406000,146,180,300673.370577
1467213,CO,AB,Benton City,MO,65232,511,549,0.10226081305205684,510000,300,568000,181,300,434271.47066
1467736,CO,AB,Lakeview,NC,28350,574,562,0.05573117486433021,315250,300,335000,181,300,238330.642917
1468406,CO,AB,Fishtail,MT,59028,631,603,0.0679535149501153,194000,300,248000,244,300,177754.112934
1469345,CO,AB,Trafalgar,IN,46181,638,589,0.06819028382348055,159250,240,171000,150,240,122667.505164
1469608,CO,AB,Oklahoma City,OK,73162,489,470,0.11172264784345878,165000,300,192000,245,300,157746.100125
1469964,CO,AB,Glen Daniel,WV,25844,635,648,0.07558399687693187,323500,240,386000,237,240,321748.897882
1470371,CO,AB,Temple,TX,76504,494,491,0.05220715727330549,365000,240,472000,197,240,324167.497357
1470830,CO,AB,Taft,TN,38488,612,567,0.04821877716252176,165500,240,186000,228,240,160457.647106
1471039,CO,AB,Saltville,VA,24370,694,682,0.09903248073393967,93000,240,104000,207,240,88318.0398247
1471830,CO,AB,Copalis Beach,WA,98535,756,800,0.08553372683891713,574750,240,617000,212,240,546643.149328
1472913,CO,AB,Page,WV,25152,500,467,0.10709705452925113,509250,180,579000,114,180,406420.025943
1473406,CO,AB,Juneau,AK,99811,753,717,0.10495701831405443,303000,240,360000,239,240,302625.948423
1474093,CO,AB,Witter Springs,CA,95493,672,718,0.10741642890324457,157500,300,198000,276,300,154715.795921
1474569,CO,AB,Charlotte,NC,28254,610,569,0.061897602986116435,196500,240,206000,154,240,151636.70674
1475161,CO,AB,Geneseo,KS,67444,550,554,0.05356733924442449,341500,240,386000,180,240,286792.550308
1476177,CO,AB,Harlem,GA,30814,603,594,0.059810631642561535,436000,240,548000,215,240,410886.32666
1477034,CO,AB,Milan,IL,61264,522,488,0.10639799357656643,204250,180,231000,145,180,185283.885344
1477465,CO,AB,Yemassee,SC,29945,513,512,0.0768256436029427,427250,300,459000,280,300,417193.269097
1477914,CO,AB,Middleport,NY,14105,480,493,0.0921596902424349,230750,300,245000,264,300,222553.127405
1478289,CO,AB,Brownville,ME,04414,629,673,0.0843007548783324,124000,240,164000,182,240,109775.983846
1479338,CO,AB,Hollywood,FL,33023,483,462,0.04330496364539481,154000,180,188000,167,180,145908.68229
1480007,CO,AB,Mount Juliet,TN,37122,729,685,0.0652575475550999,289500,300,386000,266,300,275162.560717
1480693,CO,AB,Batavia,OH,45103,615,661,0.049587448967474135,386000,300,404000,298,300,384692.932301
1481708,CO,AB,Boston,MA,02205,585,599,0.05464209778566782,258500,240,314000,176,240,214340.610718
1482123,CO,AB,Scottville,NC,28672,520,538,0.07656429818549174,382500,180,414000,143,180,335118.805575
1482672,CO,AB,Savannah,GA,31401,615,572,0.06892930980505872,64750,240,81000,174,240,54679.0203141
1483195,CO,AB,Brooksville,FL,34602,679,639,0.05722223350432716,131000,180,164000,117,180,97200.2800231
1484142,CO,AB,Marquette,IA,52158,719,695,0.07426432335243535,232000,180,276000,113,180,173669.19975
1484701,CO,AB,Saint Paul,NE,68873,666,700,0.06361594932049966,206000,300,268000,231,300,182656.152569
1485726,CO,AB,Tracy,MN,56175,506,458,0.09951052781577396,304000,180,336000,139,180,268197.141111
1486593,CO,AB,West Poland,ME,04291,684,693,0.0450606467292222,235250,300,263000,223,300,197382.217032
1487298,CO,AB,Linwood,NJ,08221,580,577,0.08299784588849853,463750,240,561000,231,240,456732.139426
1488416,CO,AB,Fountain Hills,AZ,85268,733,714,0.06515392535767525,437500,300,498000,258,300,410088.061932
1488997,CO,AB,Blacksville,WV,26521,658,647,0.03898785110849552,379500,180,402000,140,180,313195.757615
1489779,CO,AB,Uehling,NE,68063,788,768,0.04479916307788406,110000,180,144000,120,180,81161.9478373
1490486,CO,AB,Wilkesville,OH,45695,766,770,0.0667250185991484,238250,300,315000,207,300,200667.808678
1490689,CO,AB,Hardinsburg,KY,40143,745,749,0.07790126263912185,425000,240,456000,192,240,383448.788478
1491583,CO,AB,Boling,TX,77420,513,525,0.09784665447766464,470000,180,512000,121,180,382813.074635
1492493,CO,AB,Kerens,TX,75144,636,672,0.05947693227234643,476250,240,491000,236,240,472070.428853
1493264,CO,AB,Forest,LA,71242,733,729,0.052346848719154314,426250,300,459000,234,300,373529.894443
1494148,CO,AB,Laketon,IN,46943,560,608,0.052313822085553977,60250,300,71000,187,300,46018.6063235
1495043,CO,AB,Forest River,ND,58233,595,547,0.05858932814716344,442250,300,483000,225,300,383354.273065
1495211,CO,AB,Millerstown,PA,17062,696,745,0.07774407124490529,156250,300,183000,218,300,137886.110327
1495896,CO,AB,Hector,AR,72843,492,495,0.05901027118833831,335000,300,352000,255,300,310346.259027
1497006,CO,AB,Portal,GA,30450,537,498,0.07508734741306305,435000,300,540000,215,300,379661.829839
1497715,CO,AB,Mc Carr,KY,41544,641,615,0.048872406379215375,522750,300,565000,219,300,437291.711697
1497939,CO,AB,Westlake Village,CA,91363,663,695,0.09243537715764895,528000,300,544000,284,300,520331.647238
1498388,CO,AB,Kansas City,MO,64999,669,703,0.07315264215455189,168750,180,205000,168,180,162321.768976
1499310,CO,AB,Hoquiam,WA,98550,553,571,0.11016855464952205,378500,240,410000,232,240,374895.560108
1499545,CO,AB,Torrance,CA,90509,616,655,0.0820240764562479,304750,300,377000,220,300,271884.69037
1500425,CO,AB,Neely,MS,39461,588,593,0.0692640892095722,274500,180,330000,149,180,245005.489443
1501253,CO,AB,Barrington,IL,60011,570,579,0.11341815912902208,155250,180,195000,111,180,123278.37463
1501484,CO,AB,Rockport,WA,98283,640,595,0.09789978796914038,503250,180,579000,108,180,382627.564538
1502558,CO,AB,Keota,IA,52248,798,770,0.09786472822081185,435000,240,580000,185,240,394332.640486
1503485,CO,AB,Cottonwood Falls,KS,66845,643,680,0.0689236306036505,293750,180,373000,167,180,281160.847883
1504601,CO,AB,West,MS,39192,486,437,0.05845307751190229,237000,300,300000,267,300,224495.16772
1505463,CO,AB,Berryville,VA,22611,760,723,0.11333310571252402,239750,180,297000,146,180,219371.515478
1506018,CO,AB,Graysville,GA,30726,649,659,0.1097222234271915,437500,240,506000,192,240,407103.82069
1506657,CO,AB,Jermyn,TX,76459,697,660,0.055494210558647526,213500,240,218000,219,240,202779.950378
1507303,CO,AB,Willow Lake,SD,57278,600,609,0.07687956796677742,200750,180,261000,115,180,152856.011599
1508267,CO,AB,Fort Mitchell,AL,36856,799,796,0.04714958748651686,362750,180,405000,123,180,274157.541049
1508750,CO,AB,Bronx,NY,10471,655,653,0.06107067886749551,68000,240,88000,236,240,67414.2857395
1508940,CO,AB,West Hartford,VT,05084,669,664,0.10235836425661662,368750,180,461000,178,180,367001.392519
1509665,CO,AB,Denver,CO,80216,758,785,0.07978906728624971,520750,180,585000,148,180,467183.90743
1510216,CO,AB,Appleton,WI,54915,617,623,0.09569189905442768,371750,240,429000,146,240,299718.0644
1511337,CO,AB,Oceanside,CA,92049,722,682,0.04332068756460015,487000,240,588000,178,240,398309.876791
1511595,CO,AB,Zephyr,TX,76890,772,780,0.08134470385598999,470000,240,480000,222,240,455031.521775
1511828,CO,AB,Cobden,IL,62920,776,732,0.05329822779834505,109500,240,130000,191,240,95498.7721186
1512707,CO,AB,Wind Ridge,PA,15380,507,521,0.10503020249159646,388500,180,454000,117,180,313708.315142
1513576,CO,AB,Fox,OR,97831,733,750,0.041861057674318865,80000,240,88000,161,240,60610.7052706
1513996,CO,AB,Stahlstown,PA,15687,620,647,0.05452297767214923,237000,300,300000,216,300,199074.541934
1514284,CO,AB,Saint Louis,MO,63145,731,723,0.04174192470504485,428750,300,445000,198,300,329395.193278
1514902,CO,AB,Raymond,NH,03077,750,701,0.042218697204400156,302000,240,348000,205,240,272145.039237
1515400,CO,AB,Montrose,CA,91021,586,564,0.045790083461558384,326500,180,426000,157,180,296149.663131
1515787,CO,AB,Keokuk,IA,52632,780,812,0.11007104420186276,460000,300,488000,199,300,411860.418442
1516630,CO,AB,Salemburg,NC,28385,652,689,0.10167967243259711,306000,180,392000,139,180,270538.778527
1517466,CO,AB,Post,TX,79356,735,710,0.0870117476565821,199250,300,211000,298,300,198875.127329
1518307,CO,AB,Sandy,UT,84092,701,651,0.04174646090928973,279750,240,289000,218,240,262681.673692
1518613,CO,AB,Washington,DC,20090,707,744,0.11328022619052061,506000,300,540000,206,300,460439.520059
1518765,CO,AB,Westwood,CA,96137,620,669,0.07096148373408803,111500,300,138000,202,300,93570.290801
1519687,CO,AB,Edinburg,IL,62531,793,816,0.08983964893153007,184500,240,198000,240,240,184500.0
1519846,CO,AB,Montgomery,AL,36105,750,701,0.10125337939438771,565000,300,616000,288,300,559759.408922
1520957,CO,AB,Ruby Valley,NV,89833,630,602,0.07740262933260021,363250,300,439000,233,300,329994.989764
1521906,CO,AB,Deland,FL,32720,749,781,0.07035630057480075,243000,240,312000,178,240,208394.075089
1522774,CO,AB,Culver,OR,97734,767,807,0.08131031352742797,350500,180,398000,179,180,349498.811071
1523832,CO,AB,Miami,FL,33126,611,658,0.08075551637492542,183500,300,202000,275,300,178329.791426
1524445,CO,AB,Sierra Vista,AZ,85635,541,542,0.08599206646770054,213500,240,230000,184,240,190428.981681
1524983,CO,AB,Whiteville,TN,38075,681,677,0.07012752549649165,332250,300,379000,190,300,269330.655345
1525276,CO,AB,Diaz,AR,72043,600,612,0.06588817236904258,300750,240,337000,195,240,269873.246207
1526165,CO,AB,Crook,CO,80726,530,497,0.1130894029711049,279750,180,297000,121,180,232867.77893
1527072,CO,AB,Pleasant Plains,AR,72568,548,508,0.05593108588810464,388750,300,473000,193,300,306173.030086
1527720,CO,AB,Cross Village,MI,49723,632,666,0.08241509021191037,267250,300,303000,240,300,247273.728281
1528298,CO,AB,Claflin,KS,67525,506,555,0.05251808641006167,233500,180,282000,131,180,186867.244408
1528709,CO,AB,Roark,KY,40979,546,496,0.055624779809050964,70500,300,86000,298,300,70281.9548111
1529305,CO,AB,West Grove,IA,52538,560,582,0.08895798509885014,149000,180,180000,141,180,131101.48919
1530354,CO,AB,Dix,NE,69133,786,786,0.060382270923983905,262750,240,345000,227,240,255164.341586
1531347,CO,AB,Arlington,KS,67514,551,524,0.08947491334789391,399500,240,474000,238,240,398291.198038
1532041,CO,AB,Seeley,CA,92273,614,571,0.040389245662521826,205750,300,233000,213,300,165604.641109
1532394,CO,AB,Dorchester,IA,52140,594,584,0.10306298516302066,139000,180,148000,141,180,123971.526299
1533130,CO,AB,Rocky Mount,VA,24151,769,722,0.05699623887816406,65250,180,83000,136,180,54016.2165391
1533612,CO,AB,Loachapoka,AL,36865,517,513,0.08815029907391911,109250,300,119000,247,300,102767.3023
1533880,CO,AB,Lapoint,UT,84039,668,632,0.07271903421845136,447000,240,596000,237,240,444494.484091
1534791,CO,AB,Hartford City,IN,47348,780,784,0.05811487614812358,431750,240,529000,204,240,394270.294399
1535777,CO,AB,Carsonville,MI,48419,743,716,0.10789583634746157,325000,300,352000,288,300,322302.735563
1536418,CO,AB,Liberty,TX,77575,743,751,0.04131896489652537,502750,240,617000,225,240,481996.44336
1537375,CO,AB,Bethany Beach,DE,19930,569,599,0.07721715194406671,358750,180,453000,144,180,315859.373022
1537793,CO,AB,Fort Drum,NY,13602,768,799,0.04867215108412402,475500,180,562000,146,180,410065.661407
1538076,CO,AB,Ivy,VA,22945,617,660,0.06762301489903645,307500,180,354000,143,180,266883.488221
1538361,CO,AB,Fowler,CO,81039,783,830,0.0841514061075646,379000,300,460000,280,300,371034.606202
1539323,CO,AB,Detroit,MI,48272,665,700,0.03994755343417005,284250,240,291000,152,240,205114.383495
1540353,CO,AB,Lakewood,WA,98498,704,674,0.06882721461611355,246500,240,310000,184,240,214909.01961
1541368,CO,AB,Bronx,NY,10452,493,450,0.10117028997529583,118000,180,148000,139,180,104273.379728
1541762,CO,AB,Perkinsville,NY,14529,555,560,0.04029230377461587,153250,180,183000,128,180,118017.553335
1542756,CO,AB,Islandia,NY,11749,632,599,0.057565225639662404,308750,240,329000,177,240,258303.659031
1543656,CO,AB,Schofield,WI,54476,520,494,0.05100789313170363,517000,240,608000,173,240,420865.918751
1543875,CO,AB,Trion,GA,30753,496,462,0.10587296382592187,247750,300,269000,250,300,237196.688249
1544519,CO,AB,Denver,CO,80257,662,681,0.05644678209565926,112250,180,127000,117,180,83158.1910149
1545523,CO,AB,Bowling Green,KY,42101,731,693,0.0955783692235782,149500,300,190000,238,300,139812.237335
1545835,CO,AB,Fort Lauderdale,FL,33309,733,783,0.10606905215293773,333000,240,416000,220,240,324179.403068
1546820,CO,AB,Savannah,GA,31420,525,516,0.10250378778385386,222500,180,266000,146,180,201904.597929
1547792,CO,AB,Clarkia,ID,83812,756,720,0.080993830313829,229750,240,277000,169,240,194805.208133
1548349,CO,AB,Ector,TX,75439,661,675,0.09807739351247795,235750,240,285000,146,240,190993.18556
1549062,CO,AB,Vero Beach,FL,32969,562,523,0.09445312938143915,119500,180,126000,149,180,108897.84838
1549592,CO,AB,Palo Pinto,TX,76484,598,633,0.058650291506139395,422750,240,529000,158,240,329253.520603
1549832,CO,AB,Gulnare,CO,81042,604,651,0.09187590917987384,61750,300,69000,271,300,60023.9936972
1550577,CO,AB,Lawrenceville,GA,30044,545,535,0.05937993187230997,517500,180,586000,108,180,363223.575763
1551018,CO,AB,Ganado,TX,77962,764,799,0.04351221746645884,361500,240,478000,191,240,310803.876992
1551337,CO,AB,Glenelg,MD,21737,571,544,0.07906649466261312,536000,240,552000,169,240,453000.335837
1551855,CO,AB,Pilot Station,AK,99650,660,622,0.09359144792725159,135250,300,167000,229,300,124528.876476
1552170,CO,AB,Sugar Grove,PA,16350,742,742,0.04719484445770815,459250,180,547000,135,180,372854.472505
1553061,CO,AB,Birmingham,AL,35212,528,497,0.060436828909077464,417750,300,537000,186,300,325840.455106
1553835,CO,AB,Albany,NY,12236,658,700,0.07523295990771009,89000,180,116000,168,180,85667.7516168
1554051,CO,AB,Chester,OH,45720,701,707,0.0713206072293596,342000,240,396000,194,240,307937.195821
1555112,CO,AB,Elwood,NE,68937,784,762,0.11406465849917136,165000,240,188000,147,240,138201.535489
1555495,CO,AB,Chamberlain,SD,57325,722,723,0.1017879459976387,423500,300,486000,262,300,409686.888469
1555797,CO,AB,Fort Walton Beach,FL,32547,794,787,0.09365963300224625,155500,300,166000,250,300,147558.192551
1556731,CO,AB,Horse Creek,WY,82061,620,585,0.0884492308137971,108000,300,128000,292,300,107188.514509
1557202,CO,AB,Lexington,KY,40512,594,557,0.08184719079022704,164500,300,182000,258,300,156368.965406
1557627,CO,AB,New Orleans,LA,70139,767,755,0.05893979562496428,342000,300,392000,193,300,271612.713468
1558357,CO,AB,Stony Point,NC,28678,731,706,0.0853868849550769,99500,180,126000,168,180,96079.2961853
1558554,CO,AB,Phoenix,AZ,85062,780,742,0.06639868678459115,215500,180,226000,117,180,162801.045409
1559109,CO,AB,Hibbing,MN,55747,515,477,0.09200653658388681,359250,180,475000,131,180,304055.013842
1559473,CO,AB,Beldenville,WI,54003,578,530,0.10665434396794021,118250,240,139000,215,240,114272.977423
1560151,CO,AB,Lewisville,IN,47352,495,446,0.05930941164700461,60000,300,68000,225,300,52078.8422196
1561079,CO,AB,White Hall,AR,71602,740,755,0.10126057415176122,360000,180,456000,138,180,316938.62872
1562181,CO,AB,Los Ebanos,TX,78565,694,743,0.070625449026574,456000,300,572000,288,300,449090.838925
1562869,CO,AB,State Line,PA,17263,678,651,0.08798046503965663,396000,300,524000,280,300,388162.670226
1563786,CO,AB,Denver,CO,80205,510,470,0.10168597317842279,449250,180,491000,163,180,429823.346974
1564565,CO,AB,Redding,IA,50860,508,535,0.08449633024528216,258250,240,331000,172,240,222256.391168
1565498,CO,AB,Crossville,TN,38572,630,607,0.04015865781689536,83750,180,105000,138,180,68450.5203014
1565761,CO,AB,Copper City,MI,49917,503,469,0.04668964298886518,420250,180,507000,165,180,395335.729726
